Timestamp, State, Altitude, Temperature, AbPct, AccelX, AccelY, AccelZ, GyroX, GyroY, GyroZ, VertVel, LatVel, TotalVel, vBatt
19557,1,1.93,18,0,-2,49,-82,-848,-2525,-553,0,0,0,92
19567,1,1.07,18,0,-4,45,-88,-868,-2628,-557,0,0,0,94
19577,1,1.93,18,0,-6,47,-92,-879,-3146,-650,0,0,0,94
19587,1,1.93,18,0,-6,55,-134,-795,-3253,-647,0,0,0,95
19597,1,1.59,18,0,-36,42,-113,-652,-3067,-559,0,0,0,95
19607,1,1.93,18,0,-12,44,-115,-348,-3717,-525,0,0,0,95
19617,1,1.59,18,0,-22,52,-145,-131,-3604,-445,0,0,0,96
19627,1,1.59,18,0,-48,52,-133,-8,-2505,-388,0,0,0,96
19637,1,1.59,18,0,-39,57,-119,76,-1759,-352,0,0,0,96
19647,1,1.59,18,0,-39,61,-115,121,-1227,-257,0,0,0,97
19657,1,0.73,18,0,-46,61,-105,141,-806,-178,0,0,0,97
19667,1,0.73,18,0,-54,58,-91,120,-908,-166,0,0,0,97
19677,1,1.59,18,0,-55,59,-95,84,-1198,-196,0,0,0,97
19687,1,1.59,18,0,-56,60,-102,67,-1301,-214,0,0,0,97
19697,1,1.59,18,0,-53,62,-106,88,-1202,-191,0,0,0,98
19707,1,1.59,18,0,-53,62,-104,97,-1050,-145,0,0,0,98
19717,1,1.59,18,0,-56,61,-102,65,-882,-107,0,0,0,99
19727,1,1.25,18,0,-57,63,-97,-15,-384,-51,0,0,0,99
19737,1,1.25,18,0,-59,59,-86,-108,-151,-18,0,0,0,99
19747,1,1.59,18,0,-63,55,-92,-169,-249,-29,0,0,0,98
19757,1,0.39,18,0,-64,55,-97,-204,-62,-47,0,0,0,99
19767,1,1.25,18,0,-61,55,-103,-188,239,-50,0,0,0,99
19777,1,1.25,18,0,-62,53,-101,-125,351,-48,0,0,0,98
19787,1,1.25,18,0,-62,52,-100,-56,282,-60,0,0,0,99
19797,1,2.19,18,0,-61,52,-105,7,229,-81,0,0,0,99
19807,1,1.25,18,0,-61,53,-97,54,203,-95,0,0,0,99
19817,1,1.25,18,0,-59,55,-90,50,50,-95,0,0,0,99
19827,1,2.19,18,0,-62,55,-89,-7,18,-102,0,0,0,99
19837,1,1.25,18,0,-56,55,-98,-13,-7,-101,0,0,0,99
19847,1,2.19,18,0,-57,55,-98,-21,86,-84,0,0,0,99
19857,1,0.9,18,0,-58,55,-91,-39,-3,-92,0,0,0,99
19867,1,1.84,18,0,-53,57,-98,-49,-198,-95,0,0,0,99
19877,1,1.25,18,0,-53,58,-108,-24,-123,-42,0,0,0,99
19887,1,1.84,18,0,-55,59,-101,-11,45,-3,0,0,0,99
19897,1,1.84,18,0,-54,59,-98,-10,37,29,0,0,0,98
19907,1,1.84,18,0,-55,58,-103,9,-11,55,0,0,0,97
19917,1,0.9,18,0,-56,57,-101,12,15,67,0,0,0,97
19927,1,0.9,18,0,-58,56,-101,8,15,62,0,0,0,97
19937,1,1.84,18,0,-60,56,-96,-13,-23,42,0,0,0,97
19947,1,1.84,18,0,-60,56,-97,-46,-19,15,0,0,0,97
19957,1,1.84,18,0,-63,55,-92,-80,8,-21,0,0,0,97
19967,1,0.9,18,0,-62,56,-96,-97,-90,-61,0,0,0,97
19977,1,1.5,18,0,-58,57,-100,-93,-55,-74,0,0,0,97
19987,1,1.5,18,0,-56,56,-101,-59,-26,-57,0,0,0,97
19997,1,1.5,18,0,-56,56,-99,-37,-99,-45,0,0,0,97
20007,1,1.5,18,0,-60,55,-101,-29,-57,-39,0,0,0,97
20017,1,1.5,18,0,-60,54,-95,-28,15,-45,0,0,0,97
20027,1,1.5,18,0,-59,55,-100,-6,-170,-49,0,0,0,97
20037,1,1.5,18,0,-61,56,-104,21,-65,-48,0,0,0,97
20047,1,1.5,18,0,-61,56,-101,51,18,-53,0,0,0,97
20057,1,2.36,18,0,-61,56,-97,63,18,-54,0,0,0,97
20067,1,1.5,18,0,-59,58,-97,71,-43,-42,0,0,0,97
20077,1,1.5,18,0,-58,58,-99,86,57,-7,0,0,0,97
20087,1,2.02,18,0,-58,58,-96,71,107,10,0,0,0,97
20097,1,1.16,18,0,-58,57,-94,39,72,13,0,0,0,97
20107,1,1.16,18,0,-60,54,-90,-13,131,4,0,0,0,97
20117,1,2.02,18,0,-58,56,-89,-59,-190,-38,0,0,0,97
20127,1,1.16,18,0,-58,56,-106,-56,-234,-33,0,0,0,97
20137,1,2.02,18,0,-57,57,-104,-20,-51,-9,0,0,0,96
20147,1,2.02,18,0,-58,57,-102,7,-37,17,0,0,0,96
20157,1,2.02,18,0,-59,57,-100,31,78,39,0,0,0,96
20167,1,1.16,18,0,-60,57,-97,50,83,45,0,0,0,95
20177,1,1.16,18,0,-61,55,-99,47,92,48,0,0,0,96
20187,1,1.16,18,0,-58,54,-97,41,77,48,0,0,0,96
20197,1,1.67,18,0,-58,55,-98,40,-64,59,0,0,0,96
20207,1,2.02,18,0,-57,56,-100,49,-95,74,0,0,0,96
20217,1,0.81,18,0,-59,56,-97,39,9,96,0,0,0,96
20227,1,0.81,18,0,-61,55,-99,24,-30,85,0,0,0,96
20237,1,0.81,18,0,-60,55,-101,0,64,61,0,0,0,96
20247,1,1.67,18,0,-58,55,-98,-14,94,47,0,0,0,96
20257,1,1.67,18,0,-59,55,-99,-13,23,32,0,0,0,96
20267,1,1.67,18,0,-61,54,-97,-9,14,19,0,0,0,97
20277,1,0.81,18,0,-61,54,-97,-2,-45,6,0,0,0,97
20287,1,1.67,18,0,-61,55,-98,9,-29,3,0,0,0,97
20297,1,1.67,18,0,-59,54,-96,25,-97,6,0,0,0,97
20307,1,2.62,18,0,-58,56,-98,23,-108,28,0,0,0,97
20317,1,1.33,18,0,-58,56,-99,27,-53,59,0,0,0,97
20327,1,1.33,18,0,-60,55,-100,16,17,65,0,0,0,97
20337,1,2.28,18,0,-63,55,-99,0,92,44,0,0,0,97
20347,1,1.33,18,0,-62,55,-98,-3,92,20,0,0,0,97
20357,1,1.33,18,0,-60,55,-100,-1,126,11,0,0,0,97
20367,1,1.33,18,0,-59,55,-96,8,123,13,0,0,0,97
20377,1,1.33,18,0,-59,55,-93,19,-3,11,0,0,0,97
20387,1,1.33,18,0,-59,56,-94,23,-68,22,0,0,0,97
20397,1,2.28,18,0,-59,55,-96,17,-73,32,0,0,0,97
20407,1,1.33,18,0,-59,55,-96,1,-7,31,0,0,0,97
20417,1,0.99,18,0,-60,55,-98,-21,-4,18,0,0,0,97
20427,1,1.33,18,0,-60,55,-101,-34,103,7,0,0,0,97
20437,1,1.33,18,0,-60,54,-98,-28,154,0,0,0,0,97
20447,1,0.99,18,0,-60,54,-98,-6,90,-3,0,0,0,97
20457,1,0.99,18,0,-59,55,-101,23,96,1,0,0,0,97
20467,1,0.99,18,0,-58,55,-102,47,212,11,0,0,0,97
20477,1,0.64,18,0,-56,56,-102,70,314,36,0,0,0,97
20487,1,0.99,18,0,-54,57,-101,97,375,77,0,0,0,97
20497,1,1.93,18,0,-53,55,-104,122,508,116,0,0,0,97
20507,1,1.93,18,0,-50,55,-94,114,595,135,0,0,0,97
20517,1,1.59,18,0,-53,54,-96,106,380,136,0,0,0,97
20527,1,1.93,18,0,-54,54,-102,109,428,131,0,0,0,97
20537,1,1.93,18,0,-53,54,-103,126,542,137,0,0,0,97
20547,1,1.59,18,0,-54,53,-105,173,707,153,0,0,0,97
20557,1,2.45,18,0,-52,55,-103,219,823,162,0,0,0,97
20567,1,1.59,18,0,-55,55,-101,225,1032,179,0,0,0,97
20577,1,1.59,18,0,-60,53,-96,207,1229,174,0,0,0,98
20587,1,1.59,18,0,-57,51,-91,187,1222,139,0,0,0,98
20597,1,2.45,18,0,-55,49,-101,207,1223,124,0,0,0,98
20607,1,1.59,18,0,-47,46,-117,300,1458,119,0,0,0,98
20617,1,1.59,18,0,-33,43,-125,417,2243,160,0,0,0,99
20627,1,1.59,18,0,-33,42,-114,503,2873,184,0,0,0,99
20637,1,1.59,18,0,-35,43,-105,576,3129,221,0,0,0,99
20647,1,1.25,18,0,-23,44,-87,595,3198,272,0,0,0,99
20657,1,1.25,18,0,-9,45,-84,543,3171,450,0,0,0,99
20667,1,2.1,18,0,14,34,-82,451,3302,675,0,0,0,99
20677,1,1.25,18,0,9,26,-101,465,3565,1038,0,0,0,99
20687,1,2.1,18,0,5,38,-112,836,3378,1328,0,0,0,98
20697,1,2.1,18,0,-13,35,-78,604,5258,1539,0,0,0,99
20707,1,1.25,18,0,-16,10,-64,356,6237,1546,0,0,0,99
20717,1,1.76,18,0,-23,15,-36,77,6632,1367,0,0,0,99
20727,1,1.76,18,0,-13,17,-84,-121,6804,1098,0,0,0,98
20737,1,1.25,18,0,-15,16,-56,-73,6872,871,0,0,0,99
20747,1,1.76,18,0,7,15,-84,16,6215,612,0,0,0,99
20757,1,2.1,18,0,106,52,53,44,5624,610,0,0,0,98
20767,1,0.9,18,0,156,49,-47,-278,3929,1510,0,0,0,99
20777,1,0.9,18,0,110,40,-36,-95,2516,2070,0,0,0,99
20787,1,0.9,18,0,73,23,-49,3,2693,2334,0,0,0,99
20797,1,1.76,18,0,39,8,-56,178,2593,2325,0,0,0,99
20807,1,1.76,18,0,32,-3,-50,433,2893,2118,0,0,0,99
20817,1,1.76,18,0,32,0,-15,587,3076,1870,0,0,0,99
20827,1,1.76,18,0,21,1,-3,646,2734,1620,0,0,0,98
20837,1,1.42,18,0,14,2,-22,875,2168,1306,0,0,0,99
20847,1,1.76,18,0,31,0,-58,1305,2095,1200,0,0,0,99
20857,1,1.42,18,0,27,9,-22,1707,2206,1145,0,0,0,99
20867,1,1.42,18,0,42,13,52,1670,1953,1230,0,0,0,99
20877,1,2.36,18,0,46,15,85,1417,889,1385,0,0,0,99
20887,1,2.36,18,0,45,29,79,1201,132,1539,0,0,0,99
20897,1,1.42,18,0,33,11,80,814,-98,1603,0,0,0,99
20907,1,1.42,18,0,34,-13,69,569,-894,1478,0,0,0,99
20917,1,2.36,18,0,16,-27,42,142,-454,1060,0,0,0,99
20927,1,1.42,18,0,29,-22,19,16,187,664,0,0,0,98
20937,1,1.07,18,0,13,-20,17,467,275,545,0,0,0,99
20947,1,0.21,18,0,30,-8,39,364,547,415,0,0,0,98
20957,1,2.02,18,0,24,-6,42,430,464,488,0,0,0,99
20967,1,1.07,18,0,25,-2,58,295,353,447,0,0,0,99
20977,1,1.07,18,0,23,0,56,35,112,376,0,0,0,98
20987,1,1.07,18,0,25,0,51,-201,-98,312,0,0,0,99
20997,1,1.42,18,0,25,2,45,-357,-284,363,0,0,0,99
21007,1,1.07,18,0,20,-2,38,-464,-407,426,0,0,0,98
21017,1,2.02,18,0,19,-6,33,-568,-366,401,0,0,0,98
21027,1,0.73,18,0,20,-15,27,-572,-321,316,0,0,0,98
21037,1,2.02,18,0,15,-12,24,-468,-312,270,0,0,0,98
21047,1,1.67,18,0,15,-8,28,-360,-474,288,0,0,0,99
21057,1,2.02,18,0,22,-8,27,-304,-638,398,0,0,0,99
21067,1,1.67,18,0,19,-6,25,-289,-650,490,0,0,0,99
21077,1,1.67,18,0,13,0,20,-379,-574,601,0,0,0,99
21087,1,0.73,18,0,16,3,18,-431,-610,665,0,0,0,98
21097,1,1.67,18,0,20,9,25,-415,-582,753,0,0,0,98
21107,1,1.67,18,0,13,14,26,-462,-578,803,0,0,0,98
21117,1,0.73,18,0,15,10,21,-386,-448,800,0,0,0,98
21127,1,0.73,18,0,22,4,23,-255,-194,859,0,0,0,99
21137,1,1.67,18,0,18,-9,25,-99,-138,826,0,0,0,99
21147,1,1.67,18,0,17,-15,23,-4,-86,678,0,0,0,99
21157,1,0.73,18,0,4,-15,18,7,-20,553,0,0,0,98
21167,1,1.67,18,0,15,-18,8,75,48,340,0,0,0,99
21177,1,1.33,18,0,15,-4,20,192,273,240,0,0,0,99
21187,1,2.19,18,0,24,0,34,179,240,173,0,0,0,98
21197,1,1.33,18,0,61,2,41,211,11,354,0,0,0,98
21207,1,1.33,18,0,12,-17,19,232,-164,221,0,0,0,98
21217,1,1.67,18,0,17,-12,34,130,241,19,0,0,0,99
21227,1,1.33,18,0,30,-22,27,48,251,-21,0,0,0,99
21237,1,1.33,18,0,14,-15,-3,100,533,-143,0,0,0,99
21247,1,1.33,18,0,27,-10,-1,203,1073,-326,0,0,0,99
21257,1,1.33,18,0,29,-16,-12,268,1198,-62,0,0,0,98
21267,1,2.19,18,0,14,-29,47,592,818,131,0,0,0,99
21277,1,1.33,18,0,20,-37,18,426,244,184,0,0,0,98
21287,1,1.33,18,0,25,-44,48,598,393,-178,0,0,0,98
21297,1,2.19,18,0,19,-24,26,514,340,-223,0,0,0,99
21307,1,1.84,18,0,15,-15,27,361,276,-178,0,0,0,99
21317,1,2.19,18,0,9,-10,23,316,338,-223,0,0,0,98
21327,1,1.33,18,0,11,-3,26,239,441,-320,0,0,0,99
21337,1,0.99,18,0,18,-4,27,228,554,-278,0,0,0,98
21347,1,0.99,18,0,22,-10,25,387,687,-174,0,0,0,98
21357,1,0.99,18,0,13,-13,27,465,765,-153,0,0,0,98
21367,1,1.84,18,0,7,-4,30,375,745,-369,0,0,0,98
21377,1,0.99,18,0,11,-5,23,345,746,-471,0,0,0,98
21387,1,1.84,18,0,0,-7,6,411,708,-499,0,0,0,98
21397,1,0.99,18,0,-5,-16,15,539,746,-665,0,0,0,98
21407,1,0.99,18,0,6,-27,20,448,826,-809,0,0,0,98
21417,1,1.5,18,0,2,-26,3,483,814,-964,0,0,0,99
21427,1,0.99,18,0,24,-9,33,408,954,-741,0,0,0,99
21437,1,1.84,18,0,-29,-31,30,-374,559,-804,0,0,0,99
21447,1,1.5,18,0,-35,-33,-71,-235,1542,-1805,0,0,0,99
21457,1,1.84,18,0,33,8,14,450,1422,-1846,0,0,0,99
21467,1,1.84,18,0,6,-1,-61,981,1507,-871,0,0,0,99
21477,1,1.5,18,0,20,-14,20,872,1780,-537,0,0,0,99
21487,1,1.5,18,0,14,-32,21,971,1718,-576,0,0,0,98
21497,1,2.45,18,0,7,-33,16,997,1657,-544,0,0,0,99
21507,1,1.5,18,0,27,-33,34,878,1987,-509,0,0,0,98
21517,1,1.5,18,0,28,-22,57,984,1971,-536,0,0,0,98
21527,1,1.5,18,0,20,-25,59,925,1984,-453,0,0,0,99
21537,1,1.5,18,0,34,-15,66,779,2199,-290,0,0,0,99
21547,1,1.5,18,0,22,-20,60,544,2237,-111,0,0,0,99
21557,1,1.5,18,0,37,12,84,389,2091,-13,0,0,0,99
21567,1,1.5,18,0,33,4,64,483,2295,797,0,0,0,99
21577,1,1.16,18,0,5,-5,85,674,2701,981,0,0,0,99
21587,1,1.16,18,0,38,0,86,670,2768,1116,0,0,0,98
21597,1,1.16,18,0,21,-4,97,812,2969,1554,0,0,0,99
21607,1,2.1,18,0,30,-1,149,907,2104,1860,0,0,0,98
21617,1,1.16,18,0,-7,11,103,899,1364,2171,0,0,0,98
21627,1,2.1,18,0,5,5,100,1195,962,2318,0,0,0,99
21637,1,1.16,18,0,-32,-28,135,1029,594,2430,0,0,0,98
21647,1,1.16,18,0,-35,10,104,1052,868,2142,0,0,0,98
21657,1,2.1,18,0,-18,15,115,825,1319,1973,0,0,0,99
21667,1,1.16,18,0,-20,25,110,772,845,1978,0,0,0,99
21677,1,2.1,18,0,-32,24,113,755,695,1954,0,0,0,99
21687,1,1.16,18,0,-34,29,87,690,557,1823,0,0,0,99
21697,1,0.81,18,0,-21,33,104,533,1024,1690,0,0,0,99
21707,1,1.76,18,0,-6,36,93,518,887,1624,0,0,0,98
21717,1,2.96,18,0,-7,33,93,551,864,1704,0,0,0,99
21727,1,1.76,18,0,-16,32,71,790,962,2083,0,0,0,98
21737,1,0.81,18,0,-37,35,90,718,1115,1992,0,0,0,99
21747,1,1.42,18,0,-29,44,89,660,867,1895,0,0,0,99
21757,1,0.81,18,0,-34,47,81,773,651,1914,0,0,0,99
21767,1,0.81,18,0,-38,52,71,947,1093,1993,0,0,0,99
21777,1,0.81,18,0,-96,44,127,849,1324,1807,0,0,0,98
21787,1,1.76,18,0,-73,40,95,954,675,1534,0,0,0,98
21797,1,1.76,18,0,-67,45,95,1020,539,1291,0,0,0,99
21807,1,1.76,18,0,-60,52,81,926,291,1037,0,0,0,99
21817,1,1.76,18,0,-82,54,100,826,366,806,0,0,0,99
21827,1,1.42,18,0,-45,58,96,906,621,724,0,0,0,99
21837,1,1.76,18,0,-60,56,114,956,167,678,0,0,0,98
21847,1,0.81,18,0,-68,52,130,1075,-312,658,0,0,0,99
21857,1,1.42,18,0,-77,43,132,665,-915,572,0,0,0,99
21867,1,1.42,18,0,-98,23,93,436,-684,332,0,0,0,99
21877,1,1.42,18,0,-99,21,95,639,-451,-40,0,0,0,98
21887,1,1.42,18,0,-75,34,98,607,-217,-214,0,0,0,99
21897,1,1.42,18,0,-74,42,92,423,18,-248,0,0,0,98
21907,1,1.42,18,0,-63,47,92,475,81,-295,0,0,0,98
21917,1,1.42,18,0,-57,50,96,415,-37,-109,0,0,0,99
21927,1,2.28,18,0,-64,56,77,411,-35,-8,0,0,0,99
21937,1,1.42,18,0,-60,57,88,529,236,48,0,0,0,98
21947,1,1.42,18,0,-67,47,104,653,219,195,0,0,0,99
21957,1,1.42,18,0,-91,31,102,683,173,112,0,0,0,99
21967,1,1.07,18,0,-98,20,116,561,313,-118,0,0,0,98
21977,1,1.07,18,0,-84,29,118,253,500,-236,0,0,0,99
21987,1,1.07,18,0,-77,28,139,28,333,-126,0,0,0,99
21997,1,0.13,18,0,-77,39,96,-315,132,-147,0,0,0,99
22007,1,1.07,18,0,-81,42,76,-232,301,-268,0,0,0,99
22017,1,0.13,18,0,-92,45,87,123,462,-357,0,0,0,99
22027,1,1.93,18,0,-76,55,110,69,542,-499,0,0,0,99
22037,1,1.07,18,0,-69,59,116,-110,804,-446,0,0,0,98
22047,1,1.93,18,0,-73,47,129,-148,806,-462,0,0,0,99
22057,1,1.07,18,0,-83,36,121,-9,548,-512,0,0,0,99
22067,1,1.07,18,0,-84,37,100,95,298,-492,0,0,0,98
22077,1,1.59,18,0,-83,37,85,249,361,-420,0,0,0,98
22087,1,1.59,18,0,-84,45,92,98,592,-346,0,0,0,99
22097,1,0.64,18,0,-83,45,87,-100,792,-375,0,0,0,98
22107,1,1.07,18,0,-83,44,85,-221,877,-391,0,0,0,99
22117,1,1.07,18,0,-82,42,85,-120,645,-375,0,0,0,99
22127,1,0.64,18,0,-79,45,96,-90,767,-334,0,0,0,98
22137,1,0.64,18,0,-76,43,108,42,515,-239,0,0,0,98
22147,1,0.64,18,0,-70,47,113,326,81,-107,0,0,0,99
22157,1,1.59,18,0,-77,48,115,371,145,9,0,0,0,98
22167,1,1.59,18,0,-84,55,123,270,61,-288,0,0,0,98
22177,1,1.07,18,0,-92,33,130,-74,-83,-529,0,0,0,98
22187,1,1.59,18,0,-82,44,80,2,-80,-580,0,0,0,98
22197,1,1.59,18,0,-86,43,77,48,634,-494,0,0,0,98
22207,1,0.64,18,0,-84,31,93,74,837,-507,0,0,0,98
22217,1,0.64,18,0,-89,56,97,-112,593,-475,0,0,0,98
22227,1,0.64,18,0,-92,34,95,57,977,-370,0,0,0,98
22237,1,0.64,18,0,-91,39,95,201,1011,-362,0,0,0,98
22247,1,0.64,18,0,-87,42,109,209,881,-259,0,0,0,98
22257,1,1.59,18,0,-85,37,108,203,394,-143,0,0,0,98
22267,1,1.59,18,0,-94,32,83,324,-51,-138,0,0,0,98
22277,1,1.59,18,0,-96,34,71,569,83,-275,0,0,0,99
22287,1,1.25,18,0,-88,36,83,498,-157,-342,0,0,0,98
22297,1,1.25,18,0,-86,32,106,158,-1256,-418,0,0,0,98
22307,1,1.25,18,0,-80,55,97,-257,-1663,-306,0,0,0,98
22317,1,2.19,18,0,-74,54,122,-616,-1807,-156,0,0,0,98
22327,1,0.3,18,0,-96,56,67,-513,-1157,-112,0,0,0,98
22337,1,1.25,18,0,-99,58,56,-498,-1522,-45,0,0,0,98
22347,1,1.25,18,0,-77,44,77,-512,-964,63,0,0,0,98
22357,1,2.19,18,0,-51,24,23,-82,-1749,-298,0,0,0,98
22367,1,1.25,18,0,-64,51,101,42,-523,79,0,0,0,98
22377,1,1.25,18,0,-72,44,77,26,-478,348,0,0,0,99
22387,1,1.25,18,0,-79,29,100,109,-372,184,0,0,0,98
22397,1,1.25,18,0,-66,32,100,151,-749,195,0,0,0,98
22407,1,1.25,18,0,-59,41,91,242,-1346,344,0,0,0,98
22417,1,0.3,18,0,-65,49,87,390,-1617,540,0,0,0,98
22427,1,1.25,18,0,-62,45,94,456,-1349,642,0,0,0,98
22437,1,1.25,18,0,-58,47,35,606,-291,537,0,0,0,98
22447,1,-0.04,18,0,-56,47,100,544,-362,499,0,0,0,98
22457,1,1.25,18,0,-70,48,105,559,-212,410,0,0,0,98
22467,1,1.25,18,0,-64,52,107,609,-223,339,0,0,0,98
22477,1,0.9,18,0,-139,40,-41,1434,-651,17,0,0,0,98
22487,1,1.25,18,0,11,135,934,3648,578,-699,0,0,0,99
22497,1,0.9,18,0,-53,68,185,-17,-143,-229,0,0,0,99
22507,1,0.9,18,0,-67,49,91,-3,-132,-26,0,0,0,98
22517,1,1.84,18,0,-56,50,104,-12,-106,-4,0,0,0,98
22527,1,0.9,18,0,-56,51,106,-24,-168,0,0,0,0,98
22537,1,1.84,18,0,-56,52,98,-38,-218,5,0,0,0,98
22547,1,0.9,18,0,-54,55,101,-41,-155,9,0,0,0,98
22557,1,1.84,18,0,-55,54,98,-46,-78,20,0,0,0,98
22567,1,0.9,18,0,-57,51,102,-45,-22,18,0,0,0,99
22577,1,0.9,18,0,-59,48,101,-47,-99,17,0,0,0,98
22587,1,0.9,18,0,-44,49,99,-27,-38,77,0,0,0,98
22597,1,0.9,18,0,-45,46,101,-12,-142,273,0,0,0,99
22607,1,1.84,18,0,-79,40,98,0,-106,168,0,0,0,99
22617,1,1.84,18,0,-67,45,99,15,-61,-216,0,0,0,98
22627,1,0.9,18,0,-57,51,92,9,-117,-253,0,0,0,98
22637,1,0.56,18,0,-63,53,94,9,-124,-292,0,0,0,99
22647,1,1.84,18,0,-58,60,100,6,-34,-311,0,0,0,98
22657,1,0.9,18,0,-48,61,100,-7,50,-236,0,0,0,99
22667,1,1.5,18,0,-50,53,84,8,297,-16,0,0,0,99
22677,1,0.56,18,0,-66,59,87,59,721,-55,0,0,0,98
22687,1,1.5,18,0,-62,58,155,15,104,-246,0,0,0,99
22697,1,1.5,18,0,-71,55,100,0,-18,-264,0,0,0,99
22707,1,1.5,18,0,-64,51,97,-6,-124,-517,0,0,0,99
22717,1,1.5,18,0,-53,47,97,2,-32,-503,0,0,0,98
22727,1,0.56,18,0,-60,69,97,14,113,-572,0,0,0,99
22737,1,0.56,18,0,-53,65,84,54,432,-628,0,0,0,98
22747,1,1.5,18,0,-51,65,90,15,308,-881,0,0,0,98
22757,1,0.56,18,0,-51,58,95,87,604,-937,0,0,0,98
22767,1,0.56,18,0,-45,58,87,332,952,-727,0,0,0,99
22777,1,1.5,18,0,-65,21,100,3,-28,-118,0,0,0,98
22787,1,1.5,18,0,-69,25,100,-34,22,54,0,0,0,98
22797,1,1.5,18,0,-73,26,96,-32,-27,-111,0,0,0,99
22807,1,1.07,18,0,-49,31,96,-25,-104,40,0,0,0,99
22817,1,1.5,18,0,-60,46,98,-23,-31,25,0,0,0,99
22827,1,0.56,18,0,-51,50,98,0,11,-42,0,0,0,98
22837,1,1.07,18,0,-57,47,99,12,10,61,0,0,0,98
22847,1,1.5,18,0,-66,44,98,21,42,78,0,0,0,98
22857,1,1.07,18,0,-75,41,97,35,-37,43,0,0,0,98
22867,1,1.5,18,0,-64,47,97,45,-68,-15,0,0,0,98
22877,1,2.36,18,0,-60,50,99,48,-82,31,0,0,0,98
22887,1,1.5,18,0,-42,49,93,-6,-37,272,0,0,0,99
22897,1,1.07,18,0,-65,56,104,-88,342,393,0,0,0,98
22907,1,1.07,18,0,-63,53,96,-101,370,321,0,0,0,98
22917,1,1.07,18,0,-64,53,101,-95,268,273,0,0,0,98
22927,1,1.07,18,0,-57,57,113,-118,167,151,0,0,0,98
22937,1,1.07,18,0,-57,52,103,-176,221,414,0,0,0,98
22947,1,1.07,18,0,-71,48,95,-54,-7,417,0,0,0,98
22957,1,1.07,18,0,-74,43,97,-43,35,267,0,0,0,98
22967,1,1.07,18,0,-72,42,96,-18,45,52,0,0,0,98
22977,1,1.07,18,0,-44,47,99,-11,91,151,0,0,0,98
22987,1,1.07,18,0,-58,48,98,-2,99,337,0,0,0,99
22997,1,1.07,18,0,-69,50,98,2,52,360,0,0,0,98
23007,1,1.07,18,0,-71,50,96,-31,73,359,0,0,0,98
23017,1,0.73,18,0,-56,54,101,20,-112,382,0,0,0,98
23027,1,1.07,18,0,-62,53,100,23,-156,393,0,0,0,98
23037,1,0.73,18,0,-73,48,99,-10,-33,341,0,0,0,98
23047,1,1.67,18,0,-68,46,98,-16,51,151,0,0,0,98
23057,1,2.02,18,0,-66,46,98,-15,75,17,0,0,0,99
23067,1,0.73,18,0,-55,49,98,4,-9,108,0,0,0,98
23077,1,0.73,18,0,-46,54,98,-16,13,336,0,0,0,98
23087,1,0.73,18,0,-60,61,100,8,-117,424,0,0,0,98
23097,1,1.67,18,0,-68,57,102,-20,-41,388,0,0,0,98
23107,1,0.73,18,0,-66,55,99,-47,3,222,0,0,0,98
23117,1,1.67,18,0,-73,43,85,24,-181,104,0,0,0,98
23127,1,1.67,18,0,-58,40,96,70,-272,189,0,0,0,99
23137,1,1.67,18,0,-62,41,99,91,-267,268,0,0,0,98
23147,1,0.73,18,0,-66,46,102,31,34,44,0,0,0,98
23157,1,0.73,18,0,-48,51,97,20,189,-424,0,0,0,98
23167,1,1.67,18,0,-42,91,79,197,-643,298,0,0,0,98
23177,1,0.73,18,0,-33,68,103,120,-446,616,0,0,0,98
23187,1,1.67,18,0,-64,58,98,-19,74,703,0,0,0,98
23197,1,1.67,18,0,-66,54,99,-38,62,449,0,0,0,99
23207,1,1.67,18,0,-65,50,98,-20,-15,370,0,0,0,98
23217,1,0.73,18,0,-58,51,103,-12,-50,402,0,0,0,98
23227,1,1.67,18,0,-59,49,103,-12,42,346,0,0,0,99
23237,1,1.67,18,0,-61,52,99,-5,86,159,0,0,0,99
23247,1,1.33,18,0,-59,60,103,9,-43,2,0,0,0,98
23257,1,1.33,18,0,-58,44,92,47,-306,185,0,0,0,98
23267,1,1.67,18,0,-56,49,99,18,-40,337,0,0,0,98
23277,1,1.33,18,0,-39,63,98,6,70,352,0,0,0,98
23287,1,1.33,18,0,-39,75,119,-62,436,252,0,0,0,99
23297,1,1.33,18,0,-59,68,99,21,-88,140,0,0,0,99
23307,1,1.33,18,0,-59,53,91,-15,170,295,0,0,0,98
23317,1,1.33,18,0,-82,45,103,-50,248,478,0,0,0,98
23327,1,1.33,18,0,-70,52,97,-62,116,309,0,0,0,98
23337,1,1.33,18,0,-59,57,97,-79,41,83,0,0,0,98
23347,1,0.39,18,0,-60,59,90,-52,264,-159,0,0,0,99
23357,1,1.33,18,0,-39,67,199,129,317,20,0,0,0,98
23367,1,1.33,18,0,-44,32,74,-62,-299,633,0,0,0,98
23377,1,1.33,18,0,-71,41,105,54,-198,448,0,0,0,98
23387,1,0.39,18,0,-60,39,100,106,-208,282,0,0,0,99
23397,1,1.33,18,0,-82,20,97,64,36,71,0,0,0,99
23407,1,0.39,18,0,-61,53,100,98,-82,19,0,0,0,98
23417,1,1.33,18,0,-54,57,99,103,-121,-16,0,0,0,99
23427,1,0.99,18,0,-50,58,100,73,-61,-16,0,0,0,98
23437,1,0.99,18,0,-50,58,97,43,4,15,0,0,0,98
