Timestamp,Altitude,AccelZ,TotalAccel,AccelX,AccelY,GyroX,GyroY,GyroZ,Mass,DragF,DragCoeff,Pressure
10.007,1894.493,-1.601,1.604,0.099,0,0,-0.009,-3.46E-04,25.564,152.999,0.419,8.16E+04
10.057,1904.176,-1.595,1.598,0.097,0,1.22E-08,-0.008,-4.94E-04,25.564,151.553,0.419,8.15E+04
10.107,1913.82,-1.59,1.593,0.097,0,0,-0.008,-3.65E-04,25.564,150.122,0.418,8.14E+04
10.157,1923.425,-1.584,1.587,0.096,0,-1.10E-08,-0.007,-2.30E-04,25.564,148.705,0.418,8.14E+04
10.207,1932.991,-1.578,1.581,0.096,0,0,-0.007,-4.57E-04,25.564,147.302,0.418,8.13E+04
10.257,1942.518,-1.573,1.576,0.096,0,0,0.007,4.57E-04,25.564,145.914,0.417,8.12E+04
10.307,1952.007,-1.567,1.57,0.096,0,-5.69E-09,0.007,4.83E-04,25.564,144.538,0.417,8.11E+04
10.357,1961.457,-1.562,1.565,0.096,0,0,0.008,5.32E-04,25.564,143.177,0.417,8.10E+04
10.407,1970.869,-1.556,1.559,0.095,0,-9.33E-09,0.008,7.09E-04,25.564,141.829,0.417,8.09E+04
10.457,1980.243,-1.551,1.554,0.094,0,-7.97E-09,0.009,9.15E-04,25.564,140.494,0.416,8.08E+04
10.507,1989.579,-1.546,1.549,0.093,0,8.77E-09,0.009,0.001,25.564,139.172,0.416,8.07E+04
10.557,1998.877,-1.541,1.543,0.092,0,0,0,0,25.564,137.863,0.416,8.06E+04
10.607,2008.137,-1.536,1.538,0.091,0,6.48E-09,-0.009,4.96E-04,25.564,136.567,0.416,8.05E+04
10.657,2017.36,-1.531,1.533,0.09,0,0,-0.009,-6.18E-05,25.564,135.283,0.415,8.04E+04
10.707,2026.545,-1.526,1.528,0.089,0,0,-0.009,-2.89E-04,25.564,134.012,0.415,8.04E+04
10.757,2035.692,-1.521,1.523,0.089,0,0,-0.008,-5.06E-04,25.564,132.753,0.415,8.03E+04
10.807,2044.802,-1.516,1.518,0.089,0,-8.50E-09,-0.008,-0.001,25.564,131.506,0.415,8.02E+04
10.857,2053.876,-1.511,1.513,0.088,0,1.02E-08,0.006,-0.005,25.564,130.271,0.414,8.01E+04
10.907,2062.912,-1.506,1.508,0.088,0,6.77E-09,0.008,-6.28E-04,25.564,129.048,0.414,8.00E+04
10.957,2071.911,-1.501,1.503,0.088,0,0,0.008,-7.01E-05,25.564,127.837,0.414,7.99E+04
11.007,2080.873,-1.496,1.499,0.088,0,7.37E-09,0.009,2.62E-04,25.564,126.637,0.414,7.98E+04
11.057,2089.799,-1.491,1.494,0.087,0,8.81E-09,0.009,3.92E-04,25.564,125.448,0.413,7.98E+04
11.107,2098.688,-1.487,1.489,0.086,0,1.00E-08,0.009,5.35E-04,25.564,124.271,0.413,7.97E+04
11.157,2107.541,-1.482,1.485,0.085,0,0,0.01,0.001,25.564,123.109,0.413,7.96E+04
11.207,2116.358,-1.478,1.48,0.084,0,0,0.008,0.005,25.564,121.959,0.413,7.95E+04
11.257,2125.138,-1.473,1.476,0.083,0,6.42E-09,-0.009,0.002,25.564,120.82,0.412,7.94E+04
11.307,2133.882,-1.469,1.471,0.083,0,1.28E-08,-0.01,7.39E-04,25.564,119.691,0.412,7.93E+04
11.357,2142.59,-1.464,1.467,0.082,0,-7.47E-09,-0.009,3.24E-04,25.564,118.573,0.412,7.93E+04
11.407,2151.262,-1.46,1.462,0.082,0,0,-0.009,-2.42E-04,25.564,117.465,0.412,7.92E+04
11.457,2159.898,-1.456,1.458,0.081,0,1.80E-08,-0.009,-0.001,25.564,116.367,0.411,7.91E+04
11.507,2168.499,-1.451,1.453,0.081,0,0,0,0,25.564,115.28,0.411,7.90E+04
11.557,2177.064,-1.447,1.449,0.081,0,-6.32E-09,0.009,-0.001,25.564,114.202,0.411,7.89E+04
11.607,2185.594,-1.443,1.445,0.08,0,-1.18E-08,0.009,-4.30E-04,25.564,113.134,0.411,7.89E+04
11.657,2194.088,-1.438,1.441,0.08,0,9.81E-09,0.009,-1.97E-04,25.564,112.076,0.411,7.88E+04
11.707,2202.547,-1.434,1.436,0.08,0,-1.52E-08,0.01,6.80E-05,25.564,111.027,0.41,7.87E+04
11.757,2210.971,-1.43,1.432,0.079,0,0,0.01,2.05E-04,25.564,109.988,0.41,7.86E+04
11.807,2219.36,-1.426,1.428,0.078,0,7.23E-09,0.01,3.21E-04,25.564,108.958,0.41,7.85E+04
11.857,2227.713,-1.422,1.424,0.078,0,-1.49E-08,0.01,6.12E-04,25.564,107.938,0.41,7.85E+04
11.907,2236.032,-1.418,1.42,0.077,0,0,0.011,5.41E-04,25.564,106.927,0.409,7.84E+04
11.957,2244.316,-1.414,1.416,0.076,0,8.81E-09,-0.011,-4.79E-04,25.564,105.925,0.409,7.83E+04
12.007,2252.566,-1.41,1.412,0.076,0,-5.03E-09,-0.011,-2.40E-05,25.564,104.932,0.409,7.82E+04
12.057,2260.781,-1.406,1.408,0.075,0,1.36E-08,-0.01,-3.31E-04,25.564,103.947,0.409,7.82E+04
12.107,2268.961,-1.402,1.404,0.075,0,-6.35E-09,-0.01,-2.22E-05,25.564,102.972,0.409,7.81E+04
12.157,2277.108,-1.399,1.4,0.074,0,0,-0.01,-5.85E-04,25.564,102.005,0.408,7.80E+04
12.207,2285.219,-1.395,1.397,0.074,0,-9.03E-09,0,0,25.564,101.047,0.408,7.79E+04
12.257,2293.297,-1.391,1.393,0.074,0,0,0.01,-3.42E-04,25.564,100.097,0.408,7.79E+04
12.307,2301.34,-1.387,1.389,0.073,0,0,0.01,-8.60E-05,25.564,99.156,0.408,7.78E+04
12.357,2309.35,-1.383,1.385,0.073,0,7.62E-09,0.01,5.79E-05,25.564,98.223,0.408,7.77E+04
12.407,2317.326,-1.38,1.382,0.073,0,1.12E-08,0.011,1.24E-04,25.564,97.298,0.407,7.76E+04
12.457,2325.267,-1.376,1.378,0.072,0,0,0.011,1.28E-04,25.564,96.381,0.407,7.76E+04
12.507,2333.175,-1.372,1.374,0.072,0,-5.27E-09,0.011,2.12E-04,25.564,95.473,0.407,7.75E+04
12.557,2341.05,-1.369,1.371,0.071,0,0,0.011,2.74E-04,25.564,94.572,0.407,7.74E+04
12.607,2348.891,-1.365,1.367,0.07,0,5.96E-09,0.012,4.44E-04,25.564,93.679,0.407,7.74E+04
12.657,2356.698,-1.362,1.364,0.07,0,1.03E-08,0.011,0.002,25.564,92.794,0.406,7.73E+04
12.707,2364.472,-1.358,1.36,0.069,0,1.11E-08,-0.012,3.92E-04,25.564,91.917,0.406,7.72E+04
12.757,2372.212,-1.355,1.357,0.069,0,0,-0.012,1.86E-04,25.564,91.048,0.406,7.71E+04
12.807,2379.92,-1.352,1.353,0.068,0,-1.13E-08,-0.011,2.24E-04,25.564,90.185,0.406,7.71E+04
12.857,2387.594,-1.348,1.35,0.068,0,0,-0.011,-4.17E-05,25.564,89.331,0.406,7.70E+04
12.907,2395.235,-1.345,1.347,0.067,0,0,-0.011,8.79E-04,25.564,88.484,0.406,7.69E+04
12.957,2402.844,-1.341,1.343,0.067,0,9.29E-09,0.011,0.001,25.564,87.644,0.405,7.69E+04
13.007,2410.419,-1.338,1.34,0.067,0,6.80E-09,0.011,0.001,25.564,86.811,0.405,7.68E+04
13.057,2417.962,-1.335,1.337,0.067,0,0,0.011,0.001,25.564,85.986,0.405,7.67E+04
13.107,2425.471,-1.332,1.333,0.066,0,6.71E-09,0.012,9.56E-04,25.564,85.167,0.405,7.66E+04
13.157,2432.949,-1.328,1.33,0.066,0,0,0.012,0.001,25.564,84.356,0.405,7.66E+04
13.207,2440.393,-1.325,1.327,0.066,0,-7.11E-09,0.012,9.73E-04,25.564,83.551,0.404,7.65E+04
13.257,2447.805,-1.322,1.324,0.065,0,0,0.012,9.67E-04,25.564,82.754,0.404,7.64E+04
13.307,2455.185,-1.319,1.32,0.065,0,0,0.012,0.001,25.564,81.963,0.404,7.64E+04
13.357,2462.533,-1.316,1.317,0.064,0,0,0.013,0.001,25.564,81.179,0.404,7.63E+04
13.407,2469.848,-1.313,1.314,0.064,0,-1.37E-08,0.013,0.001,25.564,80.401,0.404,7.62E+04
13.457,2477.131,-1.31,1.311,0.063,0,8.09E-09,0.013,-1.34E-04,25.564,79.631,0.404,7.62E+04
13.507,2484.382,-1.307,1.308,0.063,0,-7.46E-09,0,0,25.564,78.866,0.403,7.61E+04
13.557,2491.6,-1.304,1.305,0.062,0,0,0,0,25.564,78.109,0.403,7.60E+04
13.607,2498.787,-1.301,1.302,0.062,0,0,-0.009,-0.009,25.564,77.357,0.403,7.60E+04
13.657,2505.942,-1.298,1.299,0.061,0,0,-0.006,-0.012,25.564,76.612,0.403,7.59E+04
13.707,2513.065,-1.295,1.296,0.061,0,1.47E-08,0.005,-0.012,25.564,75.874,0.403,7.58E+04
13.757,2520.157,-1.292,1.293,0.061,0,1.11E-08,0.012,-0.004,25.564,75.141,0.403,7.58E+04
13.807,2527.216,-1.289,1.29,0.06,0,1.04E-08,0.013,-0.001,25.564,74.415,0.403,7.57E+04
13.857,2534.245,-1.286,1.287,0.06,0,0,0.013,-1.38E-04,25.564,73.695,0.402,7.56E+04
13.907,2541.241,-1.283,1.285,0.06,0,-9.78E-09,0.013,2.28E-04,25.564,72.981,0.402,7.56E+04
13.957,2548.206,-1.28,1.282,0.06,0,0,0.013,4.58E-04,25.564,72.272,0.402,7.55E+04
14.007,2555.14,-1.278,1.279,0.059,0,0,0.014,4.97E-04,25.564,71.57,0.402,7.54E+04
14.057,2562.042,-1.275,1.276,0.059,0,1.20E-08,0.014,4.18E-04,25.564,70.874,0.402,7.54E+04
14.107,2568.914,-1.272,1.273,0.058,0,-5.14E-09,0.014,3.92E-04,25.564,70.183,0.402,7.53E+04
14.157,2575.754,-1.269,1.271,0.058,0,0,0.014,1.94E-04,25.564,69.498,0.401,7.53E+04
14.207,2582.562,-1.267,1.268,0.058,0,0,0.014,-1.24E-04,25.564,68.819,0.401,7.52E+04
14.257,2589.34,-1.264,1.265,0.057,0,0,0.014,-4.00E-04,25.564,68.146,0.401,7.51E+04
14.307,2596.087,-1.261,1.263,0.057,0,1.12E-08,0.015,-7.70E-04,25.564,67.478,0.401,7.51E+04
14.357,2602.803,-1.259,1.26,0.056,0,7.18E-09,0.015,-0.001,25.564,66.817,0.401,7.50E+04
14.407,2609.488,-1.256,1.257,0.056,0,1.41E-08,0.015,-0.002,25.564,66.163,0.401,7.49E+04
14.457,2616.142,-1.254,1.255,0.056,0,0,0.015,-0.002,25.564,65.514,0.401,7.49E+04
14.507,2622.766,-1.251,1.252,0.055,0,0,0.015,-0.001,25.564,64.87,0.4,7.48E+04
14.557,2629.359,-1.249,1.25,0.055,0,-6.66E-09,0.015,-1.19E-04,25.564,64.231,0.4,7.48E+04
14.607,2635.921,-1.246,1.247,0.055,0,-1.13E-08,0.015,7.25E-04,25.564,63.598,0.4,7.47E+04
14.657,2642.452,-1.244,1.245,0.054,0,0,0.015,9.26E-04,25.564,62.97,0.4,7.47E+04
14.707,2648.954,-1.241,1.242,0.054,0,0,0.015,0.001,25.564,62.347,0.4,7.46E+04
14.757,2655.424,-1.239,1.24,0.054,0,1.01E-08,0.015,0.001,25.564,61.73,0.4,7.45E+04
14.807,2661.865,-1.236,1.237,0.053,0,1.33E-08,0.015,0.001,25.564,61.117,0.4,7.45E+04
14.857,2668.275,-1.234,1.235,0.053,0,6.12E-09,0.015,8.11E-04,25.564,60.509,0.399,7.44E+04
14.907,2674.655,-1.231,1.232,0.053,0,0,0.016,4.74E-04,25.564,59.907,0.399,7.44E+04
14.957,2681.004,-1.229,1.23,0.053,0,-1.51E-08,0.016,1.76E-04,25.564,59.309,0.399,7.43E+04
15.007,2687.324,-1.227,1.228,0.052,0,5.34E-09,0.016,-2.47E-04,25.564,58.716,0.399,7.43E+04
15.057,2693.613,-1.224,1.225,0.052,0,7.25E-09,0.016,-7.04E-04,25.564,58.128,0.399,7.42E+04
15.107,2699.873,-1.222,1.223,0.052,0,0,0.016,-0.001,25.564,57.545,0.399,7.41E+04
15.157,2706.102,-1.22,1.221,0.051,0,9.38E-09,0.017,-0.001,25.564,56.967,0.399,7.41E+04
15.207,2712.302,-1.217,1.218,0.051,0,-6.30E-09,0.017,-0.001,25.564,56.393,0.399,7.40E+04
15.257,2718.471,-1.215,1.216,0.05,0,0,0.017,-0.002,25.564,55.824,0.398,7.40E+04
15.307,2724.611,-1.213,1.214,0.05,0,0,0.017,-0.001,25.564,55.259,0.398,7.39E+04
15.357,2730.721,-1.211,1.212,0.05,0,0,0.017,-0.001,25.564,54.7,0.398,7.39E+04
15.407,2736.802,-1.209,1.21,0.049,0,1.27E-08,0.017,-9.41E-04,25.564,54.144,0.398,7.38E+04
15.457,2742.853,-1.206,1.207,0.049,0,0,0.017,-2.72E-04,25.564,53.594,0.398,7.38E+04
15.507,2748.874,-1.204,1.205,0.049,0,0,0.017,2.66E-04,25.564,53.047,0.398,7.37E+04
15.557,2754.866,-1.202,1.203,0.049,0,0,0.018,8.07E-04,25.564,52.505,0.398,7.37E+04
15.607,2760.828,-1.2,1.201,0.048,0,0,0.018,9.88E-04,25.564,51.968,0.398,7.36E+04
15.657,2766.761,-1.198,1.199,0.048,0,0,0.018,0.001,25.564,51.435,0.397,7.36E+04
15.707,2772.665,-1.196,1.197,0.048,0,0,0.018,0.001,25.564,50.906,0.397,7.35E+04
15.757,2778.539,-1.194,1.194,0.047,0,1.25E-08,0.018,0.001,25.564,50.382,0.397,7.35E+04
15.807,2784.384,-1.191,1.192,0.047,0,0,0.018,8.88E-04,25.564,49.862,0.397,7.34E+04
15.857,2790.2,-1.189,1.19,0.047,0,-1.54E-08,0.018,6.34E-04,25.564,49.346,0.397,7.33E+04
15.907,2795.986,-1.187,1.188,0.047,0,0,0.019,2.77E-04,25.564,48.834,0.397,7.33E+04
15.957,2801.744,-1.185,1.186,0.046,0,-6.16E-09,0.019,9.17E-06,25.564,48.326,0.397,7.32E+04
16.007,2807.472,-1.183,1.184,0.046,0,8.83E-09,0.019,-3.35E-04,25.564,47.823,0.397,7.32E+04
16.057,2813.171,-1.181,1.182,0.046,0,-8.47E-09,0.019,-4.72E-04,25.564,47.324,0.397,7.31E+04
16.107,2818.842,-1.179,1.18,0.045,0,0,0.019,-6.44E-04,25.564,46.828,0.396,7.31E+04
16.157,2824.483,-1.177,1.178,0.045,0,0,0.02,-7.25E-04,25.564,46.337,0.396,7.30E+04
16.207,2830.096,-1.176,1.176,0.045,0,-6.36E-09,0.02,-7.75E-04,25.564,45.85,0.396,7.30E+04
16.257,2835.68,-1.174,1.174,0.045,0,-7.65E-09,0.02,-6.98E-04,25.564,45.366,0.396,7.29E+04
16.307,2841.235,-1.172,1.173,0.044,0,9.58E-09,0.02,-6.09E-04,25.564,44.887,0.396,7.29E+04
16.357,2846.761,-1.17,1.171,0.044,0,-7.34E-09,0.02,-3.77E-04,25.564,44.412,0.396,7.28E+04
16.407,2852.259,-1.168,1.169,0.044,0,7.61E-09,0.021,-1.36E-04,25.564,43.94,0.396,7.28E+04
16.457,2857.728,-1.166,1.167,0.043,0,0,0.021,2.53E-04,25.564,43.472,0.396,7.27E+04
16.507,2863.168,-1.164,1.165,0.043,0,0,0.021,4.94E-04,25.564,43.008,0.396,7.27E+04
16.557,2868.58,-1.162,1.163,0.043,0,0,0.021,8.11E-04,25.564,42.548,0.395,7.27E+04
16.607,2873.964,-1.161,1.161,0.043,0,0,0.021,0.001,25.564,42.092,0.395,7.26E+04
16.657,2879.319,-1.159,1.16,0.042,0,0,0.021,0.001,25.564,41.639,0.395,7.26E+04
16.707,2884.645,-1.157,1.158,0.042,0,0,0.022,0.001,25.564,41.19,0.395,7.25E+04
16.757,2889.943,-1.155,1.156,0.042,0,-7.37E-09,0.022,0.001,25.564,40.744,0.395,7.25E+04
16.807,2895.213,-1.153,1.154,0.042,0,-6.19E-09,0.022,9.60E-04,25.564,40.303,0.395,7.24E+04
16.857,2900.455,-1.152,1.152,0.041,0,1.15E-08,0.022,6.49E-04,25.564,39.864,0.395,7.24E+04
16.907,2905.668,-1.15,1.151,0.041,0,8.95E-09,0.022,4.03E-04,25.564,39.43,0.395,7.23E+04
16.957,2910.853,-1.148,1.149,0.041,0,0,0.023,2.37E-04,25.564,38.999,0.395,7.23E+04
17.007,2916.01,-1.147,1.147,0.041,0,9.45E-09,0.023,2.11E-05,25.564,38.571,0.395,7.22E+04
17.057,2921.139,-1.145,1.146,0.04,0,6.12E-09,0.023,-1.62E-04,25.564,38.147,0.394,7.22E+04
17.107,2926.24,-1.143,1.144,0.04,0,0,0.023,-2.91E-04,25.564,37.727,0.394,7.21E+04
17.157,2931.313,-1.142,1.142,0.04,0,0,0.024,-3.90E-04,25.564,37.31,0.394,7.21E+04
17.207,2936.357,-1.14,1.141,0.04,0,-1.54E-08,0.024,-4.50E-04,25.564,36.896,0.394,7.21E+04
17.257,2941.374,-1.138,1.139,0.039,0,-6.87E-09,0.024,-5.28E-04,25.564,36.486,0.394,7.20E+04
17.307,2946.363,-1.137,1.137,0.039,0,0,0.024,-5.85E-04,25.564,36.079,0.394,7.20E+04
17.357,2951.324,-1.135,1.136,0.039,0,0,0.025,-6.61E-04,25.564,35.675,0.394,7.19E+04
17.407,2956.257,-1.133,1.134,0.039,0,0,0.025,-7.07E-04,25.564,35.275,0.394,7.19E+04
17.457,2961.163,-1.132,1.133,0.038,0,6.45E-09,0.025,-7.23E-04,25.564,34.878,0.394,7.18E+04
17.507,2966.041,-1.13,1.131,0.038,0,-5.79E-09,0.025,-6.25E-04,25.564,34.485,0.394,7.18E+04
17.557,2970.891,-1.129,1.129,0.038,0,-7.78E-09,0.026,-4.93E-04,25.564,34.094,0.393,7.17E+04
17.607,2975.713,-1.127,1.128,0.038,0,0,0.026,-3.46E-04,25.564,33.707,0.393,7.17E+04
17.657,2980.508,-1.126,1.126,0.037,0,5.18E-09,0.026,-2.07E-04,25.564,33.323,0.393,7.17E+04
17.707,2985.275,-1.124,1.125,0.037,0,0,0.026,-2.28E-05,25.564,32.942,0.393,7.16E+04
17.757,2990.014,-1.123,1.123,0.037,0,-9.60E-09,0.027,1.41E-04,25.564,32.565,0.393,7.16E+04
17.807,2994.726,-1.121,1.122,0.037,0,8.05E-09,0.027,2.60E-04,25.564,32.19,0.393,7.15E+04
17.857,2999.411,-1.12,1.12,0.036,0,0,0.027,4.01E-04,25.564,31.819,0.393,7.15E+04
17.907,3004.068,-1.118,1.119,0.036,0,-5.28E-09,0.027,5.34E-04,25.564,31.451,0.393,7.15E+04
17.957,3008.697,-1.117,1.117,0.036,0,0,0.028,5.98E-04,25.564,31.085,0.393,7.14E+04
18.007,3013.3,-1.115,1.116,0.036,0,5.18E-09,0.028,6.25E-04,25.564,30.723,0.393,7.14E+04
18.057,3017.874,-1.114,1.115,0.036,0,-6.32E-09,0.028,6.69E-04,25.564,30.364,0.393,7.13E+04
18.107,3022.422,-1.113,1.113,0.035,0,6.63E-09,0.028,6.59E-04,25.564,30.008,0.393,7.13E+04
18.157,3026.942,-1.111,1.112,0.035,0,1.01E-08,0.029,6.32E-04,25.564,29.655,0.392,7.13E+04
18.207,3031.435,-1.11,1.11,0.035,0,0,0.029,5.50E-04,25.564,29.305,0.392,7.12E+04
18.257,3035.901,-1.108,1.109,0.035,0,0,0.029,4.95E-04,25.564,28.957,0.392,7.12E+04
18.307,3040.34,-1.107,1.107,0.034,0,6.98E-09,0.03,4.14E-04,25.564,28.613,0.392,7.11E+04
18.357,3044.752,-1.106,1.106,0.034,0,6.86E-09,0.03,3.12E-04,25.564,28.272,0.392,7.11E+04
18.407,3049.136,-1.104,1.105,0.034,0,1.14E-08,0.03,1.77E-04,25.564,27.933,0.392,7.11E+04
18.457,3053.493,-1.103,1.103,0.034,0,0,0.031,5.68E-05,25.564,27.598,0.392,7.10E+04
18.507,3057.824,-1.102,1.102,0.034,0,0,0.031,-6.58E-05,25.564,27.265,0.392,7.10E+04
18.557,3062.127,-1.1,1.101,0.033,0,1.17E-08,0.031,-1.96E-04,25.564,26.935,0.392,7.09E+04
18.607,3066.403,-1.099,1.099,0.033,0,0,0.032,-3.14E-04,25.564,26.608,0.392,7.09E+04
18.657,3070.653,-1.098,1.098,0.033,0,0,0.032,-4.47E-04,25.564,26.284,0.392,7.09E+04
18.707,3074.875,-1.096,1.097,0.033,0,-9.45E-09,0.033,-5.32E-04,25.564,25.962,0.392,7.08E+04
18.757,3079.071,-1.095,1.096,0.033,0,5.75E-09,0.033,-6.05E-04,25.564,25.643,0.392,7.08E+04
18.807,3083.24,-1.094,1.094,0.032,0,0,0.033,-6.37E-04,25.564,25.327,0.391,7.08E+04
18.857,3087.382,-1.093,1.093,0.032,0,-1.39E-08,0.034,-6.28E-04,25.564,25.014,0.391,7.07E+04
18.907,3091.497,-1.091,1.092,0.032,0,0,0.034,-6.26E-04,25.564,24.703,0.391,7.07E+04
18.957,3095.585,-1.09,1.091,0.032,0,0,0.034,-5.90E-04,25.564,24.395,0.391,7.06E+04
19.007,3099.647,-1.089,1.089,0.031,0,0,0.035,-5.11E-04,25.564,24.09,0.391,7.06E+04
19.057,3103.682,-1.088,1.088,0.031,0,0,0.035,-4.20E-04,25.564,23.788,0.391,7.06E+04
19.107,3107.69,-1.087,1.087,0.031,0,1.44E-08,0.035,-3.12E-04,25.564,23.489,0.391,7.05E+04
19.157,3111.672,-1.085,1.086,0.031,0,-7.30E-09,0.036,-1.89E-04,25.564,23.192,0.391,7.05E+04
19.207,3115.627,-1.084,1.085,0.031,0,0,0.036,-6.67E-05,25.564,22.897,0.391,7.05E+04
19.257,3119.555,-1.083,1.083,0.031,0,0,0.037,3.24E-05,25.564,22.606,0.391,7.04E+04
19.307,3123.457,-1.082,1.082,0.03,0,6.07E-09,0.037,1.20E-04,25.564,22.317,0.391,7.04E+04
19.357,3127.333,-1.081,1.081,0.03,0,-7.73E-09,0.038,1.98E-04,25.564,22.03,0.391,7.04E+04
19.407,3131.182,-1.08,1.08,0.03,0,0,0.038,2.71E-04,25.564,21.746,0.391,7.03E+04
19.457,3135.004,-1.078,1.079,0.03,0,0,0.038,3.20E-04,25.564,21.464,0.391,7.03E+04
19.507,3138.8,-1.077,1.078,0.03,0,0,0.039,3.56E-04,25.564,21.185,0.39,7.03E+04
19.557,3142.57,-1.076,1.077,0.029,0,-7.82E-09,0.039,3.82E-04,25.564,20.909,0.39,7.02E+04
19.607,3146.313,-1.075,1.075,0.029,0,8.95E-09,0.04,3.83E-04,25.564,20.635,0.39,7.02E+04
19.657,3150.03,-1.074,1.074,0.029,0,0,0.04,3.87E-04,25.564,20.363,0.39,7.02E+04
19.707,3153.721,-1.073,1.073,0.029,0,0,0.041,3.69E-04,25.564,20.094,0.39,7.02E+04
19.757,3157.385,-1.072,1.072,0.029,0,9.47E-09,0.041,3.37E-04,25.564,19.827,0.39,7.01E+04
19.807,3161.023,-1.071,1.071,0.029,0,-7.08E-09,0.042,3.08E-04,25.564,19.563,0.39,7.01E+04
19.857,3164.634,-1.07,1.07,0.028,0,-8.59E-09,0.042,2.69E-04,25.564,19.301,0.39,7.01E+04
19.907,3168.22,-1.069,1.069,0.028,0,0,0.043,2.06E-04,25.564,19.041,0.39,7.00E+04
19.957,3171.779,-1.068,1.068,0.028,0,1.48E-08,0.043,1.49E-04,25.564,18.784,0.39,7.00E+04
20.007,3175.312,-1.067,1.067,0.028,0,0,0.044,8.23E-05,25.564,18.529,0.39,7.00E+04
20.057,3178.819,-1.066,1.066,0.028,0,5.66E-09,0.045,1.32E-05,25.564,18.277,0.39,6.99E+04
20.107,3182.3,-1.065,1.065,0.027,0,0,0.045,-5.77E-05,25.564,18.027,0.39,6.99E+04
20.157,3185.755,-1.064,1.064,0.027,0,0,0.046,-1.31E-04,25.564,17.779,0.39,6.99E+04
20.207,3189.184,-1.063,1.063,0.027,0,6.87E-09,0.046,-1.86E-04,25.564,17.533,0.39,6.99E+04
20.257,3192.586,-1.062,1.062,0.027,0,0,0.047,-2.43E-04,25.564,17.29,0.39,6.98E+04
20.307,3195.963,-1.061,1.061,0.027,0,0,0.047,-2.77E-04,25.564,17.049,0.389,6.98E+04
20.357,3199.313,-1.06,1.06,0.027,0,0,0.048,-3.06E-04,25.564,16.811,0.389,6.98E+04
20.407,3202.638,-1.059,1.059,0.026,0,-6.70E-09,0.049,-3.18E-04,25.564,16.574,0.389,6.97E+04
20.457,3205.937,-1.058,1.058,0.026,0,-9.77E-09,0.049,-3.33E-04,25.564,16.34,0.389,6.97E+04
20.507,3209.209,-1.057,1.057,0.026,0,6.57E-09,0.05,-3.35E-04,25.564,16.108,0.389,6.97E+04
20.557,3212.456,-1.056,1.056,0.026,0,0,0.051,-3.18E-04,25.564,15.878,0.389,6.97E+04
20.607,3215.677,-1.055,1.055,0.026,0,0,0.051,-2.97E-04,25.564,15.651,0.389,6.96E+04
20.657,3218.872,-1.054,1.054,0.026,0,0,0.052,-2.66E-04,25.564,15.426,0.389,6.96E+04
20.707,3222.041,-1.053,1.053,0.025,0,-5.42E-09,0.053,-2.40E-04,25.564,15.203,0.389,6.96E+04
20.757,3225.185,-1.052,1.053,0.025,0,0,0.053,-1.94E-04,25.564,14.982,0.389,6.95E+04
20.807,3228.302,-1.051,1.052,0.025,0,-5.51E-09,0.054,-1.50E-04,25.564,14.763,0.389,6.95E+04
20.857,3231.394,-1.05,1.051,0.025,0,0,0.055,-9.68E-05,25.564,14.546,0.389,6.95E+04
20.907,3234.46,-1.05,1.05,0.025,0,0,0.055,-4.05E-05,25.564,14.332,0.389,6.95E+04
20.957,3237.5,-1.049,1.049,0.025,0,-5.19E-09,0.056,1.39E-05,25.564,14.119,0.389,6.94E+04
21.007,3240.515,-1.048,1.048,0.025,0,0,0.057,7.40E-05,25.564,13.909,0.389,6.94E+04
21.057,3243.504,-1.047,1.047,0.024,0,0,0.058,1.23E-04,25.564,13.701,0.389,6.94E+04
21.107,3246.467,-1.046,1.046,0.024,0,-7.29E-09,0.059,1.67E-04,25.564,13.495,0.389,6.94E+04
21.157,3249.405,-1.045,1.046,0.024,0,-5.85E-09,0.059,2.05E-04,25.564,13.291,0.389,6.93E+04
21.207,3252.317,-1.045,1.045,0.024,0,0,0.06,2.44E-04,25.564,13.094,0.389,6.93E+04
21.257,3255.203,-1.044,1.044,0.024,0,1.02E-08,0.061,2.67E-04,25.564,12.904,0.389,6.93E+04
21.307,3258.064,-1.043,1.043,0.024,0,0,0.062,2.81E-04,25.564,12.716,0.389,6.93E+04
21.357,3260.899,-1.042,1.042,0.024,0,8.92E-09,0.063,2.95E-04,25.564,12.53,0.389,6.92E+04
21.407,3263.709,-1.041,1.042,0.024,0,0,0.064,2.96E-04,25.564,12.346,0.39,6.92E+04
21.457,3266.493,-1.041,1.041,0.023,0,0,0.065,2.90E-04,25.564,12.164,0.39,6.92E+04
21.507,3269.251,-1.04,1.04,0.023,0,1.13E-08,0.065,2.78E-04,25.564,11.984,0.39,6.92E+04
21.557,3271.985,-1.039,1.039,0.023,0,0,0.066,2.64E-04,25.564,11.805,0.391,6.91E+04
21.607,3274.692,-1.038,1.039,0.023,0,-5.47E-09,0.067,2.47E-04,25.564,11.628,0.391,6.91E+04
21.657,3277.374,-1.038,1.038,0.023,0,0,0.068,2.31E-04,25.564,11.453,0.391,6.91E+04
21.707,3280.031,-1.037,1.037,0.023,0,-6.91E-09,0.069,2.02E-04,25.564,11.279,0.391,6.91E+04
21.757,3282.662,-1.036,1.036,0.023,0,-1.12E-08,0.07,1.72E-04,25.564,11.108,0.392,6.91E+04
21.807,3285.268,-1.035,1.036,0.023,0,-1.09E-08,0.071,1.44E-04,25.564,10.938,0.392,6.90E+04
