W,I,J,K,LAT,LON,ALT_MSL_GPS,ALT_BARO,BARO,ACCELX,ACCELY,ACCELZ,GYROX,GYROY,GYROZ,MAGX,MAGY,MAGZ,Time
-0.53,-0.04,-0.01,-0.85,0.0000,0.0000,0.00,88.84,1002.62,-0.02,0.07,1.01,-0.05,-0.02,0.01,135386.00,135107.00,141722.00,1615075831
0.59,-0.01,0.06,0.81,0.0000,0.0000,0.00,89.27,1002.57,-0.02,0.07,1.01,0.02,0.02,0.01,135387.00,135110.00,141711.00,1615075831
-0.83,-0.03,-0.02,0.56,0.0000,0.0000,0.00,89.27,1002.57,-0.02,0.07,1.01,0.01,-0.01,-0.03,135373.00,135114.00,141713.00,1615075831
0.83,0.03,-0.02,-0.56,0.0000,0.0000,0.00,89.12,1002.59,-0.02,0.07,1.00,0.08,-0.04,0.01,135385.00,135117.00,141717.00,1615075831
0.11,-0.06,-0.99,-0.02,0.0000,0.0000,0.00,89.12,1002.59,-0.02,0.07,1.00,0.11,-0.03,0.04,135377.00,135120.00,141706.00,1615075831
0.04,-0.06,-1.00,0.02,0.0000,0.0000,0.00,88.85,1002.62,-0.02,0.07,1.01,0.00,0.04,-0.02,135382.00,135115.00,141714.00,1615075831
0.03,-0.06,-1.00,0.03,0.0000,0.0000,0.00,88.85,1002.62,-0.02,0.07,1.00,-0.01,-0.02,0.01,135387.00,135107.00,141719.00,1615075831
0.02,-0.06,-1.00,0.03,0.0000,0.0000,0.00,89.01,1002.60,-0.02,0.07,1.00,0.06,-0.01,0.06,135382.00,135115.00,141697.00,1615075831
0.02,-0.06,-1.00,0.03,0.0000,0.0000,0.00,89.01,1002.60,-0.02,0.07,1.01,-0.08,0.02,-0.02,135383.00,135119.00,141719.00,1615075831
0.01,-0.06,-1.00,0.03,0.0000,0.0000,0.00,89.25,1002.57,-0.02,0.07,1.01,0.08,0.01,0.02,135369.00,135122.00,141742.00,1615075831
0.01,-0.06,-1.00,0.03,0.0000,0.0000,0.00,89.25,1002.57,-0.02,0.07,1.01,-0.08,0.04,-0.05,135380.00,135129.00,141736.00,1615075831
0.01,-0.06,-1.00,0.03,0.0000,0.0000,0.00,89.45,1002.55,-0.02,0.07,1.01,-0.07,-0.02,-0.01,135382.00,135120.00,141718.00,1615075831
0.01,-0.06,-1.00,0.03,0.0000,0.0000,0.00,89.45,1002.55,-0.02,0.07,1.00,-0.03,0.01,0.03,135382.00,135131.00,141719.00,1615075831
0.01,-0.06,-1.00,0.03,0.0000,0.0000,0.00,89.17,1002.58,-0.02,0.07,1.00,-0.01,-0.03,-0.02,135383.00,135121.00,141741.00,1615075831
0.01,-0.06,-1.00,0.03,0.0000,0.0000,0.00,89.17,1002.58,-0.02,0.07,1.01,0.04,-0.02,-0.06,135378.00,135129.00,141736.00,1615075831
0.01,-0.06,-1.00,0.04,0.0000,0.0000,0.00,89.17,1002.58,-0.02,0.07,1.01,-0.05,0.02,0.05,135381.00,135117.00,141724.00,1615075831
0.01,-0.06,-1.00,0.04,0.0000,0.0000,0.00,89.43,1002.55,-0.02,0.07,1.00,0.10,-0.04,0.04,135383.00,135123.00,141724.00,1615075831
0.01,-0.06,-1.00,0.04,0.0000,0.0000,0.00,89.43,1002.55,-0.02,0.07,1.01,0.08,-0.05,-0.06,135379.00,135128.00,141740.00,1615075831
0.01,-0.06,-1.00,0.04,0.0000,0.0000,0.00,89.36,1002.56,-0.02,0.07,1.00,0.15,-0.12,0.02,135376.00,135121.00,141729.00,1615075831
0.01,-0.06,-1.00,0.04,0.0000,0.0000,0.00,89.36,1002.56,-0.02,0.07,1.00,-0.05,-0.03,0.02,135377.00,135120.00,141737.00,1615075831
0.01,-0.06,-1.00,0.04,0.0000,0.0000,0.00,89.29,1002.57,-0.02,0.07,1.00,0.01,0.01,-0.02,135378.00,135122.00,141747.00,1615075831
0.01,-0.06,-1.00,0.04,0.0000,0.0000,0.00,89.29,1002.57,-0.02,0.07,1.00,-0.07,0.02,0.04,135377.00,135139.00,141731.00,1615075832
0.01,-0.06,-1.00,0.04,0.0000,0.0000,0.00,89.29,1002.57,-0.02,0.07,1.01,-0.01,0.02,-0.03,135382.00,135131.00,141731.00,1615075832
0.01,-0.06,-1.00,0.04,0.0000,0.0000,0.00,89.29,1002.57,-0.02,0.07,1.01,-0.02,-0.00,0.01,135369.00,135136.00,141733.00,1615075832
0.01,-0.06,-1.00,0.04,0.0000,0.0000,0.00,89.29,1002.57,-0.02,0.07,1.00,-0.06,0.02,0.03,135372.00,135109.00,141719.00,1615075832
0.01,-0.06,-1.00,0.04,0.0000,0.0000,0.00,89.25,1002.57,-0.02,0.07,1.01,-0.05,0.02,-0.02,135373.00,135123.00,141727.00,1615075832
0.01,-0.06,-1.00,0.04,0.0000,0.0000,0.00,89.25,1002.57,-0.02,0.07,1.00,-0.08,-0.00,-0.03,135369.00,135130.00,141745.00,1615075832
0.01,-0.06,-1.00,0.04,0.0000,0.0000,0.00,89.23,1002.58,-0.02,0.07,1.00,0.05,0.01,-0.01,135381.00,135126.00,141740.00,1615075832
0.01,-0.06,-1.00,0.04,0.0000,0.0000,0.00,89.23,1002.58,-0.02,0.07,1.01,0.11,0.04,-0.03,135380.00,135119.00,141731.00,1615075832
0.01,-0.06,-1.00,0.04,0.0000,0.0000,0.00,89.40,1002.56,-0.02,0.07,1.00,0.00,-0.01,0.01,135377.00,135144.00,141737.00,1615075832
0.01,-0.06,-1.00,0.04,0.0000,0.0000,0.00,89.40,1002.56,-0.02,0.07,1.00,0.02,-0.02,0.01,135377.00,135136.00,141742.00,1615075832
0.01,-0.06,-1.00,0.04,0.0000,0.0000,0.00,89.40,1002.56,-0.02,0.07,1.01,0.02,-0.02,0.03,135379.00,135133.00,141736.00,1615075832
0.01,-0.06,-1.00,0.04,0.0000,0.0000,0.00,89.06,1002.60,-0.02,0.07,1.00,-0.11,0.02,0.04,135370.00,135137.00,141743.00,1615075832
0.01,-0.06,-1.00,0.04,0.0000,0.0000,0.00,89.06,1002.60,-0.02,0.07,1.01,0.14,-0.05,-0.02,135378.00,135125.00,141736.00,1615075832
0.01,-0.06,-1.00,0.04,0.0000,0.0000,0.00,88.97,1002.61,-0.02,0.07,1.01,-0.08,-0.00,-0.03,135382.00,135123.00,141741.00,1615075832
0.01,-0.06,-1.00,0.04,0.0000,0.0000,0.00,88.97,1002.61,-0.02,0.07,1.00,0.04,0.02,0.01,135378.00,135118.00,141750.00,1615075832
0.01,-0.06,-1.00,0.04,0.0000,0.0000,0.00,89.33,1002.56,-0.02,0.07,1.00,-0.11,-0.02,-0.01,135376.00,135125.00,141741.00,1615075832
0.01,-0.06,-1.00,0.04,0.0000,0.0000,0.00,89.33,1002.56,-0.02,0.07,1.00,-0.01,-0.04,-0.01,135373.00,135129.00,141746.00,1615075832
0.01,-0.06,-1.00,0.04,0.0000,0.0000,0.00,89.18,1002.58,-0.02,0.07,1.01,-0.03,-0.00,0.02,135370.00,135142.00,141742.00,1615075832
0.01,-0.06,-1.00,0.04,0.0000,0.0000,0.00,89.18,1002.58,-0.02,0.07,1.01,0.00,-0.03,-0.02,135376.00,135142.00,141747.00,1615075832
0.01,-0.06,-1.00,0.04,0.0000,0.0000,0.00,89.45,1002.55,-0.02,0.07,1.01,0.08,-0.00,-0.02,135375.00,135125.00,141719.00,1615075832
0.01,-0.06,-1.00,0.04,0.0000,0.0000,0.00,89.45,1002.55,-0.02,0.07,1.01,0.02,-0.02,-0.03,135378.00,135141.00,141741.00,1615075832
0.01,-0.06,-1.00,0.04,0.0000,0.0000,0.00,89.45,1002.55,-0.02,0.08,1.01,0.02,-0.05,-0.00,135375.00,135119.00,141741.00,1615075832
0.01,-0.06,-1.00,0.04,0.0000,0.0000,0.00,89.46,1002.55,-0.02,0.07,1.00,-0.01,-0.02,-0.01,135378.00,135126.00,141754.00,1615075832
0.01,-0.06,-1.00,0.04,0.0000,0.0000,0.00,89.46,1002.55,-0.02,0.07,1.00,0.01,0.02,-0.03,135374.00,135138.00,141723.00,1615075832
0.01,-0.06,-1.00,0.04,0.0000,0.0000,0.00,89.34,1002.56,-0.02,0.07,1.00,0.05,0.04,-0.00,135374.00,135138.00,141733.00,1615075832
0.01,-0.06,-1.00,0.04,0.0000,0.0000,0.00,89.34,1002.56,-0.02,0.07,1.00,0.08,-0.05,0.04,135375.00,135125.00,141746.00,1615075832
0.01,-0.06,-1.00,0.04,0.0000,0.0000,0.00,89.43,1002.55,-0.02,0.07,1.01,-0.08,0.05,-0.00,135375.00,135131.00,141741.00,1615075832
0.01,-0.06,-1.00,0.04,0.0000,0.0000,0.00,89.43,1002.55,-0.02,0.07,1.01,0.00,0.05,0.01,135384.00,135135.00,141748.00,1615075832
0.01,-0.06,-1.00,0.04,0.0000,0.0000,0.00,89.37,1002.56,-0.02,0.07,1.00,0.03,0.02,0.06,135373.00,135136.00,141747.00,1615075833
0.01,-0.06,-1.00,0.04,0.0000,0.0000,0.00,89.37,1002.56,-0.02,0.07,1.01,0.00,-0.02,0.01,135379.00,135142.00,141723.00,1615075833
0.01,-0.06,-1.00,0.04,0.0000,0.0000,0.00,89.37,1002.56,-0.02,0.07,1.01,0.01,-0.03,-0.06,135378.00,135133.00,141739.00,1615075833
0.01,-0.06,-1.00,0.04,0.0000,0.0000,0.00,89.44,1002.55,-0.02,0.07,1.00,0.01,0.03,0.01,135373.00,135117.00,141741.00,1615075833
0.01,-0.06,-1.00,0.04,0.0000,0.0000,0.00,89.44,1002.55,-0.02,0.07,1.01,-0.06,-0.02,-0.03,135376.00,135135.00,141736.00,1615075833
0.01,-0.06,-1.00,0.04,0.0000,0.0000,0.00,89.53,1002.54,-0.02,0.07,1.00,-0.14,0.01,-0.04,135383.00,135124.00,141754.00,1615075833
0.01,-0.06,-1.00,0.04,0.0000,0.0000,0.00,89.53,1002.54,-0.02,0.07,1.01,0.02,-0.05,0.01,135383.00,135135.00,141753.00,1615075833
0.01,-0.06,-1.00,0.04,0.0000,0.0000,0.00,89.31,1002.57,-0.02,0.07,1.01,-0.01,-0.01,-0.03,135377.00,135134.00,141750.00,1615075833
0.01,-0.06,-1.00,0.04,0.0000,0.0000,0.00,89.31,1002.57,-0.01,0.07,1.00,-0.03,0.02,0.01,135366.00,135132.00,141745.00,1615075833
0.01,-0.06,-1.00,0.04,0.0000,0.0000,0.00,88.90,1002.62,-0.02,0.07,1.00,0.04,0.02,0.03,135372.00,135120.00,141745.00,1615075833
0.01,-0.06,-1.00,0.04,0.0000,0.0000,0.00,88.90,1002.62,-0.02,0.07,1.01,-0.08,0.02,0.04,135375.00,135125.00,141741.00,1615075833
0.01,-0.06,-1.00,0.04,0.0000,0.0000,0.00,89.33,1002.56,-0.02,0.07,1.00,-0.02,0.03,-0.03,135369.00,135140.00,141742.00,1615075833
0.01,-0.06,-1.00,0.04,0.0000,0.0000,0.00,89.33,1002.56,-0.02,0.07,1.01,0.04,0.03,-0.03,135379.00,135138.00,141747.00,1615075833
0.01,-0.06,-1.00,0.04,0.0000,0.0000,0.00,89.33,1002.56,-0.02,0.07,1.01,0.12,-0.02,-0.06,135377.00,135145.00,141724.00,1615075833
0.01,-0.06,-1.00,0.04,0.0000,0.0000,0.00,89.20,1002.58,-0.02,0.07,1.00,-0.01,-0.09,0.01,135374.00,135127.00,141739.00,1615075833
0.01,-0.06,-1.00,0.04,0.0000,0.0000,0.00,89.20,1002.58,-0.02,0.07,1.01,0.05,-0.04,-0.05,135379.00,135137.00,141748.00,1615075833
0.01,-0.06,-1.00,0.04,0.0000,0.0000,0.00,88.97,1002.61,-0.01,0.08,1.01,0.10,-0.02,-0.08,135375.00,135121.00,141751.00,1615075833
0.01,-0.06,-1.00,0.04,0.0000,0.0000,0.00,88.97,1002.61,-0.01,0.08,1.00,-0.24,-0.00,0.08,135370.00,135133.00,141756.00,1615075833
0.01,-0.06,-1.00,0.04,0.0000,0.0000,0.00,89.37,1002.56,-0.02,0.08,1.01,-0.29,-0.03,0.03,135382.00,135121.00,141743.00,1615075833
0.01,-0.06,-1.00,0.04,0.0000,0.0000,0.00,89.37,1002.56,-0.02,0.07,1.01,-0.30,-0.06,0.02,135376.00,135141.00,141734.00,1615075833
0.01,-0.06,-1.00,0.04,0.0000,0.0000,0.00,89.43,1002.55,-0.02,0.07,1.01,-0.41,-0.10,0.07,135380.00,135132.00,141747.00,1615075833
0.01,-0.06,-1.00,0.03,0.0000,0.0000,0.00,89.43,1002.55,-0.02,0.07,1.00,-0.24,-0.06,-0.09,135385.00,135136.00,141750.00,1615075833
0.01,-0.06,-1.00,0.03,0.0000,0.0000,0.00,88.75,1002.63,-0.01,0.07,1.01,-0.12,-0.06,-0.01,135376.00,135139.00,141736.00,1615075833
0.01,-0.06,-1.00,0.03,0.0000,0.0000,0.00,88.75,1002.63,-0.02,0.07,1.00,0.06,0.01,0.01,135378.00,135129.00,141748.00,1615075833
0.01,-0.06,-1.00,0.04,0.0000,0.0000,0.00,88.88,1002.62,-0.02,0.08,1.00,-0.03,0.06,-0.04,135373.00,135139.00,141741.00,1615075833
0.01,-0.06,-1.00,0.04,0.0000,0.0000,0.00,88.88,1002.62,-0.01,0.08,1.01,0.00,-0.05,-0.03,135377.00,135141.00,141729.00,1615075833
0.01,-0.06,-1.00,0.04,0.0000,0.0000,0.00,89.11,1002.59,-0.02,0.07,1.00,-0.08,0.04,0.07,135375.00,135148.00,141742.00,1615075834
0.01,-0.06,-1.00,0.04,0.0000,0.0000,0.00,89.11,1002.59,-0.02,0.07,1.00,0.02,-0.02,0.01,135371.00,135150.00,141720.00,1615075834
0.01,-0.06,-1.00,0.04,0.0000,0.0000,0.00,88.92,1002.61,-0.01,0.07,1.01,-0.03,0.03,0.02,135368.00,135141.00,141731.00,1615075834
0.01,-0.06,-1.00,0.03,0.0000,0.0000,0.00,88.92,1002.61,-0.02,0.07,1.00,0.05,0.04,0.07,135369.00,135153.00,141748.00,1615075834
0.01,-0.06,-1.00,0.04,0.0000,0.0000,0.00,89.06,1002.60,-0.02,0.07,1.00,0.00,-0.01,0.01,135378.00,135151.00,141741.00,1615075834
0.01,-0.06,-1.00,0.04,0.0000,0.0000,0.00,89.06,1002.60,-0.02,0.07,1.01,-0.02,0.03,-0.03,135380.00,135151.00,141756.00,1615075834
0.01,-0.06,-1.00,0.04,0.0000,0.0000,0.00,89.06,1002.60,-0.02,0.07,1.00,0.04,-0.04,0.01,135371.00,135145.00,141751.00,1615075834
0.01,-0.06,-1.00,0.04,0.0000,0.0000,0.00,89.32,1002.57,-0.02,0.07,1.01,-0.05,-0.01,-0.03,135363.00,135129.00,141736.00,1615075834
0.01,-0.06,-1.00,0.03,0.0000,0.0000,0.00,89.32,1002.57,-0.02,0.07,1.00,-0.04,-0.04,-0.03,135370.00,135139.00,141739.00,1615075834
0.01,-0.06,-1.00,0.03,0.0000,0.0000,0.00,89.31,1002.57,-0.02,0.07,1.00,-0.03,0.04,0.05,135375.00,135125.00,141746.00,1615075834
0.01,-0.06,-1.00,0.03,0.0000,0.0000,0.00,89.31,1002.57,-0.02,0.07,1.01,0.02,-0.02,-0.03,135373.00,135150.00,141740.00,1615075834
0.01,-0.06,-1.00,0.03,0.0000,0.0000,0.00,89.35,1002.56,-0.02,0.07,1.00,-0.01,-0.07,-0.03,135372.00,135155.00,141736.00,1615075834
0.01,-0.06,-1.00,0.04,0.0000,0.0000,0.00,89.35,1002.56,-0.01,0.12,1.00,0.38,-0.33,-1.76,135365.00,135139.00,141746.00,1615075834
0.01,-0.06,-1.00,0.04,0.0000,0.0000,0.00,89.04,1002.60,-0.02,0.07,1.00,-0.11,-0.04,-0.28,135368.00,135137.00,141748.00,1615075834
0.01,-0.06,-1.00,0.04,0.0000,0.0000,0.00,89.04,1002.60,-0.02,0.07,1.01,-0.11,0.02,0.01,135372.00,135142.00,141745.00,1615075834
0.01,-0.06,-1.00,0.04,0.0000,0.0000,0.00,89.04,1002.60,-0.02,0.07,1.00,-0.06,0.02,0.04,135381.00,135136.00,141745.00,1615075834
0.01,-0.06,-1.00,0.04,0.0000,0.0000,0.00,89.17,1002.58,-0.02,0.07,1.01,0.02,0.03,-0.06,135380.00,135132.00,141742.00,1615075834
0.01,-0.06,-1.00,0.05,0.0000,0.0000,0.00,89.17,1002.58,-0.02,0.27,1.02,1.50,-0.02,-8.65,135363.00,135135.00,141736.00,1615075834
0.01,-0.06,-1.00,0.05,0.0000,0.0000,0.00,88.96,1002.61,-0.01,0.14,1.00,0.47,-0.42,-3.15,135365.00,135127.00,141731.00,1615075834
0.01,-0.06,-1.00,0.05,0.0000,0.0000,0.00,88.96,1002.61,-0.01,0.15,1.00,-21.08,3.91,3.00,135375.00,135188.00,141725.00,1615075834
0.01,-0.07,-1.00,0.04,0.0000,0.0000,0.00,89.06,1002.60,-0.02,0.03,0.97,-36.61,6.61,28.80,135398.00,135258.00,141696.00,1615075834
0.01,-0.08,-1.00,0.03,0.0000,0.0000,0.00,89.06,1002.60,-0.02,0.17,0.97,-84.89,15.27,48.11,135453.00,135405.00,141642.00,1615075834
0.01,-0.09,-1.00,0.01,0.0000,0.0000,0.00,88.87,1002.62,-0.04,-0.01,1.07,-68.37,3.45,64.99,135502.00,135564.00,141626.00,1615075834
0.01,-0.10,-1.00,-0.01,0.0000,0.0000,0.00,88.87,1002.62,-0.05,-0.21,1.01,-31.26,5.43,19.00,135511.00,135634.00,141621.00,1615075834
0.02,-0.10,-0.99,-0.04,0.0000,0.0000,0.00,89.22,1002.58,-0.05,-0.25,1.01,-40.19,9.77,0.55,135518.00,135659.00,141620.00,1615075834
0.02,-0.10,-0.99,-0.04,0.0000,0.0000,0.00,89.22,1002.58,-0.04,-0.05,1.00,-5.37,-0.69,18.90,135525.00,135676.00,141653.00,1615075834
0.02,-0.10,-0.99,-0.04,0.0000,0.0000,0.00,89.22,1002.58,-0.06,-0.08,1.01,4.72,-0.20,11.52,135542.00,135692.00,141679.00,1615075834
0.02,-0.11,-0.99,-0.04,0.0000,0.0000,0.00,89.46,1002.55,-0.03,-0.04,1.01,-2.97,0.94,16.36,135558.00,135714.00,141689.00,1615075834
0.02,-0.11,-0.99,-0.03,0.0000,0.0000,0.00,89.46,1002.55,-0.02,-0.02,0.95,-9.16,0.66,16.03,135567.00,135750.00,141704.00,1615075835
0.01,-0.11,-0.99,-0.03,0.0000,0.0000,0.00,89.12,1002.59,-0.02,-0.05,0.92,5.44,-4.10,12.44,135576.00,135800.00,141742.00,1615075835
0.01,-0.11,-0.99,-0.03,0.0000,0.0000,0.00,89.12,1002.59,-0.02,-0.08,1.02,-1.80,0.47,-0.43,135567.00,135852.00,141791.00,1615075835
0.01,-0.11,-0.99,-0.03,0.0000,0.0000,0.00,89.49,1002.55,-0.05,-0.03,1.02,0.53,-0.91,-9.42,135554.00,135880.00,141849.00,1615075835
0.01,-0.11,-0.99,-0.02,0.0000,0.0000,0.00,89.49,1002.55,-0.03,-0.00,0.99,6.49,-0.19,-13.81,135548.00,135947.00,141942.00,1615075835
0.01,-0.11,-0.99,-0.03,0.0000,0.0000,0.00,89.59,1002.53,-0.04,-0.07,1.00,-8.92,3.20,2.33,135562.00,135912.00,142014.00,1615075835
0.02,-0.11,-0.99,-0.03,0.0000,0.0000,0.00,89.59,1002.53,-0.05,-0.09,1.01,-0.33,0.82,-9.36,135593.00,135961.00,142078.00,1615075835
0.02,-0.10,-0.99,-0.03,0.0000,0.0000,0.00,89.81,1002.51,-0.05,-0.08,1.00,0.25,0.58,-5.89,135628.00,135965.00,142194.00,1615075835
0.01,-0.11,-0.99,0.00,0.0000,0.0000,0.00,89.81,1002.51,-0.02,0.01,1.09,163.28,-36.14,9.51,135671.00,135949.00,142441.00,1615075835
0.01,-0.11,-0.99,-0.00,0.0000,0.0000,0.00,89.81,1002.51,-0.03,0.01,0.99,-24.87,4.23,-0.66,135673.00,136004.00,142425.00,1615075835
0.01,-0.11,-0.99,-0.00,0.0000,0.0000,0.00,89.20,1002.58,0.00,0.04,1.03,-16.68,3.09,-5.82,135672.00,136035.00,142439.00,1615075835
0.01,-0.11,-0.99,-0.00,0.0000,0.0000,0.00,89.20,1002.58,-0.04,-0.02,1.03,2.79,-0.62,4.56,135626.00,136034.00,142556.00,1615075835
0.01,-0.11,-0.99,0.02,0.0000,0.0000,0.00,89.30,1002.57,-0.05,0.01,1.01,94.93,-16.61,6.73,135561.00,135912.00,142750.00,1615075835
0.01,-0.11,-0.99,0.03,0.0000,0.0000,0.00,89.30,1002.57,-0.03,0.05,1.00,52.61,-9.09,1.78,135494.00,135833.00,142945.00,1615075835
0.00,-0.11,-0.99,0.05,0.0000,0.0000,0.00,89.29,1002.57,0.14,0.25,0.84,-6.53,1.15,-0.65,135444.00,135819.00,142906.00,1615075835
-0.00,-0.11,-0.99,0.05,0.0000,0.0000,0.00,89.29,1002.57,0.04,0.14,0.99,0.55,0.13,7.01,135395.00,135823.00,142804.00,1615075835
0.00,-0.11,-0.99,0.05,0.0000,0.0000,0.00,89.29,1002.57,-0.03,0.08,0.94,-12.45,2.25,-2.22,135341.00,135791.00,142850.00,1615075835
-0.00,-0.11,-0.99,0.05,0.0000,0.0000,0.00,89.20,1002.58,0.07,0.16,1.11,4.79,-0.95,-9.58,135236.00,135717.00,142887.00,1615075835
0.00,-0.11,-0.99,0.04,0.0000,0.0000,0.00,89.20,1002.58,-0.04,-0.01,1.10,-6.94,1.56,2.97,135326.00,135863.00,142807.00,1615075835
0.01,-0.11,-0.99,0.04,0.0000,0.0000,0.00,89.71,1002.52,-0.05,0.10,1.08,-10.11,0.97,-3.21,135365.00,135888.00,142626.00,1615075835
0.01,-0.11,-0.99,0.02,0.0000,0.0000,0.00,89.71,1002.52,-0.07,-0.25,1.19,22.60,-3.75,0.30,135342.00,135669.00,142521.00,1615075835
0.01,-0.10,-0.99,0.03,0.0000,0.0000,0.00,89.40,1002.56,-0.02,0.14,1.00,16.16,1.06,-13.97,135295.00,135590.00,142508.00,1615075835
-0.00,-0.10,-0.99,0.03,0.0000,0.0000,0.00,89.40,1002.56,0.08,0.03,1.01,34.03,-12.67,-25.87,135200.00,135395.00,142417.00,1615075835
0.01,-0.09,-0.99,0.05,0.0000,0.0000,0.00,89.12,1002.59,-0.06,0.21,1.02,8.06,-7.34,-28.98,135126.00,135288.00,142324.00,1615075835
0.00,-0.08,-1.00,0.05,0.0000,0.0000,0.00,89.12,1002.59,-0.01,0.17,0.97,-3.46,-17.18,-34.00,135070.00,135194.00,142244.00,1615075835
0.00,-0.08,-1.00,0.05,0.0000,0.0000,0.00,89.41,1002.56,0.00,0.13,1.00,-8.78,-8.03,-9.91,135015.00,135138.00,142159.00,1615075835
-0.00,-0.07,-1.00,0.06,0.0000,0.0000,0.00,89.41,1002.56,0.06,0.12,1.01,0.14,-3.64,-35.72,134957.00,135057.00,142058.00,1615075835
-0.00,-0.07,-1.00,0.06,0.0000,0.0000,0.00,89.41,1002.56,0.00,0.18,0.97,-6.15,-11.76,-21.20,134928.00,134999.00,142005.00,1615075835
0.00,-0.06,-1.00,0.05,0.0000,0.0000,0.00,89.24,1002.58,-0.06,0.10,1.12,-49.25,-4.24,-26.90,134926.00,135102.00,141936.00,1615075836
-0.01,-0.05,-1.00,0.04,0.0000,0.0000,0.00,89.24,1002.58,0.08,0.14,0.95,-81.58,-2.71,-57.86,134905.00,135100.00,141822.00,1615075836
-0.00,-0.04,-1.00,0.03,0.0000,0.0000,0.00,89.00,1002.60,-0.07,-0.04,1.07,-15.68,-11.98,-32.96,134895.00,135065.00,141804.00,1615075836
0.00,-0.03,-1.00,0.00,0.0000,0.0000,0.00,89.00,1002.60,-0.06,-0.27,1.12,-10.57,-12.91,-37.48,134913.00,135019.00,141780.00,1615075836
-0.00,-0.02,-1.00,-0.01,0.0000,0.0000,0.00,89.48,1002.55,0.05,-0.01,1.04,-31.88,6.56,-48.17,134943.00,134978.00,141791.00,1615075836
-0.00,-0.01,-1.00,0.01,0.0000,0.0000,0.00,89.48,1002.55,0.03,0.10,1.07,20.30,-0.49,-34.68,134969.00,134907.00,141775.00,1615075836
-0.01,-0.01,-1.00,0.00,0.0000,0.0000,0.00,89.31,1002.57,0.06,-0.06,1.05,10.09,3.62,-7.17,135008.00,134902.00,141815.00,1615075836
-0.00,-0.01,-1.00,-0.01,0.0000,0.0000,0.00,89.31,1002.57,-0.00,-0.10,0.94,-13.40,13.22,-26.45,135048.00,134896.00,141825.00,1615075836
-0.01,-0.00,-1.00,-0.01,0.0000,0.0000,0.00,89.31,1002.57,0.07,-0.04,0.97,-17.81,5.69,-12.46,135103.00,134894.00,141834.00,1615075836
-0.00,-0.00,-1.00,-0.01,0.0000,0.0000,0.00,89.03,1002.60,-0.07,0.05,1.04,-5.80,-3.13,-10.71,135128.00,134921.00,141838.00,1615075836
0.00,-0.00,-1.00,-0.01,0.0000,0.0000,0.00,89.03,1002.60,-0.05,-0.08,1.02,9.36,-2.62,1.80,135165.00,134911.00,141874.00,1615075836
0.00,-0.00,-1.00,-0.02,0.0000,0.0000,0.00,89.34,1002.56,-0.03,-0.11,1.03,-3.29,0.20,-2.32,135206.00,134945.00,141908.00,1615075836
-0.00,0.00,-1.00,-0.03,0.0000,0.0000,0.00,89.34,1002.56,0.08,-0.10,0.93,-30.22,-2.82,-2.94,135244.00,134997.00,141947.00,1615075836
-0.00,-0.00,-1.00,-0.03,0.0000,0.0000,0.00,89.48,1002.55,-0.10,0.01,1.03,-28.83,-25.35,-1.71,135267.00,135075.00,142000.00,1615075836
-0.01,0.00,-1.00,-0.05,0.0000,0.0000,0.00,89.48,1002.55,0.04,-0.13,0.99,-51.25,-10.23,-1.89,135291.00,135116.00,142021.00,1615075836
-0.00,-0.00,-1.00,-0.05,0.0000,0.0000,0.00,88.93,1002.61,-0.02,-0.07,0.97,-35.16,1.43,-1.35,135322.00,135124.00,142011.00,1615075836
0.00,-0.00,-1.00,-0.06,0.0000,0.0000,0.00,88.93,1002.61,-0.01,-0.15,1.04,-7.31,12.07,4.06,135372.00,135132.00,142057.00,1615075836
0.00,0.00,-1.00,-0.06,0.0000,0.0000,0.00,88.93,1002.61,0.03,-0.08,1.04,-17.58,16.30,-6.42,135411.00,135134.00,142069.00,1615075836
0.01,-0.00,-1.00,-0.06,0.0000,0.0000,0.00,88.84,1002.62,-0.07,-0.15,1.09,-15.23,10.52,3.19,135461.00,135141.00,142085.00,1615075836
0.01,-0.00,-1.00,-0.07,0.0000,0.0000,0.00,88.84,1002.62,0.00,-0.19,1.07,-11.60,15.49,3.99,135502.00,135158.00,142130.00,1615075836
0.01,-0.00,-1.00,-0.07,0.0000,0.0000,0.00,89.35,1002.56,-0.04,-0.10,1.03,-8.71,13.73,2.45,135542.00,135160.00,142149.00,1615075836
0.02,-0.00,-1.00,-0.07,0.0000,0.0000,0.00,89.35,1002.56,-0.06,-0.17,1.04,-10.29,14.13,-0.07,135576.00,135141.00,142155.00,1615075836
0.02,-0.00,-1.00,-0.07,0.0000,0.0000,0.00,89.03,1002.60,-0.06,-0.14,1.02,-10.14,17.61,-2.45,135601.00,135135.00,142184.00,1615075836
0.03,-0.00,-1.00,-0.07,0.0000,0.0000,0.00,89.03,1002.60,-0.04,-0.10,0.99,0.01,22.97,8.29,135658.00,135100.00,142183.00,1615075836
0.03,-0.00,-1.00,-0.07,0.0000,0.0000,0.00,89.06,1002.60,-0.04,-0.13,0.98,5.62,21.93,5.36,135686.00,135061.00,142194.00,1615075836
0.03,-0.00,-1.00,-0.06,0.0000,0.0000,0.00,89.06,1002.60,-0.07,-0.07,0.97,24.59,14.66,-0.41,135713.00,134998.00,142246.00,1615075836
