state,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,rawMagX,rawMagY,rawMagZ,pressure,servoPosition,altitude,magX,magY,magZ,w,i,j,k,posX,posY,posZ,velX,velY,velZ,gpsLat,gpsLong,gpsAltAGL,gpsAltMSL,gpsVelN,gpsVelE,gpsVelD,epochTime,satellites,gpsLock,loopCount,timestamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.07,0.02,0.92,2.35,-2.85,-0.04,-800000,-800000,-800000,1021.01,96,-64.37,-959352.38,-930457.13,-998044.13,0.05,0,-1,0.02,0,0,0,0,0,0,395806176,-742347328,447906,482858,0,0,0,1715542191,0,0,42595,1070878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.11,0.02,0.94,0.98,-3.81,-0.27,-800000,-800000,-800000,1021.01,96,-64.37,-959352.38,-930457.13,-998044.13,0.05,0,-1,0.02,0,0,0,0,0,0,395806176,-742347328,447906,482858,0,0,0,1715542191,0,0,42596,1070903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.11,0.03,0.94,-0.57,-3.79,-0.15,-800000,-800000,-800000,1021.01,94,-64.41,-959352.38,-930457.13,-998044.13,0.05,0,-1,0.02,0,0,0,0,0,0,395806432,-742347328,445116,480068,0,0,0,1715542191,0,0,42597,1070928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.05,0.02,0.95,-0.83,-4.94,-0.44,-800000,-800000,-800000,1020.99,93,-64.22,-959352.38,-930457.13,-998044.13,0.05,0,-1,0.02,0,0,0,0,0,0,395806432,-742347328,445116,480068,0,0,0,1715542191,0,0,42598,1070953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.11,0.07,0.99,-0.15,-4.17,-0.29,-800000,-800000,-800000,1020.99,95,-64.22,-959352.38,-930457.13,-998044.13,0.05,0,-1,0.02,0,0,0,0,0,0,395806432,-742347328,445116,480068,0,0,0,1715542191,0,0,42599,1070978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.01,0.01,0.94,0.37,-4.68,-0.17,-800000,-800000,-800000,1020.95,93,-63.9,-959352.38,-930457.13,-998044.13,0.05,0,-1,0.02,0,0,0,0,0,0,395806432,-742347328,445116,480068,0,0,0,1715542191,0,0,42600,1071003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.09,0.03,0.96,-0.84,-4.4,-0.2,-800000,-800000,-800000,1020.95,96,-63.9,-959352.38,-930457.13,-998044.13,0.05,0,-1,0.02,0,0,0,0,0,0,395806432,-742347328,445116,480068,0,0,0,1715542191,0,0,42601,1071028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.09,0.11,1.06,-1.4,-2.48,-0.34,-800000,-800000,-800000,1021.02,97,-64.49,-959352.38,-930457.13,-998044.13,0.05,0,-1,0.01,0,0,0,0,0,0,395806432,-742347328,445116,480068,0,0,0,1715542191,0,0,42602,1071053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.04,0.01,1.16,3.12,-2.49,-0.14,-800000,-800000,-800000,1020.97,96,-64.09,-959352.38,-930457.13,-998044.13,0.04,0,-1,0.02,0,0,0,0,0,0,395806432,-742347328,445116,480068,0,0,0,1715542191,0,0,42603,1071078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.07,-0.01,1.01,-0.09,-0.82,-0.31,-800000,-800000,-800000,1020.97,94,-64.09,-959352.38,-930457.13,-998044.13,0.04,0,-1,0.02,0,0,0,0,0,0,395806432,-742347328,445116,480068,0,0,0,1715542191,0,0,42604,1071103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.03,0.03,1.13,-0.49,-0.12,-0.59,-800000,-800000,-800000,1020.94,97,-63.8,-959352.38,-930457.13,-998044.13,0.04,0,-1,0.02,0,0,0,0,0,0,395806432,-742347328,445116,480068,0,0,0,1715542191,0,0,42605,1071128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.01,0.03,1.11,1.25,1.21,-0.07,-800000,-800000,-800000,1021.01,97,-64.41,-959352.38,-930457.13,-998044.13,0.04,0,-1,0.02,0,0,0,0,0,0,395806656,-742347200,443277,478229,0,0,0,1715542191,0,0,42606,1071153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.11,0.05,1.05,-0.58,1.32,-0.39,-800000,-800000,-800000,1021.01,95,-64.41,-959352.38,-930457.13,-998044.13,0.04,0,-1,0.02,0,0,0,0,0,0,395806656,-742347200,443277,478229,0,0,0,1715542191,0,0,42607,1071178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.04,-0.01,1.09,2.36,1.99,-0.17,-800000,-800000,-800000,1021.03,96,-64.6,-959352.38,-930457.13,-998044.13,0.05,0,-1,0.02,0,0,0,0,0,0,395806656,-742347200,443277,478229,0,0,0,1715542191,0,0,42608,1071203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.09,-0.01,1.04,1.81,1.37,-0.57,-800000,-800000,-800000,1021.03,94,-64.6,-959352.38,-930457.13,-998044.13,0.05,0,-1,0.02,0,0,0,0,0,0,395806656,-742347200,443277,478229,0,0,0,1715542191,0,0,42609,1071228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.07,0.04,1.01,-0.19,1.88,-0.43,-800000,-800000,-800000,1021.02,97,-64.47,-959352.38,-930457.13,-998044.13,0.05,0,-1,0.02,0,0,0,0,0,0,395806656,-742347200,443277,478229,0,0,0,1715542191,0,0,42610,1071253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.08,0.04,1.07,1.37,1.53,-0.65,-800000,-800000,-800000,1021,97,-64.33,-959352.38,-930457.13,-998044.13,0.05,0,-1,0.02,0,0,0,0,0,0,395806656,-742347200,443277,478229,0,0,0,1715542191,0,0,42611,1071278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.08,0.04,0.98,-0.73,-0.34,-0.94,-800000,-800000,-800000,1021,93,-64.33,-959352.38,-930457.13,-998044.13,0.05,0,-1,0.02,0,0,0,0,0,0,395806656,-742347200,443277,478229,0,0,0,1715542191,0,0,42612,1071303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.05,0.08,0.99,-0.43,-0.14,-0.27,-800000,-800000,-800000,1020.98,98,-64.16,-959352.38,-930457.13,-998044.13,0.05,0,-1,0.02,0,0,0,0,0,0,395806688,-742347200,442246,477198,0,0,0,1715542191,0,0,42613,1071328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.06,-0.02,0.99,0.87,-0.79,-0.38,-800000,-800000,-800000,1021.01,95,-64.37,-959352.38,-930457.13,-998044.13,0.05,0,-1,0.02,0,0,0,0,0,0,395806688,-742347200,442246,477198,0,0,0,1715542191,0,0,42614,1071353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.05,0,1.01,-0.96,-1.11,-0.18,-800000,-800000,-800000,1021.01,96,-64.37,-959352.38,-930457.13,-998044.13,0.05,0,-1,0.02,0,0,0,0,0,0,395806688,-742347200,442246,477198,0,0,0,1715542191,0,0,42615,1071378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.08,0.04,1.01,0.37,-0.71,-0.34,-800000,-800000,-800000,1021.05,91,-64.69,-959352.38,-930457.13,-998044.13,0.05,0,-1,0.02,0,0,0,0,0,0,395806688,-742347200,442246,477198,0,0,0,1715542191,0,0,42616,1071403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.03,-0.01,0.93,-0.34,-1.01,0.41,-800000,-800000,-800000,1021.05,93,-64.69,-959352.38,-930457.13,-998044.13,0.05,0,-1,0.02,0,0,0,0,0,0,395806688,-742347200,442246,477198,0,0,0,1715542191,0,0,42617,1071428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.08,0.04,0.95,-1.61,-0.81,0.34,-800000,-800000,-800000,1020.97,93,-64.06,-959352.38,-930457.13,-998044.13,0.05,0,-1,0.02,0,0,0,0,0,0,395806688,-742347200,442246,477198,0,0,0,1715542191,0,0,42618,1071453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.08,0.03,1.02,1.39,-0.86,-0.43,-800000,-800000,-800000,1020.99,96,-64.23,-959352.38,-930457.13,-998044.13,0.04,0,-1,0.02,0,0,0,0,0,0,395806688,-742347200,442246,477198,0,0,0,1715542191,0,0,42619,1071478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.06,-0.05,0.95,-0.37,-1.33,-0.35,-800000,-800000,-800000,1020.99,95,-64.23,-959352.38,-930457.13,-998044.13,0.04,0,-1,0.02,0,0,0,0,0,0,395806688,-742347200,442246,477198,0,0,0,1715542191,0,0,42620,1071503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.13,0.05,1.04,1.05,-0.92,-0.62,-800000,-800000,-800000,1020.99,95,-64.27,-959352.38,-930457.13,-998044.13,0.04,0,-1,0.02,0,0,0,0,0,0,395806688,-742347200,442246,477198,0,0,0,1715542191,0,0,42621,1071528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.12,0.02,1.06,1.17,0.25,-0.37,-800000,-800000,-800000,1020.91,98,-63.61,-959352.38,-930457.13,-998044.13,0.04,0,-1,0.02,0,0,0,0,0,0,395806688,-742347136,441712,476664,0,0,0,1715542191,0,0,42622,1071553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.11,-0.04,1.05,0.62,0.08,-0.1,-800000,-800000,-800000,1020.91,96,-63.61,-959352.38,-930457.13,-998044.13,0.04,0,-1,0.02,0,0,0,0,0,0,395806688,-742347136,441712,476664,0,0,0,1715542191,0,0,42623,1071578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.07,-0.04,1.02,0.19,0.11,-0.63,-800000,-800000,-800000,1020.96,94,-63.95,-959352.38,-930457.13,-998044.13,0.04,0,-1,0.02,0,0,0,0,0,0,395806688,-742347136,441712,476664,0,0,0,1715542191,0,0,42624,1071603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.12,0.06,1.07,1.97,0.6,-0.46,-800000,-800000,-800000,1020.96,96,-63.95,-959352.38,-930457.13,-998044.13,0.04,0,-1,0.02,0,0,0,0,0,0,395806688,-742347136,441712,476664,0,0,0,1715542191,0,0,42625,1071628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.02,0.01,0.98,0.85,0.6,-0.08,-800000,-800000,-800000,1020.96,97,-63.97,-959352.38,-930457.13,-998044.13,0.04,0,-1,0.02,0,0,0,0,0,0,395806688,-742347136,441712,476664,0,0,0,1715542191,0,0,42626,1071653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.08,0.05,0.98,0.27,0.87,-0.18,-800000,-800000,-800000,1020.96,95,-63.97,-959352.38,-930457.13,-998044.13,0.04,0,-1,0.02,0,0,0,0,0,0,395806688,-742347136,441712,476664,0,0,0,1715542191,0,0,42627,1071678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.07,0,0.98,1.57,0.92,-0.18,-800000,-800000,-800000,1020.96,97,-63.97,-959352.38,-930457.13,-998044.13,0.05,0,-1,0.02,0,0,0,0,0,0,395806688,-742347136,441712,476664,0,0,0,1715542191,0,0,42628,1071703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.07,0.02,0.99,-0.59,0.77,-0.37,-800000,-800000,-800000,1020.96,92,-63.98,-959352.38,-930457.13,-998044.13,0.05,0,-1,0.02,0,0,0,0,0,0,395806688,-742347136,441712,476664,0,0,0,1715542191,0,0,42629,1071728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.1,0.01,1.02,0.41,1.24,-0.44,-800000,-800000,-800000,1020.97,93,-64.08,-959352.38,-930457.13,-998044.13,0.05,0,-1,0.02,0,0,0,0,0,0,395806688,-742347136,441712,476664,0,0,0,1715542191,0,0,42630,1071753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.1,0,0.94,-0.04,1.08,-0.14,-800000,-800000,-800000,1020.97,98,-64.08,-959352.38,-930457.13,-998044.13,0.05,0,-1,0.02,0,0,0,0,0,0,395806560,-742347136,445854,480806,0,0,0,1715542192,0,0,42631,1071778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.11,0.03,1.04,-0.5,0.97,-0.65,-800000,-800000,-800000,1020.97,93,-64.08,-959352.38,-930457.13,-998044.13,0.05,0,-1,0.02,0,0,0,0,0,0,395806560,-742347136,445854,480806,0,0,0,1715542192,0,0,42632,1071803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.14,0.03,0.98,1.14,1.16,-0.15,-800000,-800000,-800000,1020.97,94,-64.08,-959352.38,-930457.13,-998044.13,0.05,0,-1,0.02,0,0,0,0,0,0,395806560,-742347136,445854,480806,0,0,0,1715542192,0,0,42633,1071828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.1,-0.03,1,0.53,0.6,-0.47,-800000,-800000,-800000,1021.01,96,-64.43,-959352.38,-930457.13,-998044.13,0.05,0,-1,0.02,0,0,0,0,0,0,395806560,-742347136,445854,480806,0,0,0,1715542192,0,0,42634,1071853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.14,0.1,0.99,-1.06,0.95,-0.48,-800000,-800000,-800000,1021,94,-64.3,-959352.38,-930457.13,-998044.13,0.05,0,-1,0.02,0,0,0,0,0,0,395806560,-742347136,445854,480806,0,0,0,1715542192,0,0,42635,1071878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.09,0.05,0.95,1.21,0.71,-0.52,-800000,-800000,-800000,1021,96,-64.3,-959352.38,-930457.13,-998044.13,0.05,0,-1,0.02,0,0,0,0,0,0,395806560,-742347136,445854,480806,0,0,0,1715542192,0,0,42636,1071903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.13,0.03,0.99,-2.57,0.89,-0.64,-800000,-800000,-800000,1020.96,96,-63.97,-959352.38,-930457.13,-998044.13,0.05,0,-1,0.02,0,0,0,0,0,0,395806560,-742347136,445854,480806,0,0,0,1715542192,0,0,42637,1071928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.11,0.02,0.96,-0.96,1.28,-0.43,-800000,-800000,-800000,1021.02,96,-64.45,-959352.38,-930457.13,-998044.13,0.05,0,-1,0.02,0,0,0,0,0,0,395806656,-742347008,447617,482569,0,0,0,1715542192,0,0,42638,1071953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.13,-0.04,1.01,-1.37,1.59,-0.31,-800000,-800000,-800000,1021.02,97,-64.45,-959352.38,-930457.13,-998044.13,0.05,0,-1,0.02,0,0,0,0,0,0,395806656,-742347008,447617,482569,0,0,0,1715542192,0,0,42639,1071978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.11,0.07,1.02,0.47,1.61,-0.34,-800000,-800000,-800000,1020.98,96,-64.17,-959352.38,-930457.13,-998044.13,0.05,0,-1,0.02,0,0,0,0,0,0,395806656,-742347008,447617,482569,0,0,0,1715542192,0,0,42640,1072003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.11,0.02,0.99,0.08,1.82,-0.27,-800000,-800000,-800000,1020.98,94,-64.17,-959352.38,-930457.13,-998044.13,0.05,0,-1,0.02,0,0,0,0,0,0,395806656,-742347008,447617,482569,0,0,0,1715542192,0,0,42641,1072028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.09,0.02,1.02,1.21,1.1,-0.26,-800000,-800000,-800000,1020.98,97,-64.12,-959352.38,-930457.13,-998044.13,0.05,0,-1,0.02,0,0,0,0,0,0,395806656,-742347008,447617,482569,0,0,0,1715542192,0,0,42642,1072053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.08,0.07,1.02,-0.58,1.61,-0.3,-800000,-800000,-800000,1020.97,94,-64.04,-959352.38,-930457.13,-998044.13,0.05,0,-1,0.02,0,0,0,0,0,0,395806656,-742347008,447617,482569,0,0,0,1715542192,0,0,42643,1072078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.11,0.01,1.06,2.36,0.66,-0.24,-800000,-800000,-800000,1020.97,94,-64.04,-959352.38,-930457.13,-998044.13,0.05,0,-1,0.02,0,0,0,0,0,0,395806656,-742347008,447617,482569,0,0,0,1715542192,0,0,42644,1072103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.1,0,1.02,-0.44,1.58,-0.19,-800000,-800000,-800000,1020.97,94,-64.06,-959352.38,-930457.13,-998044.13,0.05,0,-1,0.02,0,0,0,0,0,0,395806784,-742346880,447811,482763,0,0,0,1715542192,0,0,42645,1072128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.12,0.07,1.05,0.59,0.98,-0.43,-800000,-800000,-800000,1021,96,-64.31,-959352.38,-930457.13,-998044.13,0.05,0,-1,0.02,0,0,0,0,0,0,395806784,-742346880,447811,482763,0,0,0,1715542192,0,0,42646,1072153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.13,0.02,1,0.13,1.53,0.06,-800000,-800000,-800000,1021,98,-64.31,-959352.38,-930457.13,-998044.13,0.05,0,-1,0.02,0,0,0,0,0,0,395806784,-742346880,447811,482763,0,0,0,1715542192,0,0,42647,1072178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.11,0.01,1.06,-0.37,0.82,-0.22,-800000,-800000,-800000,1020.95,96,-63.89,-959352.38,-930457.13,-998044.13,0.05,0,-1,0.02,0,0,0,0,0,0,395806784,-742346880,447811,482763,0,0,0,1715542192,0,0,42648,1072203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.13,0.03,0.98,0.13,0.98,-0.16,-800000,-800000,-800000,1020.95,96,-63.89,-959352.38,-930457.13,-998044.13,0.05,0,-1,0.02,0,0,0,0,0,0,395806784,-742346880,447811,482763,0,0,0,1715542192,0,0,42649,1072228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.1,0.01,1.05,-0.37,0.56,-0.32,-800000,-800000,-800000,1020.99,97,-64.2,-959352.38,-930457.13,-998044.13,0.05,0,-1,0.02,0,0,0,0,0,0,395806784,-742346880,447811,482763,0,0,0,1715542192,0,0,42650,1072253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.1,0.06,1,-0.99,1.07,-0.56,-800000,-800000,-800000,1021,97,-64.28,-959352.38,-930457.13,-998044.13,0.05,0,-1,0.02,0,0,0,0,0,0,395806784,-742346880,447811,482763,0,0,0,1715542192,0,0,42651,1072278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.1,0.02,1,0.36,0.53,-0.29,-800000,-800000,-800000,1021,96,-64.28,-959352.38,-930457.13,-998044.13,0.05,0,-1,0.02,0,0,0,0,0,0,395806784,-742346880,447811,482763,0,0,0,1715542192,0,0,42652,1072303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.1,0.01,0.98,-0.04,0.11,-0.34,-800000,-800000,-800000,1021.05,95,-64.7,-959352.38,-930457.13,-998044.13,0.05,0,-1,0.02,0,0,0,0,0,0,395806784,-742346880,447811,482763,0,0,0,1715542192,0,0,42653,1072328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.1,0.03,0.99,-0.91,0.7,-0.2,-800000,-800000,-800000,1021,98,-64.3,-959352.38,-930457.13,-998044.13,0.05,0,-1,0.02,0,0,0,0,0,0,395806752,-742346880,450382,485334,0,0,0,1715542192,0,0,42654,1072353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.09,0.02,0.97,0.18,0.11,-0.11,-800000,-800000,-800000,1021,96,-64.3,-959352.38,-930457.13,-998044.13,0.05,0,-1,0.02,0,0,0,0,0,0,395806752,-742346880,450382,485334,0,0,0,1715542192,0,0,42655,1072378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.15,0.01,0.99,0.01,0.15,-0.4,-800000,-800000,-800000,1021.01,92,-64.37,-959352.38,-930457.13,-998044.13,0.05,0,-1,0.02,0,0,0,0,0,0,395806752,-742346880,450382,485334,0,0,0,1715542192,0,0,42656,1072403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.09,0.02,0.98,-1.39,0.34,-0.53,-800000,-800000,-800000,1021.01,96,-64.37,-959352.38,-930457.13,-998044.13,0.05,0,-1,0.02,0,0,0,0,0,0,395806752,-742346880,450382,485334,0,0,0,1715542192,0,0,42657,1072428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.13,0,0.98,-1.45,-0.21,-0.41,-800000,-800000,-800000,1021.01,97,-64.41,-959352.38,-930457.13,-998044.13,0.05,0,-1,0.02,0,0,0,0,0,0,395806752,-742346880,450382,485334,0,0,0,1715542192,0,0,42658,1072453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.11,0.01,1.03,-0.79,0.37,-0.5,-800000,-800000,-800000,1021.01,96,-64.44,-959352.38,-930457.13,-998044.13,0.05,0,-1,0.02,0,0,0,0,0,0,395806752,-742346880,450382,485334,0,0,0,1715542192,0,0,42659,1072478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.13,0.03,1.05,-3.03,-0.16,-0.34,-800000,-800000,-800000,1021.01,94,-64.44,-959352.38,-930457.13,-998044.13,0.05,0,-1,0.02,0,0,0,0,0,0,395806752,-742346880,450382,485334,0,0,0,1715542192,0,0,42660,1072503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.16,0.03,1.03,1.55,-0.16,-0.22,-800000,-800000,-800000,1021.04,96,-64.67,-959352.38,-930457.13,-998044.13,0.05,0,-1,0.02,0,0,0,0,0,0,395806752,-742346880,450382,485334,0,0,0,1715542192,0,0,42661,1072528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.12,-0.01,1.06,-2.08,-0.3,-0.29,-800000,-800000,-800000,1021.02,99,-64.46,-959352.38,-930457.13,-998044.13,0.05,0,-1,0.02,0,0,0,0,0,0,395806848,-742346816,448593,483545,0,0,0,1715542192,0,0,42662,1072553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.14,0.07,1.01,2.63,-0.51,-0.3,-800000,-800000,-800000,1021.02,97,-64.46,-959352.38,-930457.13,-998044.13,0.05,0,-1,0.02,0,0,0,0,0,0,395806848,-742346816,448593,483545,0,0,0,1715542192,0,0,42663,1072578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.11,-0.02,1.01,1.64,0.29,-0.31,-800000,-800000,-800000,1021,93,-64.31,-959352.38,-930457.13,-998044.13,0.05,0,-1,0.02,0,0,0,0,0,0,395806848,-742346816,448593,483545,0,0,0,1715542192,0,0,42664,1072603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.14,0.05,0.99,0.03,-0.03,-0.6,-800000,-800000,-800000,1021,96,-64.31,-959352.38,-930457.13,-998044.13,0.05,0,-1,0.02,0,0,0,0,0,0,395806848,-742346816,448593,483545,0,0,0,1715542192,0,0,42665,1072628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.1,0.06,0.98,1.18,0.14,-0.56,-800000,-800000,-800000,1020.96,93,-63.97,-959352.38,-930457.13,-998044.13,0.05,0,-1,0.02,0,0,0,0,0,0,395806848,-742346816,448593,483545,0,0,0,1715542192,0,0,42666,1072653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.11,-0.02,1.01,-1.37,0.07,-0.69,-800000,-800000,-800000,1021.02,96,-64.46,-959352.38,-930457.13,-998044.13,0.05,0,-1,0.02,0,0,0,0,0,0,395806848,-742346816,448593,483545,0,0,0,1715542192,0,0,42667,1072678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.14,0.03,1.02,-0.2,0.13,-0.46,-800000,-800000,-800000,1021.02,97,-64.46,-959352.38,-930457.13,-998044.13,0.05,0,-1,0.02,0,0,0,0,0,0,395806848,-742346816,448593,483545,0,0,0,1715542192,0,0,42668,1072703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.13,0.01,1.01,-0.12,0.3,-0.46,-800000,-800000,-800000,1021.01,96,-64.36,-959352.38,-930457.13,-998044.13,0.05,0,-1,0.02,0,0,0,0,0,0,395807232,-742346752,444913,479865,0,0,0,1715542193,0,0,42669,1072728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.1,0,0.96,0.04,-0.01,-0.2,-800000,-800000,-800000,1020.99,97,-64.23,-959352.38,-930457.13,-998044.13,0.05,0,-1,0.02,0,0,0,0,0,0,395807232,-742346752,444913,479865,0,0,0,1715542193,0,0,42670,1072753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.14,0.06,0.99,0.55,0.22,-0.3,-800000,-800000,-800000,1020.99,96,-64.23,-959352.38,-930457.13,-998044.13,0.05,0,-1,0.02,0,0,0,0,0,0,395807232,-742346752,444913,479865,0,0,0,1715542193,0,0,42671,1072778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.11,-0.05,0.99,0.07,-0.14,0.04,-800000,-800000,-800000,1021.07,96,-64.91,-959352.38,-930457.13,-998044.13,0.05,0,-1,0.02,0,0,0,0,0,0,395807232,-742346752,444913,479865,0,0,0,1715542193,0,0,42672,1072803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.14,-0.03,1.02,-1.45,0.01,-0.53,-800000,-800000,-800000,1021.07,93,-64.91,-959352.38,-930457.13,-998044.13,0.05,0,-1,0.02,0,0,0,0,0,0,395807232,-742346752,444913,479865,0,0,0,1715542193,0,0,42673,1072828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.22,0.01,1.05,0.27,0.03,-0.24,-800000,-800000,-800000,1020.99,95,-64.23,-959352.38,-930457.13,-998044.13,0.05,0,-1,0.02,0,0,0,0,0,0,395807232,-742346752,444913,479865,0,0,0,1715542193,0,0,42674,1072853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.15,0.1,1.05,-0.46,-0.12,-0.81,-800000,-800000,-800000,1021.09,99,-65.03,-959352.38,-930457.13,-998044.13,0.05,0,-1,0.02,0,0,0,0,0,0,395807232,-742346752,444913,479865,0,0,0,1715542193,0,0,42675,1072901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.09,0.06,1.03,-0.33,-0.75,-0.77,-800000,-800000,-800000,1021.04,99,-64.67,-959352.38,-930457.13,-998044.13,0.05,0,-1,0.02,0,0,0,0,0,0,395807296,-742346688,445382,480334,0,0,0,1715542193,0,0,42676,1072948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.15,0.03,1.05,1.53,-0.73,-0.4,-800000,-800000,-800000,1021,97,-64.33,-959352.38,-930457.13,-998044.13,0.05,0,-1,0.02,0,0,0,0,0,0,395807296,-742346688,445382,480334,0,0,0,1715542193,0,0,42677,1072973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
