LIN_ACCELX,LIN_ACCELY,LIN_ACCELZ,W,I,J,K,LAT,LON,ALT_MSL_GPS,ALT_BARO,BARO,ACCELX,ACCELY,ACCELZ,GYROX,GYROY,GYROZ,MAGX,MAGY,MAGZ,Time
-0.01,-0.00,0.01,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,119.87,998.93,-0.00,1.00,0.03,-0.06,-0.03,-0.01,136696.00,130663.00,140864.00,1615075214
-0.02,-0.00,0.00,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,120.07,998.91,-0.00,1.00,0.03,0.04,-0.04,0.00,136701.00,130669.00,140864.00,1615075214
-0.00,0.01,0.01,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,120.07,998.91,-0.00,1.00,0.03,0.03,-0.00,-0.01,136700.00,130666.00,140861.00,1615075214
-0.03,0.01,-0.00,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,120.07,998.91,-0.00,1.00,0.03,0.03,0.01,-0.01,136695.00,130662.00,140863.00,1615075214
-0.01,-0.01,0.01,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,120.32,998.88,-0.00,1.00,0.03,0.04,-0.02,0.03,136696.00,130656.00,140866.00,1615075214
-0.02,-0.01,0.01,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,120.32,998.88,-0.00,1.00,0.03,-0.08,0.01,-0.02,136706.00,130649.00,140864.00,1615075214
-0.02,-0.00,0.01,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,119.79,998.94,-0.00,1.00,0.03,-0.01,0.02,0.00,136691.00,130647.00,140855.00,1615075214
-0.01,0.01,0.01,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,119.89,998.93,-0.00,1.00,0.03,0.01,-0.05,-0.05,136697.00,130661.00,140879.00,1615075214
-0.02,-0.01,-0.00,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,119.89,998.93,-0.00,1.00,0.03,-0.05,-0.00,0.01,136707.00,130664.00,140870.00,1615075214
-0.02,-0.01,0.00,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,119.89,998.93,-0.00,1.00,0.03,-0.05,0.02,-0.07,136695.00,130664.00,140868.00,1615075214
-0.02,-0.00,0.01,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,119.92,998.93,-0.00,1.00,0.03,0.04,0.01,-0.07,136698.00,130671.00,140869.00,1615075215
-0.02,-0.00,0.00,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,119.92,998.93,-0.00,1.00,0.03,-0.02,-0.00,-0.03,136700.00,130657.00,140857.00,1615075215
-0.02,-0.00,0.01,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,119.80,998.94,-0.00,1.00,0.03,-0.01,-0.02,-0.01,136704.00,130661.00,140862.00,1615075215
-0.01,0.00,0.00,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,119.80,998.94,-0.00,1.00,0.03,0.02,0.02,-0.04,136698.00,130663.00,140860.00,1615075215
-0.02,-0.01,0.00,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,120.06,998.91,-0.00,1.00,0.03,-0.05,-0.01,0.01,136698.00,130664.00,140863.00,1615075215
-0.02,0.00,0.01,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,120.06,998.91,-0.00,1.00,0.03,-0.08,0.01,-0.02,136696.00,130653.00,140869.00,1615075215
-0.01,-0.00,0.01,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,120.10,998.91,-0.00,1.00,0.03,-0.00,-0.00,0.02,136697.00,130654.00,140851.00,1615075215
-0.02,-0.01,0.00,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,120.10,998.91,-0.00,1.00,0.03,0.06,-0.05,-0.02,136708.00,130660.00,140858.00,1615075215
-0.01,-0.00,0.01,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,120.03,998.91,-0.00,1.00,0.03,0.04,-0.00,-0.02,136704.00,130649.00,140869.00,1615075215
-0.01,0.00,-0.00,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,120.03,998.91,-0.00,1.00,0.03,-0.02,0.01,0.00,136695.00,130658.00,140870.00,1615075215
-0.02,-0.01,0.00,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,120.36,998.87,-0.00,1.00,0.03,-0.15,0.07,-0.08,136709.00,130659.00,140874.00,1615075215
-0.01,0.00,0.01,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,120.36,998.87,-0.00,1.00,0.03,0.03,-0.02,0.02,136703.00,130656.00,140870.00,1615075215
-0.02,-0.01,-0.00,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,120.07,998.91,-0.00,1.00,0.03,0.02,-0.02,-0.03,136703.00,130661.00,140869.00,1615075215
-0.01,-0.00,0.01,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,120.07,998.91,-0.00,1.00,0.03,0.05,-0.02,-0.01,136691.00,130654.00,140856.00,1615075215
-0.01,-0.01,0.01,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,120.07,998.91,-0.00,1.00,0.03,-0.03,0.01,-0.01,136693.00,130656.00,140863.00,1615075215
-0.02,-0.01,-0.00,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,120.07,998.91,-0.00,1.00,0.03,-0.00,-0.00,-0.02,136700.00,130659.00,140860.00,1615075215
-0.03,0.01,0.00,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,120.22,998.89,-0.00,1.00,0.03,-0.07,-0.01,0.02,136694.00,130660.00,140861.00,1615075215
-0.02,0.01,0.01,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,120.22,998.89,-0.00,1.00,0.03,-0.01,0.03,-0.05,136694.00,130670.00,140873.00,1615075215
-0.02,-0.00,0.01,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,120.53,998.85,-0.00,1.00,0.03,0.01,-0.00,-0.02,136700.00,130663.00,140874.00,1615075215
-0.01,0.01,0.00,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,120.53,998.85,-0.00,1.00,0.03,-0.02,0.03,-0.01,136694.00,130655.00,140874.00,1615075215
-0.02,-0.02,0.00,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,120.18,998.90,-0.00,1.00,0.03,-0.08,0.06,-0.03,136700.00,130654.00,140853.00,1615075215
-0.02,0.00,0.01,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,120.18,998.90,-0.00,1.00,0.03,0.03,-0.04,-0.03,136702.00,130655.00,140864.00,1615075215
-0.02,0.00,-0.01,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,120.23,998.89,-0.00,1.00,0.03,-0.11,-0.02,-0.01,136698.00,130647.00,140876.00,1615075215
-0.01,0.01,0.01,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,120.23,998.89,-0.00,1.00,0.03,0.05,0.03,0.02,136696.00,130649.00,140881.00,1615075215
-0.02,-0.01,0.01,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,119.88,998.93,-0.00,1.00,0.03,0.11,-0.07,-0.01,136702.00,130658.00,140873.00,1615075215
-0.01,0.00,0.01,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,119.88,998.93,-0.00,1.00,0.03,-0.01,-0.02,0.00,136699.00,130665.00,140881.00,1615075216
-0.01,-0.00,0.01,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,119.90,998.93,-0.00,1.00,0.03,-0.03,0.01,-0.01,136697.00,130646.00,140858.00,1615075216
-0.02,-0.00,-0.00,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,119.90,998.93,-0.00,1.00,0.03,-0.04,0.02,0.01,136697.00,130670.00,140851.00,1615075216
-0.02,0.02,0.00,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,119.80,998.94,-0.00,1.00,0.03,-0.03,0.03,-0.03,136702.00,130660.00,140849.00,1615075216
-0.02,-0.01,0.00,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,119.80,998.94,-0.00,1.00,0.03,-0.00,-0.02,-0.04,136695.00,130645.00,140864.00,1615075216
-0.01,0.01,0.01,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,119.98,998.92,-0.00,1.00,0.03,-0.01,-0.03,-0.02,136697.00,130664.00,140861.00,1615075216
-0.02,0.00,0.00,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,119.98,998.92,-0.00,1.00,0.03,-0.03,-0.03,0.01,136696.00,130652.00,140861.00,1615075216
-0.02,-0.01,0.00,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,120.42,998.87,-0.00,1.00,0.03,0.10,-0.05,0.01,136699.00,130658.00,140878.00,1615075216
-0.01,-0.01,0.00,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,120.42,998.87,-0.00,1.00,0.03,0.05,-0.01,-0.02,136695.00,130665.00,140862.00,1615075216
-0.01,-0.01,-0.00,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,120.00,998.92,-0.00,1.00,0.03,-0.17,0.15,0.01,136697.00,130648.00,140866.00,1615075216
-0.01,0.00,0.00,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,120.00,998.92,-0.00,1.00,0.03,0.03,-0.04,-0.04,136705.00,130650.00,140873.00,1615075216
-0.02,-0.01,0.01,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,120.07,998.91,-0.00,1.00,0.03,0.06,-0.05,-0.01,136700.00,130660.00,140858.00,1615075216
-0.03,0.00,0.00,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,120.07,998.91,-0.00,1.00,0.03,0.14,-0.11,0.00,136702.00,130643.00,140855.00,1615075216
-0.01,-0.00,0.00,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,119.87,998.93,-0.00,1.00,0.03,-0.02,0.01,-0.02,136701.00,130664.00,140868.00,1615075216
-0.01,0.00,0.00,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,119.87,998.93,-0.00,1.00,0.03,0.08,-0.10,-0.03,136699.00,130658.00,140875.00,1615075216
-0.03,-0.00,0.01,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,119.93,998.92,-0.00,1.00,0.03,-0.07,0.01,0.00,136702.00,130649.00,140847.00,1615075216
-0.01,0.00,0.01,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,119.93,998.92,-0.00,1.00,0.03,-0.03,0.02,0.00,136702.00,130661.00,140869.00,1615075216
-0.03,-0.00,-0.01,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,120.21,998.89,-0.00,1.00,0.03,-0.00,-0.02,-0.01,136702.00,130664.00,140849.00,1615075216
-0.01,-0.00,0.01,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,120.21,998.89,-0.00,1.00,0.03,0.08,0.02,0.00,136704.00,130664.00,140856.00,1615075216
-0.01,-0.00,0.01,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,119.68,998.96,-0.00,1.00,0.03,0.04,-0.04,-0.03,136700.00,130657.00,140862.00,1615075216
-0.01,-0.00,0.01,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,119.68,998.96,-0.00,1.00,0.03,-0.19,0.11,-0.01,136704.00,130656.00,140851.00,1615075216
-0.02,-0.01,0.01,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,120.06,998.91,-0.00,1.00,0.03,0.02,-0.05,-0.01,136705.00,130666.00,140870.00,1615075216
-0.02,-0.00,0.00,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,120.06,998.91,-0.00,1.00,0.03,-0.04,0.01,0.00,136702.00,130666.00,140873.00,1615075216
-0.03,-0.00,0.00,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,119.75,998.95,-0.00,1.00,0.03,-0.15,0.08,-0.01,136701.00,130666.00,140890.00,1615075216
-0.01,0.00,0.00,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,119.75,998.95,-0.00,1.00,0.03,-0.00,-0.01,0.04,136707.00,130664.00,140853.00,1615075216
-0.02,0.00,0.00,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,119.86,998.93,-0.00,1.00,0.03,0.01,-0.03,0.00,136703.00,130653.00,140876.00,1615075216
-0.01,-0.00,0.00,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,119.86,998.93,-0.00,1.00,0.03,-0.04,0.03,-0.01,136697.00,130660.00,140849.00,1615075217
-0.00,-0.01,0.01,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,119.86,998.93,-0.00,1.00,0.03,-0.01,-0.02,0.00,136702.00,130668.00,140873.00,1615075217
-0.02,-0.01,0.00,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,119.85,998.93,-0.00,1.00,0.03,-0.02,-0.03,-0.02,136703.00,130650.00,140870.00,1615075217
-0.01,0.00,0.01,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,119.85,998.93,-0.00,1.00,0.03,-0.01,-0.01,0.00,136696.00,130662.00,140870.00,1615075217
-0.00,-0.00,0.01,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,120.00,998.92,-0.00,1.00,0.03,-0.02,0.01,-0.01,136704.00,130651.00,140857.00,1615075217
-0.00,0.01,0.01,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,120.00,998.92,-0.00,1.00,0.03,-0.05,0.04,-0.01,136692.00,130664.00,140873.00,1615075217
-0.02,-0.00,0.00,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,119.96,998.92,-0.00,1.00,0.03,0.01,0.03,0.02,136702.00,130658.00,140868.00,1615075217
-0.01,0.00,0.00,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,119.96,998.92,-0.00,1.00,0.03,0.02,0.01,-0.05,136702.00,130658.00,140853.00,1615075217
-0.01,-0.00,0.01,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,120.27,998.88,-0.00,1.00,0.03,-0.02,0.01,-0.01,136698.00,130659.00,140872.00,1615075217
-0.02,-0.01,-0.00,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,120.27,998.88,-0.00,1.00,0.03,-0.04,-0.06,-0.01,136697.00,130665.00,140869.00,1615075217
-0.02,0.00,0.00,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,120.09,998.91,-0.00,1.00,0.03,0.02,0.01,0.05,136702.00,130651.00,140855.00,1615075217
-0.02,0.00,0.00,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,120.09,998.91,-0.00,1.00,0.03,-0.02,-0.02,-0.01,136704.00,130668.00,140875.00,1615075217
-0.02,-0.01,0.01,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,120.13,998.90,-0.00,1.00,0.03,-0.00,-0.02,-0.01,136710.00,130673.00,140867.00,1615075217
-0.03,-0.01,0.00,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,120.13,998.90,-0.00,1.00,0.03,-0.06,0.01,-0.01,136693.00,130654.00,140866.00,1615075217
-0.01,0.01,0.00,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,120.23,998.89,-0.00,1.00,0.03,-0.08,0.07,0.02,136702.00,130667.00,140864.00,1615075217
-0.01,-0.00,0.00,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,120.23,998.89,-0.00,1.00,0.03,-0.01,-0.02,-0.01,136709.00,130656.00,140863.00,1615075217
-0.02,-0.00,-0.00,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,120.11,998.90,-0.00,1.00,0.03,-0.05,0.03,0.00,136706.00,130653.00,140876.00,1615075217
-0.02,-0.00,-0.00,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,120.11,998.90,-0.00,1.00,0.03,-0.08,0.07,-0.05,136698.00,130660.00,140849.00,1615075217
-0.00,0.01,0.01,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,119.97,998.92,-0.00,1.00,0.03,0.01,0.04,0.00,136703.00,130659.00,140862.00,1615075217
-0.01,-0.01,0.01,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,119.97,998.92,-0.00,1.00,0.03,-0.01,-0.03,-0.01,136701.00,130665.00,140874.00,1615075217
-0.01,-0.00,0.00,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,120.41,998.87,-0.00,1.00,0.03,0.04,-0.01,-0.03,136698.00,130670.00,140875.00,1615075217
-0.02,0.01,0.01,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,120.41,998.87,-0.00,1.00,0.03,0.05,-0.04,0.02,136699.00,130655.00,140872.00,1615075217
-0.01,-0.00,0.00,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,119.85,998.94,-0.00,1.00,0.03,-0.02,0.04,0.01,136699.00,130655.00,140864.00,1615075217
-0.01,-0.01,0.01,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,119.85,998.94,-0.00,1.00,0.03,0.07,-0.02,0.05,136703.00,130654.00,140870.00,1615075217
-0.01,0.00,0.00,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,120.02,998.91,-0.00,1.00,0.03,-0.07,0.04,0.01,136702.00,130654.00,140870.00,1615075217
-0.02,-0.00,0.01,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,120.02,998.91,-0.00,1.00,0.03,-0.08,0.04,-0.01,136705.00,130648.00,140856.00,1615075218
-0.02,0.00,0.00,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,119.81,998.94,-0.00,1.00,0.03,-0.07,0.04,0.00,136701.00,130655.00,140869.00,1615075218
-0.02,0.00,0.00,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,119.81,998.94,-0.00,1.00,0.03,-0.02,0.04,0.02,136701.00,130645.00,140867.00,1615075218
-0.02,0.01,-0.00,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,119.97,998.92,-0.00,1.00,0.03,0.02,-0.04,0.01,136700.00,130662.00,140870.00,1615075218
-0.02,0.00,-0.00,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,119.97,998.92,-0.00,1.00,0.03,0.01,-0.03,0.00,136699.00,130662.00,140873.00,1615075218
-0.02,-0.00,0.01,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,120.17,998.90,-0.00,1.00,0.03,-0.03,-0.00,0.03,136697.00,130655.00,140872.00,1615075218
-0.02,-0.01,0.01,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,120.17,998.90,-0.00,1.00,0.03,-0.07,0.07,-0.01,136698.00,130673.00,140884.00,1615075218
-0.01,-0.01,0.00,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,119.61,998.96,-0.00,1.00,0.03,0.10,-0.05,0.02,136699.00,130664.00,140868.00,1615075218
-0.02,-0.01,0.00,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,119.61,998.96,-0.00,1.00,0.03,0.04,-0.05,-0.01,136709.00,130670.00,140870.00,1615075218
-0.02,-0.00,0.00,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,120.25,998.89,-0.00,1.00,0.03,0.04,-0.05,-0.01,136705.00,130652.00,140863.00,1615075218
-0.01,0.00,0.00,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,120.25,998.89,-0.00,1.00,0.03,0.03,-0.02,-0.04,136705.00,130665.00,140874.00,1615075218
-0.02,0.01,0.00,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,120.29,998.88,-0.00,1.00,0.03,-0.05,0.05,-0.01,136707.00,130650.00,140849.00,1615075218
-0.02,0.01,0.00,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,120.29,998.88,-0.00,1.00,0.03,0.08,-0.04,-0.01,136698.00,130655.00,140850.00,1615075218
-0.02,-0.00,0.00,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,120.07,998.91,-0.00,1.00,0.03,-0.01,0.01,-0.01,136702.00,130667.00,140872.00,1615075218
-0.02,-0.00,-0.00,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,120.07,998.91,-0.00,1.00,0.03,0.02,0.01,0.05,136702.00,130651.00,140860.00,1615075218
-0.01,0.01,0.01,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,120.32,998.88,-0.00,1.00,0.03,-0.02,0.07,0.00,136694.00,130661.00,140850.00,1615075218
-0.00,-0.00,0.01,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,120.32,998.88,-0.00,1.00,0.03,0.05,-0.03,-0.01,136696.00,130661.00,140855.00,1615075218
-0.02,-0.02,0.00,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,120.17,998.90,-0.00,1.00,0.03,0.02,-0.02,-0.01,136702.00,130665.00,140869.00,1615075218
-0.03,-0.00,-0.01,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,120.17,998.90,-0.00,1.00,0.03,0.02,0.01,0.03,136700.00,130667.00,140857.00,1615075218
-0.01,-0.00,0.01,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,119.69,998.95,-0.00,1.00,0.03,0.02,0.01,0.02,136704.00,130666.00,140873.00,1615075218
-0.01,-0.01,0.01,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,119.69,998.95,-0.00,1.00,0.03,0.02,-0.03,0.01,136697.00,130667.00,140860.00,1615075218
-0.01,-0.00,0.00,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,119.84,998.94,-0.00,1.00,0.03,-0.00,-0.08,0.02,136699.00,130667.00,140869.00,1615075218
-0.01,0.00,0.01,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,119.84,998.94,-0.00,1.00,0.03,-0.05,0.01,0.04,136703.00,130662.00,140866.00,1615075218
-0.02,-0.00,0.00,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,119.99,998.92,-0.00,1.00,0.03,-0.02,0.04,0.04,136702.00,130660.00,140861.00,1615075218
-0.01,-0.00,-0.00,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,119.99,998.92,-0.00,1.00,0.03,0.01,0.01,0.03,136704.00,130650.00,140868.00,1615075218
-0.01,0.01,0.01,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,119.85,998.94,-0.00,1.00,0.03,0.01,-0.00,-0.01,136704.00,130656.00,140878.00,1615075219
-0.02,-0.01,-0.01,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,119.85,998.94,-0.00,1.00,0.03,0.05,-0.07,0.05,136699.00,130649.00,140860.00,1615075219
-0.01,0.00,0.00,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,119.88,998.93,-0.00,1.00,0.03,0.08,-0.03,-0.01,136700.00,130659.00,140864.00,1615075219
-0.01,-0.00,0.01,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,119.88,998.93,-0.00,1.00,0.03,-0.00,-0.03,-0.03,136702.00,130657.00,140867.00,1615075219
-0.00,-0.01,0.01,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,120.01,998.92,-0.00,1.00,0.03,0.01,0.06,-0.04,136698.00,130653.00,140874.00,1615075219
-0.01,0.00,0.01,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,120.01,998.92,-0.00,1.00,0.03,0.17,-0.10,0.01,136698.00,130663.00,140860.00,1615075219
-0.02,-0.01,0.00,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,119.43,998.99,-0.00,1.00,0.03,-0.08,0.04,0.01,136698.00,130655.00,140852.00,1615075219
-0.00,0.00,0.00,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,119.43,998.99,-0.00,1.00,0.03,-0.03,0.04,0.00,136695.00,130644.00,140863.00,1615075219
-0.02,-0.01,0.00,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,119.43,998.99,-0.00,1.00,0.03,-0.08,0.03,-0.01,136700.00,130656.00,140853.00,1615075219
-0.02,-0.00,-0.00,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,119.91,998.93,-0.00,1.00,0.03,-0.01,0.02,-0.01,136700.00,130666.00,140873.00,1615075219
-0.01,0.00,0.01,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,119.91,998.93,-0.00,1.00,0.03,0.04,-0.01,0.01,136700.00,130652.00,140861.00,1615075219
-0.00,-0.00,0.00,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,120.40,998.87,-0.00,1.00,0.03,0.09,-0.06,0.01,136700.00,130667.00,140843.00,1615075219
-0.01,-0.00,0.00,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,120.40,998.87,-0.00,1.00,0.03,-0.02,-0.02,0.05,136698.00,130659.00,140872.00,1615075219
-0.02,0.00,0.00,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,119.88,998.93,-0.00,1.00,0.03,-0.05,0.01,-0.01,136706.00,130661.00,140881.00,1615075219
-0.01,-0.01,0.00,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,119.88,998.93,-0.00,1.00,0.03,-0.02,0.01,-0.01,136701.00,130642.00,140853.00,1615075219
-0.02,0.02,-0.00,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,119.57,998.97,-0.00,1.00,0.03,-0.06,0.04,-0.03,136698.00,130656.00,140868.00,1615075219
-0.01,-0.01,0.00,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,119.57,998.97,-0.00,1.00,0.03,-0.07,0.04,-0.02,136707.00,130658.00,140870.00,1615075219
-0.02,0.00,0.00,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,120.40,998.87,-0.00,1.00,0.03,0.13,-0.06,0.02,136701.00,130650.00,140861.00,1615075219
-0.01,-0.01,0.01,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,120.40,998.87,-0.00,1.00,0.03,-0.02,0.01,-0.01,136699.00,130649.00,140850.00,1615075219
-0.01,-0.01,0.01,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,120.13,998.90,-0.00,1.00,0.03,-0.02,-0.01,-0.02,136704.00,130645.00,140874.00,1615075219
-0.00,0.01,-0.00,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,120.13,998.90,-0.00,1.00,0.03,-0.02,0.01,0.01,136701.00,130649.00,140840.00,1615075219
-0.01,-0.01,0.01,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,120.03,998.91,-0.00,1.00,0.03,0.01,0.05,0.03,136701.00,130659.00,140857.00,1615075219
-0.01,-0.02,0.00,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,120.03,998.91,-0.00,1.00,0.03,-0.05,-0.04,0.00,136700.00,130658.00,140856.00,1615075219
-0.01,-0.00,0.01,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,120.12,998.90,-0.00,1.00,0.03,-0.02,0.03,0.02,136700.00,130656.00,140856.00,1615075219
-0.01,-0.00,0.00,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,120.12,998.90,-0.00,1.00,0.03,-0.08,-0.00,0.00,136700.00,130656.00,140870.00,1615075219
-0.02,-0.00,-0.00,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,119.87,998.93,-0.00,1.00,0.03,0.01,-0.01,0.04,136701.00,130665.00,140864.00,1615075219
-0.00,0.01,0.01,0.62,-0.64,0.32,-0.32,0.0000,0.0000,0.00,119.87,998.93,-0.00,1.00,0.03,0.01,0.01,-0.02,136698.00,130657.00,140869.00,1615075220
