LIN_ACCELX,LIN_ACCELY,LIN_ACCELZ,W,I,J,K,LAT,LON,ALT_MSL_GPS,ALT_BARO,BARO,ACCELX,ACCELY,ACCELZ,GYROX,GYROY,GYROZ,MAGX,MAGY,MAGZ,Time
-0.46,-0.03,19.68,-0.58,0.00,-0.03,-0.81,0.0000,0.0000,0.00,119.42,998.99,-0.05,-0.00,1.01,0.01,-0.07,-0.01,136878.00,134213.00,143105.00,3307162387
-0.06,1.47,19.27,-0.32,-0.05,-0.00,0.94,0.0000,0.0000,0.00,118.86,999.05,-0.05,-0.00,1.01,-0.07,0.02,-0.02,136868.00,134228.00,143103.00,3307162387
-0.81,-0.51,19.79,0.96,0.00,0.03,-0.28,0.0000,0.0000,0.00,118.86,999.05,-0.05,-0.00,1.01,-0.01,-0.06,0.04,136868.00,134221.00,143109.00,3307162387
-2.12,-0.89,19.48,-1.00,-0.02,0.06,-0.07,0.0000,0.0000,0.00,119.07,999.03,-0.05,-0.00,1.01,0.11,-0.11,0.08,136867.00,134233.00,143117.00,3307162387
3.41,0.58,19.29,-0.89,-0.10,0.39,0.23,0.0000,0.0000,0.00,119.07,999.03,-0.05,-0.00,1.01,-0.01,-0.02,0.01,136863.00,134229.00,143126.00,3307162387
12.36,10.81,9.12,-0.67,-0.18,0.72,0.08,0.0000,0.0000,0.00,118.84,999.05,-0.05,-0.00,1.01,0.05,0.02,-0.04,136868.00,134227.00,143126.00,3307162387
6.64,5.15,-8.57,-0.44,-0.22,0.87,0.06,0.0000,0.0000,0.00,118.84,999.05,-0.05,-0.00,1.01,0.03,-0.04,0.05,136863.00,134218.00,143120.00,3307162387
-1.94,1.52,-7.20,-0.29,-0.23,0.93,0.04,0.0000,0.0000,0.00,118.84,999.05,-0.05,-0.00,1.01,0.01,-0.11,0.08,136871.00,134226.00,143123.00,3307162387
-3.35,0.23,-3.88,-0.21,-0.23,0.95,0.02,0.0000,0.0000,0.00,119.29,999.00,-0.05,-0.00,1.01,-0.04,-0.06,0.05,136866.00,134233.00,143126.00,3307162387
-2.91,-0.06,-2.04,-0.15,-0.24,0.96,0.02,0.0000,0.0000,0.00,119.29,999.00,-0.05,-0.00,1.01,-0.08,0.07,0.01,136869.00,134216.00,143123.00,3307162387
-2.25,-0.12,-1.16,-0.12,-0.24,0.96,0.01,0.0000,0.0000,0.00,119.41,998.99,-0.05,-0.00,1.01,-0.01,0.02,0.02,136865.00,134220.00,143132.00,3307162387
-1.73,-0.11,-0.72,-0.09,-0.24,0.97,0.01,0.0000,0.0000,0.00,119.41,998.99,-0.05,-0.00,1.01,-0.04,-0.05,0.02,136865.00,134235.00,143126.00,3307162387
-1.32,-0.10,-0.48,-0.08,-0.24,0.97,0.00,0.0000,0.0000,0.00,119.33,999.00,-0.05,-0.00,1.01,-0.01,-0.04,-0.02,136866.00,134227.00,143119.00,3307162387
-1.03,-0.06,-0.32,-0.07,-0.24,0.97,0.00,0.0000,0.0000,0.00,119.33,999.00,-0.05,-0.00,1.01,-0.04,0.01,-0.01,136868.00,134233.00,143126.00,3307162387
-0.82,-0.05,-0.25,-0.06,-0.24,0.97,0.00,422721056.0000,-718033856.0000,200694.00,119.09,999.03,-0.05,-0.00,1.01,-0.02,0.04,0.02,136871.00,134237.00,143141.00,1707669013
-0.63,-0.05,-0.21,-0.05,-0.24,0.97,0.00,422720928.0000,-718033792.0000,195349.00,119.09,999.03,-0.05,-0.00,1.01,-0.01,-0.05,-0.00,136867.00,134225.00,143131.00,1707669013
-0.51,-0.04,-0.16,-0.04,-0.24,0.97,-0.00,422720928.0000,-718033792.0000,195349.00,119.19,999.01,-0.05,-0.00,1.01,0.07,-0.02,-0.03,136872.00,134221.00,143136.00,1707669013
-0.40,-0.02,-0.15,-0.04,-0.24,0.97,-0.00,422720832.0000,-718033728.0000,191069.00,119.19,999.01,-0.05,-0.00,1.01,0.00,-0.09,0.02,136868.00,134225.00,143131.00,1707669013
-0.32,-0.02,-0.13,-0.04,-0.24,0.97,-0.00,422720736.0000,-718033664.0000,188751.00,119.39,998.99,-0.05,-0.00,1.01,0.15,-0.07,0.02,136867.00,134238.00,143128.00,1707669013
-0.27,-0.02,-0.11,-0.03,-0.24,0.97,-0.00,422720736.0000,-718033664.0000,188751.00,119.39,998.99,-0.05,-0.00,1.01,0.08,-0.05,0.05,136864.00,134238.00,143111.00,1707669013
-0.20,-0.03,-0.11,-0.03,-0.24,0.97,-0.00,422720672.0000,-718033600.0000,186347.00,119.39,998.99,-0.05,-0.00,1.01,-0.08,0.03,-0.01,136867.00,134236.00,143128.00,1707669013
-0.18,-0.01,-0.10,-0.03,-0.24,0.97,-0.00,422720608.0000,-718033536.0000,184003.00,119.11,999.02,-0.05,-0.00,1.01,-0.11,0.05,-0.05,136865.00,134247.00,143122.00,1707669013
-0.14,-0.01,-0.10,-0.03,-0.24,0.97,-0.00,422720544.0000,-718033472.0000,181855.00,119.11,999.02,-0.05,-0.00,1.01,-0.09,-0.03,-0.01,136866.00,134241.00,143122.00,1707669013
-0.11,-0.01,-0.09,-0.03,-0.24,0.97,-0.00,422720544.0000,-718033472.0000,181855.00,118.99,999.04,-0.05,-0.00,1.01,-0.04,-0.04,0.02,136862.00,134237.00,143126.00,1707669013
-0.10,-0.00,-0.09,-0.03,-0.24,0.97,-0.00,422720480.0000,-718033408.0000,179890.00,118.99,999.04,-0.05,-0.00,1.01,0.10,0.02,0.05,136866.00,134230.00,143145.00,1707669013
-0.06,-0.01,-0.09,-0.03,-0.24,0.97,-0.00,422720448.0000,-718033408.0000,177912.00,119.31,999.00,-0.05,-0.00,1.01,0.02,0.02,-0.04,136865.00,134240.00,143145.00,1707669013
-0.06,-0.01,-0.09,-0.03,-0.24,0.97,-0.00,422720384.0000,-718033344.0000,175982.00,119.31,999.00,-0.05,-0.00,1.01,-0.05,-0.01,-0.04,136867.00,134233.00,143143.00,1707669013
-0.05,-0.00,-0.08,-0.03,-0.24,0.97,-0.00,422720352.0000,-718033280.0000,174117.00,119.12,999.02,-0.05,-0.00,1.01,-0.06,-0.01,0.01,136860.00,134245.00,143129.00,1707669013
-0.05,0.01,-0.08,-0.02,-0.24,0.97,-0.00,422720352.0000,-718033280.0000,174117.00,119.12,999.02,-0.05,-0.00,1.01,0.06,-0.02,-0.00,136869.00,134239.00,143146.00,1707669013
-0.02,-0.00,-0.09,-0.02,-0.24,0.97,-0.00,422720288.0000,-718033280.0000,172477.00,119.34,999.00,-0.05,-0.00,1.01,0.00,-0.07,0.02,136869.00,134250.00,143140.00,1707669013
-0.03,0.00,-0.09,-0.02,-0.24,0.97,-0.00,422720256.0000,-718033216.0000,170828.00,119.34,999.00,-0.05,-0.00,1.01,-0.06,0.01,-0.00,136864.00,134237.00,143141.00,1707669013
-0.02,-0.01,-0.09,-0.02,-0.24,0.97,-0.00,422720224.0000,-718033216.0000,169218.00,118.99,999.04,-0.05,-0.00,1.01,0.02,0.00,-0.03,136866.00,134239.00,143151.00,1707669013
-0.01,0.00,-0.08,-0.02,-0.24,0.97,-0.00,422720224.0000,-718033216.0000,169218.00,118.99,999.04,-0.05,-0.00,1.01,0.08,0.02,-0.04,136858.00,134242.00,143145.00,1707669013
-0.01,-0.00,-0.09,-0.02,-0.24,0.97,-0.00,422720192.0000,-718033152.0000,167566.00,119.17,999.02,-0.05,-0.00,1.01,0.06,-0.02,-0.01,136861.00,134254.00,143142.00,1707669013
-0.01,0.00,-0.08,-0.02,-0.24,0.97,-0.00,422720160.0000,-718033152.0000,166087.00,119.17,999.02,-0.05,-0.00,1.01,0.03,-0.01,-0.00,136863.00,134240.00,143147.00,1707669013
-0.00,0.00,-0.07,-0.02,-0.24,0.97,-0.00,422720128.0000,-718033088.0000,164723.00,119.07,999.03,-0.05,-0.00,1.01,0.05,0.00,-0.03,136864.00,134250.00,143152.00,1707669013
-0.01,-0.01,-0.09,-0.02,-0.24,0.97,-0.00,422720128.0000,-718033088.0000,164723.00,119.07,999.03,-0.05,-0.00,1.01,-0.05,0.04,-0.05,136866.00,134238.00,143137.00,1707669013
0.01,0.01,-0.08,-0.02,-0.24,0.97,-0.00,422720128.0000,-718033088.0000,163702.00,118.86,999.05,-0.05,-0.00,1.01,-0.16,0.06,0.02,136861.00,134236.00,143125.00,1707669013
0.00,-0.00,-0.07,-0.02,-0.24,0.97,-0.00,422720096.0000,-718033088.0000,162540.00,118.86,999.05,-0.05,-0.00,1.01,0.09,0.01,0.01,136863.00,134245.00,143138.00,1707669013
-0.00,0.00,-0.09,-0.02,-0.24,0.97,-0.00,422720096.0000,-718033088.0000,162540.00,118.86,999.05,-0.05,-0.00,1.01,-0.02,-0.01,0.05,136858.00,134238.00,143149.00,1707669013
0.01,-0.01,-0.09,-0.02,-0.24,0.97,-0.00,422720096.0000,-718033088.0000,161418.00,118.83,999.06,-0.05,-0.01,1.01,-0.01,0.03,-0.03,136867.00,134237.00,143146.00,1707669013
0.00,-0.01,-0.09,-0.02,-0.24,0.97,-0.00,422720064.0000,-718033088.0000,160431.00,118.83,999.06,-0.05,-0.00,1.01,0.02,0.06,-0.07,136866.00,134241.00,143148.00,1707669014
-0.01,0.00,-0.08,-0.02,-0.24,0.97,-0.00,422720064.0000,-718033088.0000,159584.00,119.11,999.02,-0.05,-0.00,1.01,-0.03,-0.02,0.02,136860.00,134239.00,143148.00,1707669014
0.00,0.01,-0.09,-0.02,-0.24,0.97,-0.00,422720032.0000,-718033088.0000,158865.00,119.11,999.02,-0.05,-0.00,1.01,-0.06,-0.08,0.02,136871.00,134237.00,143131.00,1707669014
0.00,0.01,-0.07,-0.02,-0.24,0.97,-0.00,422720032.0000,-718033024.0000,157990.00,119.45,998.98,-0.05,-0.00,1.01,0.07,-0.05,0.08,136857.00,134240.00,143149.00,1707669014
0.00,0.00,-0.08,-0.02,-0.24,0.97,-0.00,422720032.0000,-718033024.0000,157990.00,119.45,998.98,-0.05,-0.00,1.01,-0.03,0.02,-0.00,136869.00,134247.00,143151.00,1707669014
0.00,0.01,-0.09,-0.02,-0.24,0.97,-0.00,422720000.0000,-718033024.0000,157381.00,118.97,999.04,-0.05,-0.00,1.01,0.03,0.05,-0.02,136857.00,134247.00,143163.00,1707669014
0.02,0.01,-0.09,-0.02,-0.24,0.97,-0.00,422720000.0000,-718033024.0000,156655.00,118.97,999.04,-0.05,-0.00,1.01,0.04,-0.02,0.01,136863.00,134242.00,143149.00,1707669014
0.01,0.01,-0.08,-0.02,-0.24,0.97,-0.00,422719968.0000,-718033024.0000,156048.00,119.88,998.93,-0.05,-0.00,1.01,-0.05,-0.01,-0.02,136868.00,134240.00,143145.00,1707669014
0.00,-0.00,-0.09,-0.02,-0.24,0.97,-0.00,422719968.0000,-718032960.0000,155486.00,119.88,998.93,-0.05,-0.00,1.01,-0.11,0.03,0.04,136864.00,134245.00,143148.00,1707669014
-0.01,0.01,-0.09,-0.02,-0.24,0.97,-0.00,422719968.0000,-718032960.0000,154906.00,119.25,999.01,-0.05,-0.00,1.01,-0.05,-0.01,0.03,136867.00,134245.00,143153.00,1707669014
0.00,0.01,-0.08,-0.02,-0.24,0.97,-0.00,422719968.0000,-718032960.0000,154906.00,119.25,999.01,-0.05,-0.00,1.01,0.14,-0.03,-0.01,136859.00,134244.00,143145.00,1707669014
0.01,-0.01,-0.08,-0.02,-0.24,0.97,-0.00,422719936.0000,-718032960.0000,154141.00,119.31,999.00,-0.05,-0.00,1.01,0.02,0.04,-0.07,136869.00,134248.00,143162.00,1707669014
0.00,0.00,-0.09,-0.02,-0.24,0.97,-0.00,422719936.0000,-718032960.0000,153481.00,119.31,999.00,-0.05,-0.00,1.01,-0.03,0.01,-0.02,136861.00,134235.00,143143.00,1707669014
-0.00,0.00,-0.08,-0.02,-0.24,0.97,-0.00,422719936.0000,-718032896.0000,152830.00,119.18,999.01,-0.05,-0.00,1.01,-0.01,-0.05,-0.02,136859.00,134244.00,143147.00,1707669014
0.00,0.01,-0.08,-0.02,-0.24,0.97,-0.00,422719936.0000,-718032896.0000,152830.00,119.18,999.01,-0.05,-0.00,1.01,0.00,-0.08,0.03,136859.00,134242.00,143145.00,1707669014
0.00,0.00,-0.09,-0.02,-0.24,0.97,-0.00,422719904.0000,-718032896.0000,152113.00,119.60,998.96,-0.05,-0.00,1.01,0.10,-0.08,-0.02,136871.00,134250.00,143132.00,1707669014
0.01,0.00,-0.08,-0.02,-0.24,0.97,-0.00,422719904.0000,-718032896.0000,151397.00,119.60,998.96,-0.05,-0.00,1.01,-0.03,0.01,0.02,136868.00,134242.00,143166.00,1707669014
0.00,0.01,-0.10,-0.02,-0.24,0.97,-0.00,422719872.0000,-718032832.0000,150744.00,118.97,999.04,-0.05,-0.00,1.01,-0.04,-0.02,0.02,136861.00,134244.00,143152.00,1707669014
0.01,-0.01,-0.09,-0.02,-0.24,0.97,-0.00,422719872.0000,-718032832.0000,150744.00,118.97,999.04,-0.05,-0.00,1.01,0.08,-0.09,-0.01,136861.00,134238.00,143140.00,1707669014
0.02,0.00,-0.10,-0.02,-0.24,0.97,-0.00,422719872.0000,-718032832.0000,150029.00,119.40,998.99,-0.05,-0.00,1.01,0.06,0.03,-0.02,136865.00,134243.00,143148.00,1707669014
0.00,0.00,-0.09,-0.02,-0.24,0.97,-0.00,422719840.0000,-718032832.0000,149316.00,119.40,998.99,-0.05,-0.00,1.01,0.06,-0.03,-0.01,136854.00,134249.00,143160.00,1707669014
0.00,-0.00,-0.09,-0.02,-0.24,0.97,-0.00,422719808.0000,-718032768.0000,148529.00,119.22,999.01,-0.05,-0.00,1.01,0.12,-0.02,0.01,136866.00,134249.00,143155.00,1707669014
0.01,-0.00,-0.09,-0.02,-0.24,0.97,-0.00,422719808.0000,-718032768.0000,148529.00,119.22,999.01,-0.05,-0.00,1.01,-0.07,-0.01,0.02,136860.00,134241.00,143155.00,1707669014
0.01,0.00,-0.08,-0.02,-0.24,0.97,-0.00,422719808.0000,-718032768.0000,147903.00,119.43,998.98,-0.05,-0.00,1.01,-0.09,0.02,-0.02,136869.00,134238.00,143157.00,1707669014
0.00,-0.00,-0.09,-0.02,-0.24,0.97,-0.00,422719776.0000,-718032704.0000,147414.00,119.43,998.98,-0.05,-0.00,1.01,-0.01,0.02,-0.04,136860.00,134244.00,143162.00,1707669014
0.00,0.01,-0.09,-0.02,-0.24,0.97,-0.00,422719776.0000,-718032704.0000,146878.00,118.84,999.05,-0.05,-0.00,1.01,-0.04,-0.01,0.06,136864.00,134246.00,143159.00,1707669015
0.00,0.01,-0.08,-0.02,-0.24,0.97,-0.00,422719776.0000,-718032704.0000,146878.00,118.84,999.05,-0.05,-0.00,1.01,-0.01,-0.08,0.02,136868.00,134252.00,143147.00,1707669015
0.01,-0.00,-0.09,-0.02,-0.24,0.97,-0.00,422719744.0000,-718032704.0000,146366.00,118.84,999.05,-0.05,-0.00,1.01,0.00,0.01,-0.01,136867.00,134244.00,143147.00,1707669015
0.01,-0.00,-0.09,-0.02,-0.24,0.97,-0.00,422719744.0000,-718032640.0000,145815.00,119.45,998.98,-0.05,-0.00,1.01,0.02,0.05,-0.03,136863.00,134251.00,143141.00,1707669015
0.01,0.01,-0.08,-0.02,-0.24,0.97,-0.00,422719744.0000,-718032640.0000,145616.00,119.45,998.98,-0.05,-0.00,1.01,0.02,0.05,-0.01,136859.00,134243.00,143158.00,1707669015
0.01,-0.00,-0.09,-0.02,-0.24,0.97,-0.00,422719744.0000,-718032640.0000,145616.00,119.54,998.97,-0.05,-0.00,1.01,-0.06,0.05,-0.02,136866.00,134247.00,143148.00,1707669015
0.00,0.00,-0.08,-0.02,-0.24,0.97,-0.00,422719744.0000,-718032640.0000,145229.00,119.54,998.97,-0.05,-0.00,1.01,0.01,-0.02,-0.00,136858.00,134237.00,143143.00,1707669015
0.01,-0.00,-0.08,-0.02,-0.24,0.97,-0.00,422719744.0000,-718032576.0000,144735.00,119.23,999.01,-0.05,-0.00,1.01,0.03,0.02,-0.00,136862.00,134246.00,143164.00,1707669015
0.01,0.02,-0.07,-0.02,-0.24,0.97,-0.00,422719712.0000,-718032576.0000,144274.00,119.23,999.01,-0.05,-0.00,1.01,-0.03,-0.02,0.02,136862.00,134245.00,143158.00,1707669015
0.01,0.00,-0.08,-0.02,-0.24,0.97,-0.00,422719712.0000,-718032576.0000,144274.00,119.41,998.99,-0.05,-0.00,1.01,-0.15,0.08,-0.08,136863.00,134247.00,143153.00,1707669015
0.02,0.01,-0.09,-0.02,-0.24,0.97,-0.00,422719712.0000,-718032512.0000,143807.00,119.41,998.99,-0.05,-0.00,1.01,0.05,-0.03,-0.02,136863.00,134257.00,143148.00,1707669015
0.01,0.00,-0.09,-0.02,-0.24,0.97,-0.00,422719680.0000,-718032512.0000,143127.00,119.02,999.03,-0.05,-0.00,1.01,0.08,-0.01,0.02,136865.00,134248.00,143135.00,1707669015
0.01,0.00,-0.08,-0.02,-0.24,0.97,-0.00,422719680.0000,-718032512.0000,143127.00,119.02,999.03,-0.05,-0.00,1.01,-0.12,0.07,-0.04,136863.00,134248.00,143149.00,1707669015
0.01,0.01,-0.08,-0.02,-0.24,0.97,-0.00,422719680.0000,-718032512.0000,142693.00,119.02,999.03,-0.05,-0.00,1.01,-0.01,-0.01,-0.00,136865.00,134253.00,143158.00,1707669015
-0.00,0.00,-0.09,-0.02,-0.24,0.97,-0.00,0.0000,0.0000,0.00,119.27,999.00,-0.05,-0.00,1.01,0.05,0.00,0.01,136859.00,134264.00,143145.00,1707669015
0.01,0.00,-0.09,-0.02,-0.24,0.97,-0.00,0.0000,0.0000,0.00,119.27,999.00,-0.05,-0.00,1.01,0.02,-0.01,0.01,136861.00,134253.00,143153.00,1707669015
-0.01,-0.01,-0.09,-0.02,-0.24,0.97,-0.00,0.0000,0.0000,0.00,119.05,999.03,-0.04,-0.00,1.01,-0.01,-0.07,0.03,136868.00,134251.00,143155.00,1707669015
0.00,0.00,-0.09,-0.02,-0.24,0.97,-0.00,0.0000,0.0000,0.00,119.05,999.03,-0.05,-0.00,1.01,-0.02,-0.04,0.01,136863.00,134253.00,143129.00,1707669015
0.01,0.00,-0.10,-0.02,-0.24,0.97,-0.00,0.0000,0.0000,0.00,119.33,999.00,-0.05,-0.00,1.01,-0.03,0.01,-0.05,136861.00,134249.00,143155.00,1707669015
0.01,-0.01,-0.09,-0.02,-0.24,0.97,-0.00,0.0000,0.0000,0.00,119.33,999.00,-0.05,-0.00,1.01,0.00,0.06,-0.07,136861.00,134248.00,143164.00,1707669015
0.03,0.00,-0.08,-0.02,-0.24,0.97,-0.00,0.0000,0.0000,0.00,119.25,999.01,-0.05,-0.00,1.01,-0.08,0.04,-0.03,136856.00,134243.00,143148.00,1707669015
0.01,0.00,-0.08,-0.02,-0.24,0.97,-0.00,0.0000,0.0000,0.00,119.25,999.01,-0.05,-0.00,1.01,-0.04,0.02,-0.07,136868.00,134265.00,143158.00,1707669015
0.00,0.01,-0.08,-0.02,-0.24,0.97,-0.00,0.0000,0.0000,0.00,119.39,998.99,-0.05,-0.00,1.01,0.03,-0.05,0.04,136865.00,134252.00,143159.00,1707669015
0.00,0.01,-0.09,-0.02,-0.24,0.97,-0.00,0.0000,0.0000,0.00,119.39,998.99,-0.05,-0.00,1.01,-0.01,0.05,-0.01,136858.00,134257.00,143160.00,1707669015
0.00,0.00,-0.08,-0.02,-0.24,0.97,-0.00,0.0000,0.0000,0.00,118.93,999.04,-0.05,-0.00,1.01,0.01,0.00,0.04,136859.00,134246.00,143164.00,1707669015
0.01,0.00,-0.08,-0.02,-0.24,0.97,-0.00,0.0000,0.0000,0.00,118.93,999.04,-0.05,-0.00,1.01,0.12,-0.11,0.02,136856.00,134267.00,143170.00,1707669015
0.01,0.01,-0.08,-0.02,-0.24,0.97,-0.00,0.0000,0.0000,0.00,118.93,999.04,-0.05,-0.00,1.01,0.09,-0.02,0.02,136866.00,134243.00,143170.00,1707669015
0.01,0.01,-0.09,-0.02,-0.24,0.97,-0.00,0.0000,0.0000,0.00,119.55,998.97,-0.05,-0.00,1.01,0.02,-0.07,0.03,136858.00,134256.00,143162.00,1707669016
0.01,0.01,-0.09,-0.02,-0.24,0.97,-0.00,0.0000,0.0000,0.00,119.55,998.97,-0.05,-0.00,1.01,-0.02,-0.09,0.08,136858.00,134253.00,143158.00,1707669016
0.01,0.00,-0.09,-0.02,-0.24,0.97,-0.00,0.0000,0.0000,0.00,119.37,998.99,-0.05,-0.00,1.01,0.09,0.01,0.02,136863.00,134256.00,143145.00,1707669016
0.01,0.00,-0.09,-0.02,-0.24,0.97,-0.00,0.0000,0.0000,0.00,119.37,998.99,-0.05,-0.00,1.01,-0.08,-0.02,0.02,136860.00,134263.00,143148.00,1707669016
-0.01,0.00,-0.09,-0.02,-0.24,0.97,-0.00,0.0000,0.0000,0.00,119.75,998.95,-0.05,-0.00,1.01,0.09,-0.04,-0.00,136860.00,134253.00,143153.00,1707669016
0.01,-0.00,-0.09,-0.02,-0.24,0.97,-0.00,0.0000,0.0000,0.00,119.22,999.01,-0.05,-0.00,1.01,0.01,-0.04,0.07,136872.00,134256.00,143154.00,1707669016
0.01,0.01,-0.08,-0.02,-0.24,0.97,-0.00,0.0000,0.0000,0.00,119.22,999.01,-0.05,-0.00,1.01,0.01,-0.05,0.05,136863.00,134264.00,143159.00,1707669016
0.00,0.00,-0.09,-0.02,-0.24,0.97,-0.00,0.0000,0.0000,0.00,119.05,999.03,-0.05,-0.00,1.01,-0.04,-0.04,0.02,136858.00,134252.00,143162.00,1707669016
0.01,-0.00,-0.10,-0.02,-0.24,0.97,-0.00,0.0000,0.0000,0.00,119.05,999.03,-0.05,-0.00,1.01,-0.06,0.04,-0.01,136863.00,134244.00,143137.00,1707669016
0.00,0.01,-0.09,-0.02,-0.24,0.97,-0.00,0.0000,0.0000,0.00,119.05,999.03,-0.05,-0.00,1.01,-0.04,-0.09,0.05,136869.00,134258.00,143157.00,1707669016
0.01,0.01,-0.08,-0.02,-0.24,0.97,-0.00,0.0000,0.0000,0.00,119.08,999.03,-0.05,-0.00,1.01,0.12,-0.11,0.05,136865.00,134245.00,143163.00,1707669016
0.02,0.00,-0.09,-0.02,-0.24,0.97,-0.00,0.0000,0.0000,0.00,119.08,999.03,-0.05,-0.00,1.01,0.02,-0.01,0.02,136859.00,134257.00,143143.00,1707669016
0.02,-0.01,-0.09,-0.02,-0.24,0.97,-0.00,0.0000,0.0000,0.00,119.57,998.97,-0.05,-0.00,1.01,-0.09,0.04,-0.05,136860.00,134252.00,143154.00,1707669016
0.01,0.01,-0.09,-0.02,-0.24,0.97,-0.00,0.0000,0.0000,0.00,119.57,998.97,-0.05,-0.00,1.01,0.05,-0.02,-0.00,136856.00,134246.00,143159.00,1707669016
0.02,-0.01,-0.09,-0.02,-0.24,0.97,-0.00,0.0000,0.0000,0.00,119.02,999.03,-0.05,-0.00,1.01,-0.06,-0.01,-0.03,136866.00,134252.00,143171.00,1707669016
0.02,0.01,-0.08,-0.02,-0.24,0.97,-0.00,0.0000,0.0000,0.00,119.02,999.03,-0.05,-0.00,1.01,0.02,0.01,-0.05,136861.00,134237.00,143155.00,1707669016
0.01,0.00,-0.08,-0.02,-0.24,0.97,-0.00,0.0000,0.0000,0.00,119.23,999.01,-0.05,-0.00,1.01,0.07,-0.02,0.04,136859.00,134255.00,143155.00,1707669016
0.00,0.00,-0.08,-0.02,-0.24,0.97,-0.00,0.0000,0.0000,0.00,119.23,999.01,-0.05,-0.00,1.01,0.04,-0.02,-0.00,136863.00,134252.00,143166.00,1707669016
0.01,-0.00,-0.08,-0.02,-0.24,0.97,-0.00,0.0000,0.0000,0.00,118.98,999.04,-0.05,-0.00,1.01,-0.04,0.01,0.01,136867.00,134243.00,143160.00,1707669016
0.01,0.01,-0.09,-0.02,-0.24,0.97,-0.00,0.0000,0.0000,0.00,118.98,999.04,-0.05,-0.00,1.01,0.04,-0.05,0.02,136859.00,134256.00,143145.00,1707669016
0.01,-0.02,-0.08,-0.02,-0.24,0.97,-0.00,0.0000,0.0000,0.00,119.11,999.02,-0.05,-0.00,1.01,-0.14,0.09,-0.07,136864.00,134245.00,143163.00,1707669016
0.01,-0.00,-0.10,-0.02,-0.24,0.97,-0.00,0.0000,0.0000,0.00,119.11,999.02,-0.05,-0.00,1.01,0.05,-0.03,-0.02,136862.00,134261.00,143155.00,1707669016
-0.00,0.01,-0.07,-0.02,-0.24,0.97,-0.00,0.0000,0.0000,0.00,119.59,998.97,-0.05,-0.00,1.01,-0.01,-0.01,-0.04,136863.00,134262.00,143145.00,1707669016
0.01,0.01,-0.09,-0.02,-0.24,0.97,-0.00,0.0000,0.0000,0.00,119.59,998.97,-0.05,-0.00,1.01,0.06,-0.06,-0.01,136866.00,134252.00,143154.00,1707669016
0.01,-0.01,-0.08,-0.02,-0.24,0.97,-0.00,0.0000,0.0000,0.00,119.59,998.97,-0.05,-0.00,1.01,0.05,0.02,0.02,136866.00,134255.00,143160.00,1707669016
0.01,-0.01,-0.08,-0.02,-0.24,0.97,-0.00,0.0000,0.0000,0.00,119.26,999.00,-0.05,-0.00,1.01,0.00,-0.02,-0.05,136864.00,134262.00,143159.00,1707669016
0.01,0.00,-0.09,-0.02,-0.23,0.97,-0.00,0.0000,0.0000,0.00,119.26,999.00,-0.05,-0.00,1.01,-0.01,0.06,0.05,136863.00,134266.00,143152.00,1707669016
-0.00,-0.01,-0.09,-0.02,-0.23,0.97,-0.00,0.0000,0.0000,0.00,118.86,999.05,-0.05,-0.00,1.01,0.08,-0.06,0.03,136858.00,134254.00,143159.00,1707669017
-0.00,0.01,-0.09,-0.02,-0.23,0.97,-0.00,0.0000,0.0000,0.00,118.86,999.05,-0.05,-0.00,1.01,-0.05,0.01,-0.01,136864.00,134255.00,143163.00,1707669017
0.01,0.02,-0.09,-0.02,-0.23,0.97,-0.00,0.0000,0.0000,0.00,119.45,998.98,-0.05,-0.00,1.01,-0.01,-0.02,0.05,136854.00,134260.00,143149.00,1707669017
0.01,-0.00,-0.09,-0.02,-0.23,0.97,-0.00,0.0000,0.0000,0.00,119.45,998.98,-0.05,-0.00,1.01,-0.01,0.02,0.02,136865.00,134250.00,143169.00,1707669017
0.00,-0.00,-0.09,-0.02,-0.23,0.97,-0.00,0.0000,0.0000,0.00,119.22,999.01,-0.05,-0.00,1.01,-0.10,0.04,-0.07,136856.00,134255.00,143160.00,1707669017
0.01,-0.01,-0.09,-0.02,-0.23,0.97,-0.00,0.0000,0.0000,0.00,119.22,999.01,-0.05,-0.00,1.01,0.06,0.02,-0.03,136859.00,134241.00,143148.00,1707669017
0.02,-0.00,-0.07,-0.02,-0.23,0.97,-0.00,0.0000,0.0000,0.00,119.25,999.01,-0.05,-0.00,1.01,0.08,-0.05,-0.01,136857.00,134258.00,143147.00,1707669017
0.00,-0.00,-0.08,-0.02,-0.23,0.97,-0.00,0.0000,0.0000,0.00,119.25,999.01,-0.05,-0.00,1.01,0.02,-0.02,0.02,136853.00,134248.00,143147.00,1707669017
0.01,0.00,-0.08,-0.02,-0.23,0.97,-0.00,0.0000,0.0000,0.00,119.25,999.01,-0.05,-0.00,1.01,-0.03,0.06,-0.03,136861.00,134269.00,143163.00,1707669017
0.01,0.01,-0.08,-0.02,-0.23,0.97,-0.00,0.0000,0.0000,0.00,119.82,998.94,-0.05,-0.00,1.01,-0.04,0.01,-0.04,136864.00,134246.00,143166.00,1707669017
0.01,0.00,-0.09,-0.02,-0.23,0.97,-0.00,0.0000,0.0000,0.00,119.82,998.94,-0.05,-0.00,1.01,-0.05,0.00,-0.04,136868.00,134268.00,143149.00,1707669017
