"altitude","gpsLock","magZ","accelZ","magY","accelY","magX","accelX","state","epochTime","timestamp","satellites","i","j","velZ","pressure","k","velY","velX","gpsAltMSL","gpsAltAGL","gyroX","gyroY","gyroZ","posX","posY","posZ","w","gpsLat","gpsLong","internalEpochTime"
"224.01585388183594","false","142520.0","1.017578125","135046.0","0.02001953125","135493.0","-0.02978515625","0","1615075528","328116","0","-0.8446746468544006","0.5352584719657898","0.0","986.62646484375","-0.004794709850102663","0.0","0.0","0.0","0.0","0.9894332885742188","1.3807144165039062","0.02854156494140625","0.0","0.0","0.0","-0.00041720556328073144","0.0","0.0","1708736623"
"224.01585388183594","false","142515.0","1.015625","135046.0","0.03076171875","135502.0","-0.060546875","0","1615075528","328140","0","-0.8445506691932678","0.5353862643241882","0.0","986.62646484375","-0.009744107723236084","0.0","0.0","0.0","0.0","0.46300506591796875","0.5262222290039062","-0.02486419677734375","0.0","0.0","0.0","-0.0008720012847334146","0.0","0.0","1708736623"
"224.05020141601562","false","142562.0","1.0166015625","135061.0","0.0234375","135522.0","-0.06396484375","0","1615075528","328169","0","-0.8444854021072388","0.5354006886482239","0.0","986.622314453125","-0.013674955815076828","0.0","0.0","0.0","0.0","0.34856414794921875","0.02268218994140625","0.03617095947265625","0.0","0.0","0.0","-0.0018846056191250682","0.0","0.0","1708736623"
"224.05020141601562","false","142516.0","1.01953125","135059.0","0.0322265625","135498.0","-0.05419921875","0","1615075528","328193","0","-0.8443521857261658","0.5355309844017029","0.0","986.622314453125","-0.01652972400188446","0.0","0.0","0.0","0.0","0.16545867919921875","-0.5266342163085938","0.08194732666015625","0.0","0.0","0.0","-0.0016489711124449968","0.0","0.0","1708736623"
"224.05020141601562","false","142537.0","1.017578125","135048.0","0.03466796875","135514.0","-0.04150390625","0","1615075528","328222","0","-0.8442068696022034","0.5357131958007812","0.0","986.622314453125","-0.018043791875243187","0.0","0.0","0.0","0.0","-0.10919952392578125","-0.9157333374023438","0.05142974853515625","0.0","0.0","0.0","-0.0007224790169857442","0.0","0.0","1708736623"
"223.92337036132812","false","142531.0","1.021484375","135045.0","0.01708984375","135517.0","-0.01123046875","0","1615075528","328247","0","-0.8442255854606628","0.5357401967048645","0.0","986.637451171875","-0.016299063339829445","0.0","0.0","0.0","0.0","-0.6432571411132812","-1.1522445678710938","-0.00960540771484375","0.0","0.0","0.0","0.0001017975082504563","0.0","0.0","1708736623"
"223.92337036132812","false","142503.0","1.01953125","135052.0","-0.00146484375","135478.0","-0.0009765625","0","1615075528","328275","0","-0.844406008720398","0.5355380177497864","0.0","986.637451171875","-0.01332231517881155","0.0","0.0","0.0","0.0","-0.5364456176757812","-1.1217269897460938","-0.00960540771484375","0.0","0.0","0.0","-0.00004163059202255681","0.0","0.0","1708736623"
"223.92337036132812","false","142512.0","1.017578125","135058.0","-0.01318359375","135490.0","0.00634765625","0","1615075528","328299","0","-0.844631552696228","0.5352569818496704","0.0","986.637451171875","-0.009853110648691654","0.0","0.0","0.0","0.0","-0.36096954345703125","-0.9691390991210938","-0.04012298583984375","0.0","0.0","0.0","-0.0006457053823396564","0.0","0.0","1708736623"
"224.0713348388672","false","142506.0","1.01806640625","135053.0","-0.00146484375","135492.0","0.0107421875","0","1615075528","328328","0","-0.844796359539032","0.5350379347801208","0.0","986.619873046875","-0.007314340211451054","0.0","0.0","0.0","0.0","0.23412322998046875","-0.5037460327148438","-0.03249359130859375","0.0","0.0","0.0","-0.00008267782686743885","0.0","0.0","1708736623"
"224.0713348388672","false","142504.0","1.017578125","135043.0","0.01513671875","135488.0","0.01171875","0","1615075528","328352","0","-0.844953179359436","0.5348051190376282","0.0","986.619873046875","-0.005925065837800503","0.0","0.0","0.0","0.0","0.27989959716796875","-0.21382904052734375","0.00565338134765625","0.0","0.0","0.0","0.0015752650797367096","0.0","0.0","1708736623"
"224.0713348388672","false","142515.0","1.017578125","135054.0","0.0234375","135496.0","0.013671875","0","1615075528","328381","0","-0.8451260328292847","0.5345315933227539","0.0","986.619873046875","-0.005038701929152012","0.0","0.0","0.0","0.0","0.08153533935546875","0.14475250244140625","-0.02486419677734375","0.0","0.0","0.0","0.0035579241812229156","0.0","0.0","1708736623"
"223.7436981201172","false","142526.0","1.017578125","135055.0","0.01708984375","135499.0","0.01513671875","0","1615075528","328405","0","-0.8452310562133789","0.5343650579452515","0.0","986.658447265625","-0.003974473103880882","0.0","0.0","0.0","0.0","-0.10157012939453125","0.6406631469726562","-0.00960540771484375","0.0","0.0","0.0","0.004746100399643183","0.0","0.0","1708736623"
"223.7436981201172","false","142502.0","1.01708984375","135047.0","0.00732421875","135497.0","0.00439453125","0","1615075528","328434","0","-0.8452571034431458","0.5343295931816101","0.0","986.658447265625","-0.0034594591706991196","0.0","0.0","0.0","0.0","-0.13971710205078125","0.9763565063476562","-0.04012298583984375","0.0","0.0","0.0","0.0045282416976988316","0.0","0.0","1708736623"
"223.7436981201172","false","142502.0","1.01708984375","135055.0","0.0","135481.0","-0.005859375","0","1615075528","328459","0","-0.8452296257019043","0.5343813300132751","0.0","986.658447265625","-0.0034597129561007023","0.0","0.0","0.0","0.0","0.02050018310546875","1.0831680297851562","0.02854156494140625","0.0","0.0","0.0","0.0033884705044329166","0.0","0.0","1708736623"
"223.72518920898438","false","142533.0","1.017578125","135061.0","0.0029296875","135488.0","-0.0322265625","0","1615075528","328488","0","-0.8452092409133911","0.5344054698944092","0.0","986.66064453125","-0.005453706718981266","0.0","0.0","0.0","0.0","0.38671112060546875","0.9076919555664062","0.05905914306640625","0.0","0.0","0.0","0.0015488490462303162","0.0","0.0","1708736623"
"223.72518920898438","false","142508.0","1.01806640625","135048.0","0.013671875","135500.0","-0.04736328125","0","1615075528","328516","0","-0.8452166318893433","0.5343543291091919","0.0","986.66064453125","-0.008619428612291813","0.0","0.0","0.0","0.0","0.42485809326171875","0.6940689086914062","-0.00197601318359375","0.0","0.0","0.0","0.00013178719382267445","0.0","0.0","1708736623"
"223.72518920898438","false","142512.0","1.01806640625","135048.0","0.02099609375","135494.0","-0.05517578125","0","1615075528","328540","0","-0.8452162146568298","0.5342881083488464","0.0","986.66064453125","-0.012041154317557812","0.0","0.0","0.0","0.0","0.39434051513671875","0.19052886962890625","-0.03249359130859375","0.0","0.0","0.0","-0.0008327689720317721","0.0","0.0","1708736623"
"223.72254943847656","false","142517.0","1.017578125","135064.0","0.03271484375","135499.0","-0.04052734375","0","1615075528","328569","0","-0.8451390266418457","0.5343570113182068","0.0","986.660888671875","-0.014236138202250004","0.0","0.0","0.0","0.0","-0.05579376220703125","-0.45034027099609375","0.05905914306640625","0.0","0.0","0.0","-0.0001675951643846929","0.0","0.0","1708736623"
"223.72254943847656","false","142516.0","1.02001953125","135043.0","0.03369140625","135493.0","-0.02783203125","0","1615075528","328593","0","-0.8450658917427063","0.5344474911689758","0.0","986.660888671875","-0.015116331167519093","0.0","0.0","0.0","0.0","-0.34571075439453125","-0.8318099975585938","-0.01723480224609375","0.0","0.0","0.0","0.00100722536444664","0.0","0.0","1708736623"
"223.72254943847656","false","142525.0","1.0185546875","135070.0","0.02001953125","135502.0","-0.01513671875","0","1615075528","328622","0","-0.8450872898101807","0.5344338417053223","0.0","986.660888671875","-0.014331744983792305","0.0","0.0","0.0","0.0","-0.41437530517578125","-0.9309921264648438","-0.02486419677734375","0.0","0.0","0.0","0.0015884562162682414","0.0","0.0","1708736623"
"223.68028259277344","false","142520.0","1.01708984375","135052.0","-0.0048828125","135496.0","0.00048828125","0","1615075528","328647","0","-0.8452325463294983","0.5342742204666138","0.0","986.666015625","-0.011488130316138268","0.0","0.0","0.0","0.0","-0.30756378173828125","-0.9081039428710938","0.01328277587890625","0.0","0.0","0.0","0.001030829967930913","0.0","0.0","1708736623"
"223.68028259277344","false","142542.0","1.01806640625","135062.0","-0.0068359375","135499.0","0.005859375","0","1615075528","328676","0","-0.8453633785247803","0.5341197848320007","0.0","986.666015625","-0.008734208531677723","0.0","0.0","0.0","0.0","-0.03290557861328125","-0.6105575561523438","-0.00960540771484375","0.0","0.0","0.0","0.0006824563024565578","0.0","0.0","1708736623"
"223.68028259277344","false","142521.0","1.017578125","135063.0","-0.00146484375","135496.0","0.00732421875","0","1615075528","328700","0","-0.8454705476760864","0.5339802503585815","0.0","986.666015625","-0.0066356654278934","0.0","0.0","0.0","0.0","0.11968231201171875","-0.35878753662109375","0.02091217041015625","0.0","0.0","0.0","0.0008350104908458889","0.0","0.0","1708736623"
"223.71726989746094","false","142523.0","1.01708984375","135043.0","0.0087890625","135501.0","0.01171875","0","1615075528","328729","0","-0.8456016182899475","0.533786952495575","0.0","986.66162109375","-0.005103141535073519","0.0","0.0","0.0","0.0","0.22649383544921875","-0.00783538818359375","-0.00960540771484375","0.0","0.0","0.0","0.0018622844945639372","0.0","0.0","1708736623"
"223.71726989746094","false","142531.0","1.01806640625","135047.0","0.0244140625","135496.0","0.00927734375","0","1615075528","328753","0","-0.8457837700843811","0.5334923267364502","0.0","986.66162109375","-0.00474523426964879","0.0","0.0","0.0","0.0","0.04338836669921875","0.42704010009765625","-0.06301116943359375","0.0","0.0","0.0","0.0036357620265334845","0.0","0.0","1708736623"
"223.71726989746094","false","142512.0","1.01806640625","135056.0","0.0205078125","135517.0","0.00439453125","0","1615075528","328782","0","-0.8459007740020752","0.5333004593849182","0.0","986.66162109375","-0.00463896244764328","0.0","0.0","0.0","0.0","-0.02527618408203125","0.6101455688476562","0.01328277587890625","0.0","0.0","0.0","0.004588136449456215","0.0","0.0","1708736623"
"223.92337036132812","false","142514.0","1.017578125","135063.0","0.00634765625","135488.0","-0.01123046875","0","1615075528","328806","0","-0.8459310531616211","0.5332559943199158","0.0","986.63720703125","-0.0050301202572882175","0.0","0.0","0.0","0.0","-0.09394073486328125","0.7016983032226562","-0.02486419677734375","0.0","0.0","0.0","0.0036678239703178406","0.0","0.0","1708736623"
"223.92337036132812","false","142523.0","1.017578125","135067.0","0.0029296875","135520.0","-0.0224609375","0","1615075528","328835","0","-0.8459509015083313","0.5332223176956177","0.0","986.63720703125","-0.00602904986590147","0.0","0.0","0.0","0.0","0.01287078857421875","0.8619155883789062","0.00565338134765625","0.0","0.0","0.0","0.002165076322853565","0.0","0.0","1708736623"
