W,I,J,K,LAT,LON,ALT_MSL_GPS,ALT_BARO,BARO,ACCELX,ACCELY,ACCELZ,GYROX,GYROY,GYROZ,MAGX,MAGY,MAGZ,Time
-0.22,-0.27,-0.58,-0.73,279359776.0000,-513651328.0000,-581734400.00,121.00,998.80,-0.20,-0.99,-0.19,22.41,14.28,40.29,130827.00,128558.00,130494.00,3312023773
-0.21,-0.27,-0.58,-0.74,279359776.0000,-513651328.0000,-581734400.00,121.00,998.80,-0.13,-1.05,-0.27,11.18,1.90,43.38,130830.00,128572.00,130496.00,3312023773
-0.21,-0.28,-0.57,-0.74,279359776.0000,-513651328.0000,-581734400.00,121.33,998.76,-0.22,-0.99,-0.24,-10.61,-71.88,26.75,130825.00,128560.00,130502.00,3312023773
-0.22,-0.31,-0.56,-0.74,279359776.0000,-513651328.0000,-581734400.00,121.33,998.76,-0.24,-1.05,-0.19,-6.81,-102.79,24.79,130834.00,128568.00,130507.00,3312023773
-0.22,-0.32,-0.57,-0.72,279359776.0000,-513651328.0000,-581734400.00,121.33,998.76,-0.25,-0.90,0.06,21.40,37.52,14.46,130836.00,128559.00,130508.00,3312023773
-0.20,-0.32,-0.57,-0.73,279359776.0000,-513651328.0000,-581734400.00,121.04,998.79,-0.31,-0.93,-0.18,24.43,80.23,27.82,130834.00,128571.00,130492.00,3312023773
-0.18,-0.31,-0.57,-0.74,279359776.0000,-513651328.0000,-581734400.00,121.04,998.79,-0.27,-0.88,-0.23,2.88,55.19,13.47,130837.00,128570.00,130510.00,3312023773
-0.18,-0.31,-0.57,-0.74,279359776.0000,-513651328.0000,-581734400.00,121.04,998.79,-0.28,-0.97,-0.16,16.27,20.40,14.20,130837.00,128565.00,130503.00,3312023773
-0.17,-0.31,-0.58,-0.74,279359776.0000,-513651328.0000,-581734400.00,121.01,998.80,-0.27,-0.98,-0.14,28.92,17.85,28.07,130834.00,128562.00,130520.00,3312023773
-0.16,-0.31,-0.58,-0.74,279359776.0000,-513651328.0000,-581734400.00,121.01,998.80,-0.26,-0.96,-0.12,25.56,24.94,40.30,130834.00,128556.00,130504.00,3312023773
-0.15,-0.32,-0.58,-0.73,279359776.0000,-513651328.0000,-581734400.00,121.23,998.77,-0.32,-0.96,-0.08,31.65,29.38,30.58,130836.00,128578.00,130520.00,3312023773
-0.13,-0.31,-0.59,-0.73,279359776.0000,-513651328.0000,-581734400.00,121.23,998.77,-0.27,-1.00,-0.06,34.35,118.56,47.22,130847.00,128565.00,130500.00,3312023773
-0.10,-0.30,-0.60,-0.74,279359776.0000,-513651328.0000,-581734400.00,121.23,998.77,-0.38,-0.99,-0.10,47.98,112.80,33.13,130835.00,128570.00,130510.00,3312023773
-0.09,-0.29,-0.61,-0.73,279359776.0000,-513651328.0000,-581734400.00,120.90,998.81,-0.29,-0.96,-0.10,31.91,45.80,26.91,130842.00,128573.00,130503.00,3312023773
-0.08,-0.29,-0.61,-0.73,279359776.0000,-513651328.0000,-581734400.00,120.90,998.81,-0.30,-0.92,-0.11,43.14,21.63,36.34,130834.00,128572.00,130504.00,3312023773
-0.07,-0.29,-0.61,-0.73,279359776.0000,-513651328.0000,-581734400.00,120.99,998.80,-0.31,-0.91,-0.06,38.15,12.87,49.03,130845.00,128557.00,130477.00,3312023773
-0.05,-0.28,-0.63,-0.72,279359776.0000,-513651328.0000,-581734400.00,120.99,998.80,-0.34,-0.96,-0.01,47.21,96.55,21.35,130845.00,128560.00,130475.00,3312023773
-0.04,-0.28,-0.63,-0.72,279359776.0000,-513651328.0000,-581734400.00,120.99,998.80,-0.44,-1.09,-0.03,24.19,45.30,-4.34,130842.00,128557.00,130479.00,3312023773
-0.05,-0.27,-0.63,-0.73,279359776.0000,-513651328.0000,-581734400.00,121.07,998.79,-0.23,-1.20,-0.17,-14.44,24.15,19.74,130853.00,128559.00,130506.00,3312023773
-0.06,-0.25,-0.62,-0.74,279359776.0000,-513651328.0000,-581734400.00,121.07,998.79,-0.21,-1.15,-0.29,-1.65,21.05,-26.24,130844.00,128561.00,130506.00,3312023773
-0.05,-0.23,-0.64,-0.73,279359776.0000,-513651328.0000,-581734400.00,121.13,998.78,-0.31,-1.20,-0.16,125.44,36.26,-40.68,130841.00,128550.00,130520.00,3312023773
-0.05,-0.24,-0.66,-0.71,279359776.0000,-513651328.0000,-581734400.00,121.13,998.78,-0.29,-0.88,0.03,113.42,-26.51,18.02,130835.00,128562.00,130509.00,3312023773
-0.04,-0.26,-0.68,-0.68,279359776.0000,-513651328.0000,-581734400.00,121.13,998.78,-0.25,-0.87,0.21,95.18,-34.85,39.52,130848.00,128554.00,130507.00,3312023773
-0.02,-0.26,-0.70,-0.66,279359776.0000,-513651328.0000,-581734400.00,120.81,998.82,-0.21,-0.93,0.10,145.29,32.86,73.10,130846.00,128556.00,130486.00,3312023773
0.00,-0.26,-0.73,-0.63,279359776.0000,-513651328.0000,-581734400.00,120.81,998.82,-0.24,-0.80,0.26,154.55,59.99,82.64,130842.00,128562.00,130504.00,3312023773
0.02,-0.26,-0.75,-0.61,279359776.0000,-513651328.0000,-581734400.00,121.17,998.78,-0.22,-0.74,0.29,114.88,55.20,76.97,130839.00,128549.00,130513.00,3312023773
0.07,-0.27,-0.76,-0.59,279359776.0000,-513651328.0000,-581734400.00,121.17,998.78,-0.49,-0.70,0.29,123.66,111.17,111.08,130855.00,128541.00,130503.00,3312023773
0.13,-0.28,-0.76,-0.56,279359776.0000,-513651328.0000,-581734400.00,121.17,998.78,-0.50,-0.48,0.31,113.18,95.65,94.31,130860.00,128549.00,130487.00,3312023773
0.18,-0.30,-0.76,-0.54,279359776.0000,-513651328.0000,-581734400.00,121.51,998.74,-0.53,-0.45,0.30,81.98,99.89,123.21,130866.00,128556.00,130496.00,3312023773
0.25,-0.30,-0.75,-0.53,279359776.0000,-513651328.0000,-581734400.00,121.51,998.74,-0.97,-0.50,0.21,71.07,122.79,116.19,130872.00,128559.00,130498.00,3312023773
0.29,-0.31,-0.74,-0.52,279359776.0000,-513651328.0000,-581734400.00,121.18,998.78,-0.94,-0.60,0.29,69.24,103.12,102.58,130887.00,128545.00,130498.00,3312023773
0.33,-0.31,-0.73,-0.51,279359776.0000,-513651328.0000,-581734400.00,121.18,998.78,-0.64,-0.36,0.13,52.79,55.73,106.96,130889.00,128541.00,130485.00,3312023773
0.37,-0.32,-0.72,-0.50,279359776.0000,-513651328.0000,-581734400.00,121.18,998.78,-1.05,-0.37,0.13,44.03,73.80,75.91,130886.00,128543.00,130485.00,3312023773
0.40,-0.33,-0.71,-0.49,279359776.0000,-513651328.0000,-581734400.00,121.17,998.78,-1.07,-0.35,0.17,49.04,49.68,79.28,130882.00,128545.00,130492.00,3312023773
0.43,-0.36,-0.68,-0.47,279359776.0000,-513651328.0000,-581734400.00,121.17,998.78,-0.84,-0.06,0.16,32.77,62.37,125.52,130892.00,128544.00,130481.00,3312023773
0.46,-0.38,-0.66,-0.46,279359776.0000,-513651328.0000,-581734400.00,121.17,998.78,-0.96,-0.08,0.18,22.08,88.45,85.45,130898.00,128537.00,130490.00,3312023773
0.49,-0.39,-0.64,-0.45,279359776.0000,-513651328.0000,-581734400.00,121.06,998.79,-1.12,-0.12,0.12,8.64,84.83,97.25,130896.00,128544.00,130491.00,3312023773
0.50,-0.41,-0.62,-0.44,279359776.0000,-513651328.0000,-581734400.00,121.06,998.79,-1.03,-0.03,0.13,-23.15,59.75,117.71,130903.00,128553.00,130487.00,3312023773
0.50,-0.44,-0.60,-0.44,279359776.0000,-513651328.0000,-581734400.00,121.21,998.77,-0.86,-0.09,0.18,-46.59,41.07,87.93,130914.00,128545.00,130477.00,3312023773
0.52,-0.43,-0.58,-0.45,279359776.0000,-513651328.0000,-581734400.00,121.21,998.77,-1.05,-0.08,-0.02,-32.24,104.34,51.05,130918.00,128555.00,130490.00,3312023773
0.53,-0.43,-0.56,-0.46,279359776.0000,-513651328.0000,-581734400.00,121.21,998.77,-1.04,-0.08,0.03,-36.54,84.29,57.22,130921.00,128556.00,130486.00,3312023773
0.54,-0.44,-0.55,-0.46,279359776.0000,-513651328.0000,-581734400.00,120.96,998.80,-1.05,0.04,0.01,-50.71,64.85,40.57,130914.00,128542.00,130481.00,3312023773
0.56,-0.44,-0.52,-0.47,279359776.0000,-513651328.0000,-581734400.00,120.96,998.80,-1.05,0.07,-0.20,-74.93,100.06,38.47,130915.00,128541.00,130471.00,3312023773
0.58,-0.43,-0.49,-0.49,279359776.0000,-513651328.0000,-581734400.00,121.12,998.78,-1.05,0.06,-0.27,-71.36,126.21,43.73,130929.00,128541.00,130490.00,3312023773
0.60,-0.43,-0.44,-0.51,279359776.0000,-513651328.0000,-581734400.00,121.12,998.78,-0.96,0.16,-0.31,-118.23,173.18,47.13,130934.00,128527.00,130464.00,3312023773
0.62,-0.43,-0.39,-0.53,279359776.0000,-513651328.0000,-581734400.00,121.12,998.78,-0.95,0.15,-0.39,-144.62,189.27,65.66,130940.00,128529.00,130474.00,3312023773
0.63,-0.43,-0.34,-0.55,279359776.0000,-513651328.0000,-581734400.00,120.87,998.81,-0.96,0.12,-0.46,-139.39,198.36,51.47,130944.00,128533.00,130477.00,3312023773
0.64,-0.42,-0.30,-0.57,279359776.0000,-513651328.0000,-581734400.00,120.87,998.81,-0.88,0.19,-0.51,-105.15,192.55,38.00,130940.00,128526.00,130475.00,3312023773
0.65,-0.41,-0.26,-0.59,279359776.0000,-513651328.0000,-581734400.00,121.47,998.74,-0.85,0.20,-0.55,-102.97,179.87,34.54,130940.00,128529.00,130482.00,3312023773
0.65,-0.40,-0.22,-0.60,279359776.0000,-513651328.0000,-581734400.00,121.47,998.74,-0.79,0.26,-0.63,-88.72,162.05,26.09,130940.00,128541.00,130482.00,3312023773
0.66,-0.40,-0.18,-0.61,279359776.0000,-513651328.0000,-581734400.00,121.47,998.74,-0.78,0.43,-0.78,-100.74,132.92,51.63,130935.00,128536.00,130478.00,3312023773
0.66,-0.39,-0.14,-0.62,279359776.0000,-513651328.0000,-581734400.00,121.23,998.77,-0.74,0.41,-0.73,-100.43,136.99,46.61,130942.00,128536.00,130470.00,3312023773
0.66,-0.40,-0.12,-0.62,279359776.0000,-513651328.0000,-581734400.00,121.23,998.77,-0.58,0.37,-0.58,-64.47,76.53,29.97,130927.00,128543.00,130490.00,3312023773
0.67,-0.40,-0.09,-0.62,279359776.0000,-513651328.0000,-581734400.00,121.23,998.77,-0.59,0.52,-0.70,-45.47,58.31,26.74,130930.00,128535.00,130479.00,3312023773
0.68,-0.39,-0.07,-0.62,279359776.0000,-513651328.0000,-581734400.00,121.22,998.77,-0.49,0.52,-0.71,4.00,65.25,40.97,130936.00,128532.00,130478.00,3312023773
0.69,-0.38,-0.05,-0.62,279359776.0000,-513651328.0000,-581734400.00,121.22,998.77,-0.45,0.49,-0.69,25.53,70.26,34.70,130933.00,128543.00,130479.00,3312023773
0.70,-0.36,-0.02,-0.62,279359776.0000,-513651328.0000,-581734400.00,121.46,998.74,-0.41,0.55,-0.75,23.57,98.09,45.67,130925.00,128531.00,130479.00,3312023773
0.71,-0.34,-0.00,-0.61,279359776.0000,-513651328.0000,-581734400.00,121.46,998.74,-0.36,0.56,-0.80,44.17,110.25,52.83,130922.00,128540.00,130488.00,3312023773
0.73,-0.30,0.02,-0.61,279359776.0000,-513651328.0000,-581734400.00,121.46,998.74,-0.26,0.49,-0.84,72.11,138.12,56.68,130924.00,128549.00,130477.00,3312023773
0.75,-0.26,0.05,-0.61,279359776.0000,-513651328.0000,-581734400.00,121.48,998.74,-0.11,0.44,-0.85,66.38,158.58,46.16,130922.00,128533.00,130474.00,3312023773
0.76,-0.23,0.08,-0.60,279359776.0000,-513651328.0000,-581734400.00,121.48,998.74,-0.05,0.43,-0.85,43.86,174.02,73.75,130914.00,128538.00,130481.00,3312023773
0.77,-0.18,0.11,-0.60,279359776.0000,-513651328.0000,-581734400.00,121.67,998.72,-0.00,0.34,-0.93,70.32,189.61,67.97,130907.00,128530.00,130496.00,3312023773
0.79,-0.13,0.12,-0.59,279359776.0000,-513651328.0000,-581734400.00,121.67,998.72,0.06,0.32,-1.00,99.27,181.52,65.24,130906.00,128540.00,130486.00,3312023773
0.79,-0.08,0.14,-0.59,279359776.0000,-513651328.0000,-581734400.00,121.67,998.72,0.18,0.26,-0.91,108.05,177.79,43.35,130900.00,128534.00,130494.00,3312023773
0.79,-0.04,0.17,-0.59,279359776.0000,-513651328.0000,-581734400.00,121.62,998.72,0.30,0.24,-0.83,108.99,171.40,47.05,130890.00,128533.00,130503.00,3312023773
0.79,0.01,0.19,-0.58,279359776.0000,-513651328.0000,-581734400.00,121.62,998.72,0.38,0.20,-0.91,104.71,149.67,38.82,130884.00,128546.00,130496.00,3312023773
0.79,0.05,0.20,-0.58,279359776.0000,-513651328.0000,-581734400.00,121.62,998.72,0.39,0.11,-0.89,139.18,150.98,13.59,130881.00,128548.00,130499.00,3312023773
0.78,0.11,0.19,-0.59,279359776.0000,-513651328.0000,-581734400.00,121.36,998.76,0.48,0.03,-0.93,221.60,117.88,-18.90,130876.00,128553.00,130506.00,3312023773
0.76,0.16,0.18,-0.60,279359776.0000,-513651328.0000,-581734400.00,121.36,998.76,0.54,-0.09,-0.94,219.09,103.44,-27.84,130864.00,128559.00,130490.00,3312023773
0.75,0.23,0.17,-0.60,279359776.0000,-513651328.0000,-581734400.00,121.36,998.76,0.65,-0.18,-0.68,250.18,66.93,-20.05,130864.00,128549.00,130500.00,3312023773
0.73,0.29,0.15,-0.60,279359776.0000,-513651328.0000,-581734400.00,121.53,998.74,0.73,-0.35,-0.72,250.18,47.94,-8.20,130870.00,128561.00,130498.00,3312023773
0.71,0.34,0.12,-0.61,279359776.0000,-513651328.0000,-581734400.00,121.53,998.74,0.71,-0.40,-0.81,250.18,13.24,-9.93,130878.00,128552.00,130504.00,3312023773
0.69,0.38,0.09,-0.61,279359776.0000,-513651328.0000,-581734400.00,122.10,998.67,0.70,-0.54,-0.81,250.18,20.92,-14.36,130864.00,128561.00,130511.00,3312023773
0.67,0.43,0.06,-0.61,279359776.0000,-513651328.0000,-581734400.00,122.10,998.67,0.73,-0.60,-0.60,250.18,19.77,0.60,130876.00,128556.00,130507.00,3312023773
0.64,0.48,0.03,-0.60,279359776.0000,-513651328.0000,-581734400.00,122.10,998.67,0.67,-0.69,-0.35,250.18,1.25,-25.14,130870.00,128572.00,130496.00,3312023773
0.61,0.53,-0.00,-0.59,279359776.0000,-513651328.0000,-581734400.00,121.62,998.73,0.67,-0.78,-0.34,250.18,-14.58,-28.18,130872.00,128564.00,130494.00,3312023773
0.57,0.56,-0.03,-0.60,279359776.0000,-513651328.0000,-581734400.00,121.62,998.73,0.68,-0.63,-0.25,250.18,-29.13,-42.39,130866.00,128561.00,130487.00,3312023773
0.53,0.59,-0.06,-0.60,279359776.0000,-513651328.0000,-581734400.00,121.78,998.71,0.59,-0.61,-0.22,234.15,-16.54,-32.11,130866.00,128565.00,130495.00,3312023773
0.50,0.63,-0.09,-0.59,279359776.0000,-513651328.0000,-581734400.00,121.78,998.71,0.62,-0.78,-0.09,250.18,-36.59,-21.62,130861.00,128569.00,130490.00,3312023773
0.45,0.64,-0.12,-0.61,279359776.0000,-513651328.0000,-581734400.00,121.78,998.71,0.71,-0.67,-0.20,250.18,-46.10,-34.63,130858.00,128562.00,130504.00,3312023773
0.42,0.66,-0.15,-0.60,279359776.0000,-513651328.0000,-581734400.00,121.59,998.73,0.60,-0.69,-0.15,220.41,27.86,-22.87,130872.00,128560.00,130504.00,3312023773
0.37,0.68,-0.18,-0.61,279359776.0000,-513651328.0000,-581734400.00,121.59,998.73,0.75,-0.53,-0.07,250.18,9.14,-6.23,130867.00,128567.00,130508.00,3312023773
0.30,0.71,-0.20,-0.60,279359776.0000,-513651328.0000,-581734400.00,121.67,998.72,0.67,-0.32,0.20,250.18,-10.03,26.43,130862.00,128571.00,130492.00,3312023773
0.25,0.74,-0.22,-0.59,279359776.0000,-513651328.0000,-581734400.00,121.67,998.72,0.79,-0.29,0.29,217.16,-17.28,33.56,130854.00,128576.00,130507.00,3312023773
0.22,0.75,-0.25,-0.57,279359776.0000,-513651328.0000,-581734400.00,121.67,998.72,0.72,-0.45,0.37,189.86,-48.43,81.90,130858.00,128572.00,130496.00,3312023773
0.19,0.77,-0.28,-0.54,279359776.0000,-513651328.0000,-581734400.00,122.26,998.65,0.67,-0.37,0.52,202.03,-56.92,112.97,130852.00,128574.00,130496.00,3312023773
0.16,0.77,-0.33,-0.53,279359776.0000,-513651328.0000,-581734400.00,122.26,998.65,0.66,-0.48,0.46,216.26,-98.20,137.85,130851.00,128567.00,130498.00,3312023773
0.13,0.76,-0.37,-0.52,279359776.0000,-513651328.0000,-581734400.00,122.26,998.65,0.76,-0.54,0.57,201.92,-123.78,122.37,130845.00,128565.00,130492.00,3312023773
0.10,0.75,-0.40,-0.51,279359776.0000,-513651328.0000,-581734400.00,122.02,998.68,0.60,-0.48,0.44,211.43,-125.55,72.26,130829.00,128580.00,130504.00,3312023773
0.05,0.74,-0.44,-0.50,279359776.0000,-513651328.0000,-581734400.00,122.02,998.68,0.65,-0.32,0.58,225.18,-132.18,116.33,130828.00,128578.00,130494.00,3312023773
0.00,0.72,-0.48,-0.50,279359776.0000,-513651328.0000,-581734400.00,121.65,998.72,0.79,-0.42,0.53,202.80,-185.61,120.73,130825.00,128583.00,130506.00,3312023773
-0.05,0.68,-0.52,-0.51,279359776.0000,-513651328.0000,-581734400.00,121.65,998.72,0.78,-0.45,0.44,231.00,-218.23,83.92,130812.00,128574.00,130502.00,3312023773
-0.12,0.63,-0.56,-0.53,279359776.0000,-513651328.0000,-581734400.00,121.65,998.72,0.89,-0.29,0.25,215.26,-174.95,80.13,130803.00,128582.00,130502.00,3312023773
-0.16,0.62,-0.58,-0.51,279359776.0000,-513651328.0000,-581734400.00,121.90,998.69,0.84,-0.25,0.51,224.76,-102.30,109.69,130806.00,128578.00,130502.00,3312023773
-0.18,0.58,-0.62,-0.49,279359776.0000,-513651328.0000,-581734400.00,121.90,998.69,0.72,-0.41,0.50,232.92,-111.39,141.74,130798.00,128583.00,130498.00,3312023773
-0.22,0.53,-0.66,-0.49,279359776.0000,-513651328.0000,-581734400.00,121.90,998.69,0.79,-0.40,0.34,250.18,-157.93,140.75,130798.00,128587.00,130495.00,3312023773
-0.27,0.47,-0.69,-0.48,279359776.0000,-513651328.0000,-581734400.00,122.14,998.66,0.92,-0.39,0.24,250.18,-100.61,127.25,130795.00,128566.00,130507.00,3312023773
-0.30,0.43,-0.72,-0.45,279359776.0000,-513651328.0000,-581734400.00,122.14,998.66,0.86,-0.29,0.30,250.18,-34.17,141.16,130799.00,128567.00,130513.00,3312023773
-0.31,0.40,-0.76,-0.42,279359776.0000,-513651328.0000,-581734400.00,121.71,998.71,0.72,-0.34,0.54,250.18,-61.42,166.46,130801.00,128572.00,130504.00,3312023773
-0.34,0.34,-0.78,-0.40,279359776.0000,-513651328.0000,-581734400.00,121.71,998.71,0.94,-0.31,0.31,250.18,-76.45,173.18,130810.00,128573.00,130506.00,3312023773
-0.36,0.31,-0.80,-0.37,279359776.0000,-513651328.0000,-581734400.00,121.71,998.71,0.96,-0.23,0.42,250.18,-35.22,168.23,130813.00,128567.00,130492.00,3312023773
-0.36,0.27,-0.83,-0.33,279359776.0000,-513651328.0000,-581734400.00,122.15,998.66,0.69,-0.25,0.66,250.18,-39.28,186.94,130823.00,128564.00,130504.00,3312023773
-0.37,0.23,-0.85,-0.29,279359776.0000,-513651328.0000,-581734400.00,122.15,998.66,0.87,-0.21,0.58,250.18,-54.47,164.13,130823.00,128555.00,130506.00,3312023773
-0.39,0.19,-0.86,-0.25,279359776.0000,-513651328.0000,-581734400.00,121.56,998.73,0.85,-0.16,0.55,250.18,-41.17,155.26,130834.00,128564.00,130507.00,3312023773
-0.39,0.15,-0.88,-0.21,279359776.0000,-513651328.0000,-581734400.00,121.56,998.73,0.77,-0.14,0.68,250.18,-39.49,179.54,130836.00,128548.00,130502.00,3312023773
-0.40,0.11,-0.89,-0.17,279359776.0000,-513651328.0000,-581734400.00,121.56,998.73,0.70,-0.09,0.69,223.59,-45.37,143.60,130839.00,128553.00,130511.00,3312023773
-0.41,0.08,-0.90,-0.12,279359776.0000,-513651328.0000,-581734400.00,121.91,998.69,0.92,0.18,0.68,214.67,-23.65,174.75,130853.00,128542.00,130494.00,3312023773
-0.39,0.04,-0.91,-0.09,279359776.0000,-513651328.0000,-581734400.00,121.91,998.69,0.61,-0.04,0.73,184.32,-5.01,178.81,130858.00,128526.00,130491.00,3312023773
-0.39,0.00,-0.92,-0.05,279359776.0000,-513651328.0000,-581734400.00,121.57,998.73,0.69,0.14,0.67,178.17,-4.63,172.06,130863.00,128534.00,130473.00,3312023773
-0.40,-0.06,-0.91,-0.03,279359776.0000,-513651328.0000,-581734400.00,121.57,998.73,0.93,0.00,0.46,140.63,72.72,194.65,130881.00,128507.00,130463.00,3312023773
-0.37,-0.10,-0.92,-0.01,279359776.0000,-513651328.0000,-581734400.00,121.57,998.73,0.61,-0.08,0.67,127.95,120.41,155.36,130891.00,128516.00,130467.00,3312023773
-0.35,-0.14,-0.93,-0.00,279359776.0000,-513651328.0000,-581734400.00,121.52,998.74,0.65,-0.05,0.64,112.79,148.47,129.72,130900.00,128507.00,130471.00,3312023773
-0.30,-0.16,-0.94,0.01,279359776.0000,-513651328.0000,-581734400.00,121.52,998.74,0.46,0.12,0.79,98.20,179.06,182.01,130911.00,128517.00,130456.00,3312023773
-0.24,-0.20,-0.95,-0.01,279359776.0000,-513651328.0000,-581734400.00,121.87,998.70,0.24,-0.31,0.86,82.80,199.21,109.29,130912.00,128514.00,130449.00,3312023773
-0.19,-0.22,-0.96,-0.02,279359776.0000,-513651328.0000,-581734400.00,121.87,998.70,0.23,-0.25,0.89,67.58,210.19,50.71,130927.00,128505.00,130466.00,3312023773
-0.11,-0.23,-0.97,-0.01,279359776.0000,-513651328.0000,-581734400.00,121.87,998.70,0.00,0.16,0.97,30.35,218.10,60.79,130926.00,128510.00,130441.00,3312023773
-0.05,-0.25,-0.97,-0.01,279359776.0000,-513651328.0000,-581734400.00,121.71,998.71,-0.09,0.02,1.06,33.39,200.95,83.88,130936.00,128512.00,130446.00,3312023773
0.00,-0.26,-0.97,-0.03,279359776.0000,-513651328.0000,-581734400.00,121.71,998.71,-0.17,-0.17,0.93,26.63,178.07,50.75,130938.00,128505.00,130469.00,3312023773
0.06,-0.26,-0.96,-0.04,279359776.0000,-513651328.0000,-581734400.00,121.71,998.71,-0.40,0.10,1.01,-12.86,171.21,4.78,130940.00,128505.00,130477.00,3312023773
0.11,-0.26,-0.96,-0.05,279359776.0000,-513651328.0000,-581734400.00,121.81,998.70,-0.42,-0.04,0.96,-22.93,152.75,25.11,130940.00,128506.00,130475.00,3312023773
0.16,-0.25,-0.95,-0.09,279359776.0000,-513651328.0000,-581734400.00,121.81,998.70,-0.50,-0.19,0.77,-45.13,158.47,-12.91,130945.00,128501.00,130477.00,3312023773
0.21,-0.23,-0.94,-0.12,279359776.0000,-513651328.0000,-581734400.00,122.39,998.63,-0.54,-0.18,0.80,-35.65,187.83,-53.49,130939.00,128514.00,130473.00,3312023773
0.24,-0.22,-0.93,-0.14,279359776.0000,-513651328.0000,-581734400.00,122.39,998.63,-0.66,-0.15,0.92,-41.14,156.35,-29.08,130942.00,128507.00,130484.00,3312023773
0.27,-0.22,-0.93,-0.14,279359776.0000,-513651328.0000,-581734400.00,122.39,998.63,-0.57,-0.05,0.91,-1.77,122.00,-27.45,130940.00,128510.00,130467.00,3312023773
0.31,-0.21,-0.91,-0.16,279359776.0000,-513651328.0000,-581734400.00,121.76,998.71,-0.70,-0.21,0.52,-2.13,150.41,-13.51,130948.00,128509.00,130463.00,3312023773
0.36,-0.21,-0.89,-0.18,279359776.0000,-513651328.0000,-581734400.00,121.76,998.71,-0.85,-0.16,0.71,-41.07,223.59,-2.93,130937.00,128513.00,130490.00,3312023773
0.39,-0.22,-0.88,-0.18,279359776.0000,-513651328.0000,-581734400.00,121.60,998.73,-0.90,-0.09,0.90,-24.44,157.43,33.59,130936.00,128508.00,130480.00,3312023773
0.41,-0.22,-0.86,-0.19,279359776.0000,-513651328.0000,-581734400.00,121.60,998.73,-0.89,-0.15,0.55,-20.49,115.72,48.20,130939.00,128514.00,130483.00,3312023773
0.45,-0.21,-0.84,-0.20,279359776.0000,-513651328.0000,-581734400.00,121.60,998.73,-0.83,-0.22,0.42,-20.23,156.48,14.08,130933.00,128529.00,130495.00,3312023773
0.49,-0.22,-0.81,-0.22,279359776.0000,-513651328.0000,-581734400.00,122.09,998.67,-0.83,-0.04,0.33,-54.25,233.90,17.37,130928.00,128521.00,130498.00,3312023773
0.53,-0.22,-0.78,-0.24,279359776.0000,-513651328.0000,-581734400.00,122.09,998.67,-0.97,-0.15,0.28,-63.93,208.63,46.15,130931.00,128520.00,130488.00,3312023773
0.57,-0.23,-0.75,-0.25,279359776.0000,-513651328.0000,-581734400.00,122.09,998.67,-1.07,-0.13,0.18,-66.08,164.58,52.52,130923.00,128529.00,130498.00,3312023773
0.60,-0.24,-0.71,-0.27,279359776.0000,-513651328.0000,-581734400.00,121.81,998.70,-0.94,-0.08,0.09,-99.49,182.00,69.29,130916.00,128538.00,130491.00,3312023773
0.64,-0.25,-0.67,-0.29,279359776.0000,-513651328.0000,-581734400.00,121.81,998.70,-0.96,-0.07,-0.03,-80.12,238.24,82.08,130916.00,128539.00,130500.00,3312023773
0.67,-0.25,-0.63,-0.30,279359776.0000,-513651328.0000,-581734400.00,122.00,998.68,-1.04,-0.11,-0.15,-53.15,210.64,80.69,130913.00,128535.00,130508.00,3312023773
0.70,-0.25,-0.60,-0.30,279359776.0000,-513651328.0000,-581734400.00,122.00,998.68,-0.98,0.01,-0.24,-5.75,149.35,71.19,130913.00,128552.00,130488.00,3312023773
0.74,-0.25,-0.56,-0.29,279359776.0000,-513651328.0000,-581734400.00,122.00,998.68,-0.88,0.12,-0.50,41.22,119.88,70.97,130913.00,128536.00,130507.00,3312023773
0.77,-0.24,-0.51,-0.29,279359776.0000,-513651328.0000,-581734400.00,121.49,998.74,-0.87,0.10,-0.57,46.77,142.73,63.08,130901.00,128547.00,130495.00,3312023773
0.82,-0.21,-0.45,-0.29,279359776.0000,-513651328.0000,-581734400.00,121.49,998.74,-1.03,0.15,-1.09,41.18,250.38,69.59,130900.00,128548.00,130504.00,3312023773
0.85,-0.22,-0.38,-0.30,279359776.0000,-513651328.0000,-581734400.00,121.49,998.74,-0.97,0.37,-0.96,-21.59,250.38,66.02,130885.00,128544.00,130515.00,3312023773
0.87,-0.24,-0.30,-0.30,279359776.0000,-513651328.0000,-581734400.00,121.58,998.73,-0.54,0.33,-0.82,-113.88,250.38,127.99,130871.00,128545.00,130521.00,3312023773
0.88,-0.27,-0.23,-0.30,279359776.0000,-513651328.0000,-581734400.00,121.58,998.73,-0.63,0.49,-0.76,-130.20,250.38,145.64,130870.00,128555.00,130513.00,3312023773
0.89,-0.30,-0.17,-0.29,279359776.0000,-513651328.0000,-581734400.00,121.53,998.74,-0.42,0.46,-0.78,-140.84,177.14,139.29,130861.00,128559.00,130521.00,3312023773
0.90,-0.32,-0.13,-0.27,279359776.0000,-513651328.0000,-581734400.00,121.53,998.74,-0.42,0.57,-0.80,-76.60,105.67,157.24,130873.00,128564.00,130517.00,3312023773
0.91,-0.32,-0.11,-0.24,279359776.0000,-513651328.0000,-581734400.00,121.53,998.74,-0.17,0.49,-0.70,4.48,2.14,151.75,130861.00,128559.00,130513.00,3312023773
